seqID	sampleID	mouse	percent_weight	CageID	Group	CageID_Assigned	BD	ExpStart	sex	Gavaged_fecal_material	Mb_input	FMT	Cdiff_infection	Cdiff_day_infected	ABX	clinda35	FMT_day	Harvest_pi	FMT_input	FMT_type	Model	Experiment	Mouse_genotype	Mouse_status	ExpDay	day	type	CFU	sampleType	simpsoneven	simpson	simpson_lci	simpson_hci	invsimpson	invsimpson_lci	invsimpson_hci	shannon	shannon_lci	shannon_hci	npshannon	sobs	chao	chao_lci	chao_hci	nseqs	group	NMDS.axis1	NMDS.axis2	NMDS.axis3	pcoa.axis1	pcoa.axis2	pcoa.axis3	GROUP	TYPE
d12_1205_3	d12_1205_3	1205_3	95.74468085	1205	NA	NA	5/3/2015	6/11/2015	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	12	12	fecal	30100000	mouse	0.10861	0.150939	0.148123	0.153756	6.625181	6.503809	6.751168	2.233102	2.216704	2.2495	2.239938	61	88.142857	70.03814	142.513973	16733	mFMT	-0.279142	0.066491	0.019176	0.260838	-0.027008	-0.08339	yWT	fecal
d12_1205_4	d12_1205_4	1205_4	105.2401747	1205	NA	NA	5/3/2015	6/11/2015	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	12	12	fecal	2000000	mouse	0.062116	0.263919	0.258731	0.269106	3.789047	3.716011	3.865011	1.891049	1.872578	1.909519	1.895646	61	76	65.419193	111.914271	21736	mFMT	-0.442857	0.007268	0.039917	0.353893	-0.041115	-0.252266	yWT	fecal
d12_1207_1	d12_1207_1	1207_1	103.9800995	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	12	12	fecal	6600000	mouse	0.087654	0.207427	0.205134	0.20972	4.82098	4.768274	4.874865	1.783226	1.770066	1.796385	1.788618	55	61	56.606329	77.411355	20111	noFMT	0.097277	-0.429581	0.173277	-0.068366	0.446009	0.089952	none	fecal
d12_1207_2	d12_1207_2	1207_2	106.0606061	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	12	12	fecal	156000	mouse	0.095162	0.191061	0.189577	0.192545	5.23392	5.193582	5.274889	1.795756	1.785178	1.806334	1.800135	55	62.090909	56.923441	81.141173	23934	noFMT	-0.070946	-0.344902	0.174653	0.081391	0.365141	-0.039193	none	fecal
d12_1207_3	d12_1207_3	1207_3	103.1818182	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	12	12	fecal	NA	mouse	0.077375	0.300561	0.297058	0.30406300000000003	3.327113	3.28879	3.36634	1.408539	1.395075	1.422002	1.412953	43	44.75	43.290046	53.558671	18425	noFMT	0.116403	-0.478891	0.244488	-0.053298	0.51675	0.151896	none	fecal
d12_1207_4	d12_1207_4	1207_4	114.0909091	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	12	12	fecal	7900000	mouse	0.070861	0.306786	0.3026	0.310972	3.259603	3.215721	3.304698	1.417091	1.402478	1.431704	1.42348	46	59.333333	50.07923	89.581214	17744	noFMT	0.161707	-0.414364	0.284592	-0.047559	0.524626	0.138958	none	fecal
d12_1209_1	d12_1209_1	1209_1	100.6578947	1209	NA	NA	5/7/2015	6/11/2015	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	12	12	fecal	100	mouse	0.088695	0.092414	0.090694	0.094135	10.820841	10.623069	11.026117	2.783348	2.766502	2.800194	2.796724	122	163.130435	141.375112	209.3137	18702	mFMT	0.004989	-0.006495	0.286011	0.197041	0.190516	0.163399	yWT	fecal
d12_1209_2	d12_1209_2	1209_2	96.40718563	1209	NA	NA	5/7/2015	6/11/2015	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	12	12	fecal	6000	mouse	0.094122	0.096586	0.094693	0.09848	10.353443	10.15436	10.560488	2.789626	2.77378	2.805472	2.798559	110	141.058824	123.136036	183.435435	21936	mFMT	0.163997	-0.137106	0.369835	0.079415	0.306187	0.251855	yWT	fecal
d12_1209_3	d12_1209_3	1209_3	98.75	1209	NA	NA	5/7/2015	6/11/2015	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	12	12	fecal	4000	mouse	0.100342	0.099659	0.097994	0.101324	10.034234	9.86936	10.20471	2.670098	2.653926	2.68627	2.679192	100	114.772727	105.656192	138.583106	19520	mFMT	0.451701	-0.031773	0.258532	-0.051735	0.15198	0.28596	yWT	fecal
d12_1209_4	d12_1209_4	1209_4	101.8987342	1209	NA	NA	5/7/2015	6/11/2015	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	12	12	fecal	2500000	mouse	0.123648	0.091903	0.090442	0.093363	10.881057	10.710839	11.056771	2.737459	2.720948	2.753969	2.74582	88	115	98.490264	157.49301	17914	mFMT	0.386542	0.068538	0.186013	-0.070099	0.095021	0.302575	yWT	fecal
d13_1199_1	d13_1199_1	1199_1	82.35294118	1199	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	13	13	fecal	38000	mouse	0.080837	0.301721	0.298658	0.304784	3.31432	3.28101	3.348313	1.397151	1.384398	1.409905	1.401823	41	71	49.721584	144.192267	21304	hFMT	-0.111067	-0.321747	0.300284	0.210549	0.431066	-0.052717	D2_A	fecal
d13_1199_2	d13_1199_2	1199_2	99.47089947	1199	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	13	13	fecal	34750000	mouse	0.039214	0.318765	0.313669	0.323861	3.137109	3.087748	3.188074	1.57773	1.561706	1.593753	1.585583	80	99.117647	87.359333	129.662713	25031	hFMT	-0.433244	-0.08957	-0.006817	0.26889	-0.00485	-0.318542	D2_A	fecal
d13_1199_3	d13_1199_3	1199_3	101.183432	1199	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	13	13	fecal	72000000	mouse	0.065989	0.154634	0.151423	0.157845	6.466889	6.335334	6.604023	2.31246	2.290448	2.334472	2.324571	98	119.9375	106.576804	154.111097	14117	hFMT	-0.325374	-0.114682	0.210506	0.331326	0.158531	-0.24662	D2_A	fecal
d13_1200_1	d13_1200_1	1200_1	96.64804469	1200	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	13	13	fecal	115000000	mouse	0.095292	0.154325	0.151883	0.156767	6.479841	6.378906	6.584022	2.1862	2.169475	2.202924	2.192262	68	83.111111	72.760923	115.962478	17464	hFMT	-0.306967	-0.126424	0.202633	0.281077	0.138226	-0.265857	D2_A	fecal
d13_1200_2	d13_1200_2	1200_2	105.2631579	1200	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	13	13	fecal	114000000	mouse	0.079876	0.178849	0.175771	0.181928	5.591303	5.496694	5.689226	2.118365	2.097691	2.139038	2.12595	70	78.076923	72.365222	97.581638	14694	hFMT	-0.337606	-0.266843	0.196977	0.234237	0.143983	-0.236999	D2_A	fecal
d13_1200_3	d13_1200_3	1200_3	102.4691358	1200	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	13	13	fecal	47000000	mouse	0.078825	0.173786	0.170781	0.17679	5.754219	5.656425	5.855455	2.223763	2.203558	2.243969	2.228086	73	78.625	74.315172	97.05817	17576	hFMT	-0.413086	-0.161943	0.239969	0.320862	0.098761	-0.277468	D2_A	fecal
d13_1203_1	d13_1203_1	1203_1	102.7210884	1203	NA	NA	5/3/2015	6/11/2015	F	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	13	13	fecal	43000000	mouse	0.075544	0.264748	0.262229	0.267268	3.777175	3.741568	3.813467	1.471962	1.460642	1.483281	1.479335	50	86.142857	62.654451	153.228984	19699	noFMT	0.113476	-0.499659	0.182805	-0.088126	0.481213	0.146948	none	fecal
d13_1203_2	d13_1203_2	1203_2	101.6949153	1203	NA	NA	5/3/2015	6/11/2015	F	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	13	13	fecal	34000000	mouse	0.112681	0.277331	0.273985	0.280677	3.605802	3.562813	3.64984	1.468341	1.456087	1.480594	1.471444	32	33.666667	32.254726	42.904971	18964	noFMT	0.162089	-0.424262	0.249745	-0.07116	0.509641	0.13669	none	fecal
d13_1203_3	d13_1203_3	1203_3	99.45054945	1203	NA	NA	5/3/2015	6/11/2015	F	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	13	13	fecal	20000000	mouse	0.103547	0.235549	0.233341	0.237756	4.245407	4.205994	4.285566	1.622515	1.611998	1.633031	1.626101	41	48.333333	42.914018	69.096803	25395	noFMT	0.135525	-0.470609	0.172411	-0.110703	0.471848	0.135331	none	fecal
d13_1203_4	d13_1203_4	1203_4	98.92473118	1203	NA	NA	5/3/2015	6/11/2015	F	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	13	13	fecal	11000000	mouse	0.085162	0.230241	0.228335	0.232147	4.343269	4.307608	4.379526	1.621503	1.608917	1.634088	1.628424	51	66.3	55.963289	98.164293	18575	noFMT	0.179057	-0.44119	0.137666	-0.157362	0.435352	0.115313	none	fecal
d13_1205_2	d13_1205_2	1205_2	100.8583691	1205	NA	NA	5/3/2015	6/11/2015	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	13	13	fecal	43000000	mouse	0.067526	0.217782	0.213277	0.222287	4.591754	4.498695	4.688743	2.095808	2.074551	2.117065	2.100484	68	74.875	69.709308	95.651911	17516	mFMT	-0.370255	-0.057083	0.122028	0.358319	0.094815	-0.197476	yWT	fecal
d13_1205_3	d13_1205_3	1205_3	96.59574468	1205	NA	NA	5/3/2015	6/11/2015	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	13	13	fecal	13900000	mouse	0.071516	0.174786	0.170336	0.179236	5.721287	5.579237	5.870759	2.295721	2.273194	2.318249	2.304864	80	87.157895	82.192155	103.372187	14146	mFMT	-0.365173	0.046752	0.095209	0.364877	8.42e-4	-0.162167	yWT	fecal
d13_1207_1	d13_1207_1	1207_1	105.4726368	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	13	13	fecal	26500000	mouse	0.057536	0.289673	0.285038	0.294308	3.452169	3.397801	3.508306	1.591601	1.576896	1.606307	1.597423	60	65.055556	61.370243	78.652633	22626	noFMT	-0.423583	-0.129113	0.027893	0.291699	0.063747	-0.279012	none	fecal
d13_1207_2	d13_1207_2	1207_2	101.7316017	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	13	13	fecal	6400000	mouse	0.065028	0.279599	0.274527	0.284672	3.576545	3.512815	3.64263	1.623137	1.606476	1.639799	1.629456	55	60.571429	56.480431	75.967416	17608	noFMT	-0.440888	-0.135259	0.041632	0.317993	0.072294	-0.263986	none	fecal
d13_1207_3	d13_1207_3	1207_3	106.3636364	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	13	13	fecal	38700000	mouse	0.098182	0.188614	0.187072	0.190156	5.301833	5.258852	5.345522	1.827687	1.815605	1.83977	1.833745	54	75.111111	61.150105	116.331817	20841	noFMT	-0.056315	-0.335833	0.052088	-0.013573	0.28671	-0.079182	none	fecal
d13_1207_4	d13_1207_4	1207_4	114.0909091	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	13	13	fecal	NA	mouse	0.079662	0.246136	0.242849	0.249424	4.062787	4.009244	4.117779	1.62203	1.609411	1.634649	1.627036	51	64.125	54.881489	95.381329	21465	noFMT	-0.329731	-0.171219	0.084689	0.255464	0.154027	-0.233504	none	fecal
d13_1209_1	d13_1209_1	1209_1	99.34210526	1209	NA	NA	5/7/2015	6/11/2015	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	13	13	fecal	41000000	mouse	0.0979	0.145921	0.142525	0.149318	6.853003	6.697127	7.016308	2.439485	2.418055	2.460914	2.447594	70	89	76.464733	125.841443	14233	mFMT	-0.358674	0.23739	0.069333	0.370226	-0.111227	-0.011544	yWT	fecal
d13_1209_2	d13_1209_2	1209_2	94.61077844	1209	NA	NA	5/7/2015	6/11/2015	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	13	13	fecal	19000000	mouse	0.091164	0.15235	0.148482	0.156219	6.563829	6.40129	6.734836	2.456064	2.432306	2.479822	2.464726	72	110.5	85.062713	185.471837	13000	mFMT	-0.297615	0.003637	0.160155	0.361468	0.101526	-0.100155	yWT	fecal
d13_1209_3	d13_1209_3	1209_3	101.25	1209	NA	NA	5/7/2015	6/11/2015	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	13	13	fecal	12000000	mouse	0.143999	0.108508	0.106213	0.110803	9.21593	9.025047	9.415063	2.572554	2.55217	2.592939	2.581191	64	85.375	71.040648	128.893264	11362	mFMT	-0.094547	0.045366	-0.054637	0.077153	-0.022648	0.02242	yWT	fecal
d13_1216_1	d13_1216_1	1216_1	95.47738693	1216	NA	NA	5/12/2015	6/29/2015	F	NA	NA	none	CDI	0	cef	no	11	d42	none	noFMT	Rc	HF2	BL6	SPF-Young	13	13	fecal	72000000	mouse	0.057499	0.362327	0.35963	0.365025	2.759935	2.739542	2.780635	1.184635	1.175899	1.19337	1.188801	48	71.75	55.988118	118.612688	35676	noFMT	0.14214	-0.440761	0.292145	-0.049815	0.51827	0.135446	none	fecal
d13_1216_2	d13_1216_2	1216_2	96.04519774	1216	NA	NA	5/12/2015	6/29/2015	F	NA	NA	none	CDI	0	cef	no	11	d42	none	noFMT	Rc	HF2	BL6	SPF-Young	13	13	fecal	45000000	mouse	0.112023	0.330621	0.327364	0.333879	3.024609	2.995098	3.054707	1.253314	1.244952	1.261676	1.256028	27	32.142857	28.129558	50.415337	27173	noFMT	0.15296	-0.418952	0.329471	-0.030098	0.518508	0.139868	none	fecal
d13_1216_4	d13_1216_4	1216_4	98.35164835	1216	NA	NA	5/12/2015	6/29/2015	F	NA	NA	none	CDI	0	cef	no	11	d42	none	noFMT	Rc	HF2	BL6	SPF-Young	13	13	fecal	108000000	mouse	0.020571	0.371085	0.367551	0.374618	2.694804	2.669385	2.720711	1.296737	1.284601	1.308874	1.308217	131	177.16129	154.359852	222.219102	37154	noFMT	0.153286	-0.411829	0.349187	-0.005366	0.533569	0.145727	none	fecal
d13_1217_2	d13_1217_2	1217_2	91.58415842	1217	NA	NA	5/14/2015	6/29/2015	F	NA	NA	none	CDI	0	cef	no	11	d42	none	noFMT	Rc	HF2	BL6	SPF-Young	13	13	fecal	NA	mouse	0.081438	0.409309	0.406297	0.41232	2.443145	2.425299	2.461255	1.075851	1.066043	1.085659	1.078256	30	41.25	32.652158	77.72057	31010	noFMT	0.121635	-0.451544	0.344957	0.009559	0.534219	0.16379	none	fecal
d13_1223_3	d13_1223_3	1223_3	102.173913	1223	NA	NA	5/22/2015	6/29/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	13	13	fecal	25000000	mouse	0.0515	0.211058	0.207505	0.21461	4.738045	4.659611	4.819165	2.104562	2.086575	2.122548	2.11182	92	105.315789	96.830632	128.705392	24163	hFMT	-0.359466	-0.124968	0.177343	0.35292	0.168082	-0.243251	D2_A	fecal
d13_1223_5	d13_1223_5	1223_5	97.20670391	1223	NA	NA	5/22/2015	6/29/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	13	13	fecal	20000000	mouse	0.060855	0.200395	0.197652	0.203138	4.990138	4.922759	5.059387	2.006102	1.989973	2.022231	2.012482	82	98.5	87.895188	128.181734	24330	hFMT	-0.261823	-0.185524	0.263811	0.318991	0.287828	-0.191696	D2_A	fecal
d13_1225_2	d13_1225_2	1225_2	94.57013575	1225	NA	NA	5/22/2015	6/29/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	13	13	fecal	13000000	mouse	0.056182	0.228197	0.225564	0.230831	4.382174	4.332178	4.433337	1.838735	1.824826	1.852645	1.844565	78	105.272727	88.204288	150.891089	29826	hFMT	-0.314023	-0.201467	0.217736	0.335146	0.261855	-0.189831	D2_A	fecal
d13_1225_4	d13_1225_4	1225_4	103.4042553	1225	NA	NA	5/22/2015	6/29/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	13	13	fecal	55000000	mouse	0.067939	0.237405	0.234387	0.240423	4.212208	4.159333	4.266445	1.792808	1.778631	1.806984	1.79701	62	75.125	65.881489	106.381329	26661	hFMT	-0.346471	-0.191603	0.185317	0.339584	0.220835	-0.198935	D2_A	fecal
d13_1225_5	d13_1225_5	1225_5	95.95959596	1225	NA	NA	5/22/2015	6/29/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	13	13	fecal	NA	mouse	0.038863	0.268035	0.264971	0.271099	3.730854	3.688688	3.773995	1.778311	1.763489	1.793133	1.785228	96	148.5	118.321465	219.479797	34749	hFMT	-0.372577	-0.175531	0.142414	0.334784	0.192141	-0.222211	D2_A	fecal
d13_1297_1	d13_1297_1	1297_1	104.2553191	1297	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	13	13	fecal	9600000	mouse	0.043817	0.179703	0.177289	0.182118	5.564733	5.49096	5.640515	2.364369	2.350916	2.377822	2.368208	127	152.071429	136.769774	191.338904	50586	hFMT	-0.618222	0.094349	0.030944	0.393434	-0.208688	-0.371275	D5_A	fecal
d13_1802_1	d13_1802_1	1802_1	101.8867925	1802	NA	NA	4/17/2018	5/14/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF8	BL6	SPF-Young	13	13	fecal	150000	mouse	0.064672	0.126743	0.123063	0.130423	7.889984	7.667358	8.125924	2.634475	2.607203	2.661747	2.65763	122	228	172.105921	346.244954	10512	mFMT	0.188785	-0.071099	0.256269	-0.009358	0.247225	0.072489	yWT	fecal
d13_1802_2	d13_1802_2	1802_2	100.6024096	1802	NA	NA	4/17/2018	5/14/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF8	BL6	SPF-Young	13	13	fecal	200000	mouse	0.042532	0.108349	0.106515	0.110183	9.229465	9.075829	9.388392	2.776127	2.756061	2.796193	2.797257	217	377.2	307.225304	501.443928	21831	mFMT	-0.004628	0.032469	0.150826	0.100923	0.078231	-0.034588	yWT	fecal
d13_1802_3	d13_1802_3	1802_3	97.09302326	1802	NA	NA	4/17/2018	5/14/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF8	BL6	SPF-Young	13	13	fecal	190000	mouse	0.040037	0.140321	0.138064	0.142578	7.126504	7.013689	7.243009	2.440094	2.420737	2.459451	2.460492	178	249	216.881496	307.650363	21038	mFMT	0.029271	-0.047553	0.151633	0.05529	0.156075	-0.030972	yWT	fecal
d13_1803_2	d13_1803_2	1803_2	102.5	1803	NA	NA	4/17/2018	5/14/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF8	BL6	SPF-Young	13	13	fecal	150000	mouse	0.051841	0.173783	0.17026	0.177306	5.754305	5.639968	5.873375	2.180038	2.156994	2.203083	2.202376	111	248.75	176.630244	400.120707	12982	mFMT	0.245839	-0.078666	0.024274	-0.169957	0.126403	-0.009518	yWT	fecal
d13_1835_1	d13_1835_1	1835_1	92.38754325	1835	NA	NA	6/5/2018	8/20/2018	M	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	13	13	fecal	660000000	mouse	0.096615	0.12177	0.120147	0.123393	8.212235	8.104219	8.32317	2.458858	2.443248	2.474467	2.465995	85	122.8	99.622685	182.713929	21974	hFMT	-0.300214	-0.351675	-0.25901	-0.002599	0.017863	-0.133351	AMS001	fecal
d13_1835_2	d13_1835_2	1835_2	96.1130742	1835	NA	NA	6/5/2018	8/20/2018	M	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	13	13	fecal	70000000	mouse	0.086359	0.142958	0.141191	0.144726	6.995052	6.90963	7.082612	2.282226	2.267299	2.297153	2.288588	81	104	89.504993	143.19876	23837	hFMT	0.379595	0.029888	3e-5	-0.13335	0.013503	-0.07488	AMS001	fecal
d13_1835_3	d13_1835_3	1835_3	100	1835	NA	NA	6/5/2018	8/20/2018	M	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	13	13	fecal	90000000	mouse	0.079558	0.108357	0.10651	0.110203	9.228772	9.074156	9.388749	2.695447	2.678329	2.712565	2.704666	116	167.230769	138.115431	234.676942	22224	hFMT	-0.214779	-0.323561	-0.31097	-0.080228	0.013903	-0.117608	AMS001	fecal
d13_1836_1	d13_1836_1	1836_1	89.09090909	1836	NA	NA	6/5/2018	8/20/2018	F	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	13	13	fecal	210000000	mouse	0.05441	0.154446	0.152623	0.15627	6.474743	6.399192	6.5521	2.295187	2.281787	2.308587	2.302074	119	156	135.317005	202.900202	36205	hFMT	0.116588	-0.283963	0.128964	-0.100778	0.351262	-6.75e-4	AMS001	fecal
d13_1836_2	d13_1836_2	1836_2	80.90909091	1836	NA	NA	6/5/2018	8/20/2018	F	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	13	13	fecal	170000000	mouse	0.039402	0.211494	0.207585	0.215404	4.728258	4.64245	4.817297	2.172091	2.151816	2.192366	2.184026	120	170.166667	143.189661	228.526573	22123	hFMT	0.021968	-0.349146	0.361494	0.120254	0.510235	0.054541	AMS001	fecal
d13_1836_3	d13_1836_3	1836_3	82.30088496	1836	NA	NA	6/5/2018	8/20/2018	F	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	13	13	fecal	760000000	mouse	0.039812	0.144355	0.141731	0.146979	6.927374	6.803691	7.055636	2.60836	2.59226	2.624461	2.618916	174	225.333333	200.235439	274.440901	34372	hFMT	-0.046396	-0.226017	0.41387	0.214373	0.417671	0.005505	AMS001	fecal
d13_1836_4	d13_1836_4	1836_4	89.40092166	1836	NA	NA	6/5/2018	8/20/2018	F	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	13	13	fecal	300000000	mouse	0.053706	0.120909	0.119879	0.121939	8.270671	8.200801	8.341742	2.466078	2.454618	2.477539	2.473638	154	244.588235	198.652214	337.780997	45096	hFMT	-0.088705	-0.20448	0.223187	0.083865	0.232887	-0.124029	AMS001	fecal
d13_1837_1	d13_1837_1	1837_1	98.09160305	1837	NA	NA	6/11/2018	8/20/2018	M	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	13	13	fecal	740000000	mouse	0.062006	0.206762	0.203663	0.209862	4.836468	4.765046	4.910063	1.958967	1.941421	1.976513	1.968422	78	93.789474	83.963298	119.806983	19102	hFMT	-0.098653	-0.143915	-0.562566	-0.254481	-0.130133	-0.151289	AMS005	fecal
d13_1837_2	d13_1837_2	1837_2	94.98069498	1837	NA	NA	6/11/2018	8/20/2018	M	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	13	13	fecal	630000000	mouse	0.049006	0.208222	0.205356	0.211088	4.802565	4.737353	4.869597	2.009041	1.993705	2.024376	2.016953	98	119.368421	106.615934	150.995927	27683	hFMT	0.508952	0.128011	-0.167969	-0.275559	-0.138365	-0.172655	AMS005	fecal
d13_1837_3	d13_1837_3	1837_3	96.7032967	1837	NA	NA	6/11/2018	8/20/2018	M	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	13	13	fecal	40000000	mouse	0.077001	0.209464	0.206996	0.211933	4.774084	4.718471	4.831022	1.855253	1.843053	1.867453	1.859426	62	86.428571	69.974312	136.834679	30315	hFMT	-0.356234	-0.093134	-0.549823	-0.006227	-0.12496	-0.132986	AMS005	fecal
d13_1839_2	d13_1839_2	1839_2	89.82300885	1839	NA	NA	6/12/2018	8/20/2018	F	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	13	13	fecal	340000000	mouse	0.065149	0.124791	0.123369	0.126214	8.013377	7.923062	8.105774	2.398392	2.385602	2.411183	2.406984	123	158.454545	139.165324	200.760571	31345	hFMT	0.304823	0.042296	0.433877	0.018255	0.119357	5.7e-5	AMS005	fecal
d13_1839_3	d13_1839_3	1839_3	80.66037736	1839	NA	NA	6/12/2018	8/20/2018	F	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	13	13	fecal	60000000	mouse	0.058569	0.137693	0.135964	0.139423	7.262511	7.172439	7.354874	2.40094	2.389048	2.412833	2.408043	124	218.230769	167.971731	325.935143	41574	hFMT	0.260255	-0.073599	0.455436	0.028005	0.267482	0.076493	AMS005	fecal
d13_1840_1	d13_1840_1	1840_1	100	1840	NA	NA	6/13/2018	8/20/2018	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF9	BL6	SPF-Young	13	13	fecal	170000000	mouse	0.072508	0.131348	0.129072	0.133624	7.613371	7.483678	7.74764	2.380685	2.364154	2.397216	2.394204	105	142.142857	121.911125	186.578951	18262	mFMT	0.064633	-0.088174	0.180657	0.042373	0.213819	0.036565	yWT	fecal
