plateID	compound	DataFilename	SampleName	SampleID	SampleType	Level	Ret.Time	Area	Height	ISTDArea	ISTDHeight	AreaRatio	HeightRatio	Conc.	Std.Conc.	Deviation	%Dev	Accuracy	QCCheckResults	Mark	PeakStart	PeakEnd	T.Plate#	HETP	meter	TailingF.	TailingF(10%)	Resolution	k'	SeparationF.	Area%	Height%	USPWidth	Width(5%)	Width(10%)	Width(50%)	RelativeRetentionTime	Statistic
p1	propionate	2018-06-22_102.lcd	GF2.PlateA	P1-G10	Unknown	NA	18.519	2290	124	NA	NA	NA	NA	0.55994	NA	NA	NA	NA	NA	NA	18.242	18.808	21176.796	7.083	141178.641	1.086	1.102	3.15	1.842	1.176	0.065	0.0693	0.509	0.509	0.479	0.304	1.181	*
p1	propionate	2018-06-22_103.lcd	GF2.PlateA	P1-G11	Unknown	NA	18.54	991	64	NA	NA	NA	NA	0.24245	NA	NA	NA	NA	Quant.Range(Low)	NA	18.3	18.742	34657.07	4.328	231047.132	0.975	0.988	5.594	1.837	1.313	0.0345	0.0361	0.398	0.4	0.38	0.252	1.183	*
p1	propionate	2018-06-22_104.lcd	GF2.PlateA	P1-G12	Unknown	NA	18.533	10872	505	NA	NA	NA	NA	2.65871	NA	NA	NA	NA	NA	NA	18.2	18.967	15936.021	9.413	106240.137	1.183	1.173	4.723	1.838	1.312	0.4151	0.2952	0.587	0.655	0.598	0.346	1.182	*
p1	propionate	2018-06-22_105.lcd	GF2.PlateA	P1-H01	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p1	propionate	2018-06-22_106.lcd	GF2.PlateA	P1-H02	Unknown	NA	18.545	14771	565	NA	NA	NA	NA	3.61223	NA	NA	NA	NA	NA	NA	18.175	18.983	11398.242	13.16	75988.282	--	--	4.317	1.836	1.312	0.5155	0.3209	0.695	0	0	0.41	1.182	*
p1	propionate	2018-06-22_107.lcd	GF2.PlateA	P1-H03	Unknown	NA	18.553	11408	425	NA	NA	NA	NA	2.78983	NA	NA	NA	NA	NA	NA	18.2	18.933	8881.394	16.889	59209.293	--	--	4.108	1.842	1.314	0.407	0.2455	0.787	0	0	0.54	1.183	*
p1	propionate	2018-06-22_108.lcd	GF2.PlateA	P1-H04	Unknown	NA	18.544	8870	323	NA	NA	NA	NA	2.16929	NA	NA	NA	NA	NA	NA	18.183	18.925	8151.127	18.402	54340.848	--	--	3.965	1.838	1.313	0.3121	0.1784	0.822	0	0	0	1.183	*
p1	propionate	2018-06-22_109.lcd	GF2.PlateA	P1-H05	Unknown	NA	18.516	1741	98	NA	NA	NA	NA	0.42575	NA	NA	NA	NA	Quant.Range(Low)	NA	18.233	18.767	24352.262	6.16	162348.415	1.013	1.027	4.954	1.832	1.31	0.0619	0.0546	0.475	0.476	0.45	0.294	1.181	*
p1	propionate	2018-06-22_110.lcd	GF2.PlateA	P1-H06	Unknown	NA	18.525	8237	387	NA	NA	NA	NA	2.01451	NA	NA	NA	NA	NA	NA	18.2	18.933	16033.086	9.356	106887.237	1.165	1.161	4.733	1.838	1.311	0.3223	0.2303	0.585	0.638	0.586	0.345	1.182	*
p1	propionate	2018-06-22_111.lcd	GF2.PlateA	P1-H07	Unknown	NA	18.552	13279	496	NA	NA	NA	NA	3.24737	NA	NA	NA	NA	NA	NA	18.192	18.942	9618.857	15.594	64125.717	--	--	2.086	1.84	1.186	0.4295	0.2741	0.757	0	0	0.473	1.183	*
p1	propionate	2018-06-22_112.lcd	GF2.PlateA	P1-H08	Unknown	NA	18.546	8820	323	NA	NA	NA	NA	2.15693	NA	NA	NA	NA	NA	NA	18.175	18.9	7772.235	19.299	51814.898	--	--	1.102	1.839	1.181	0.3173	0.1858	0.841	0	0	0	1.183	*
p1	propionate	2018-06-22_113.lcd	GF2.PlateA	P1-H09	Unknown	NA	18.561	11184	407	NA	NA	NA	NA	2.73509	NA	NA	NA	NA	NA	NA	18.2	18.925	7642.865	19.626	50952.432	--	--	3.924	1.842	1.315	0.414	0.2341	0.849	0	0	0	1.184	*
p1	propionate	2018-06-22_114.lcd	GF2.PlateA	P1-H10	Unknown	NA	18.533	1359	76	NA	NA	NA	NA	0.33236	NA	NA	NA	NA	Quant.Range(Low)	NA	18.275	18.8	23935.566	6.267	159570.441	1.068	1.082	3.259	1.839	1.178	0.0444	0.0434	0.479	0.48	0.454	0.292	1.182	*
p1	propionate	2018-06-22_115.lcd	GF2.PlateA	P1-H11	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p1	propionate	2018-06-22_116.lcd	Water	BLANK	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p1	propionate	2018-06-22_117.lcd	40 mM Mix	STD-0111	Unknown	NA	18.486	500719	14567	NA	NA	NA	NA	122.45367	NA	NA	NA	NA	Quant.Range(High)	SV 	17.133	19.7	9712.92	15.443	64752.798	--	--	4.04	1.935	1.301	2.5125	2.045	0.75	0	1.099	0.433	1.18	*
p1	propionate	2018-06-22_118.lcd	20 mM Mix	STD-0112	Unknown	NA	18.504	232810	7352	NA	NA	NA	NA	56.93505	NA	NA	NA	NA	Quant.Range(High)	 V 	17.175	19.142	9927.441	15.11	66182.938	--	--	4.084	1.934	1.302	2.3197	2.0323	0.743	0	0	0.429	1.18	*
p1	propionate	2018-06-22_119.lcd	10 mM Mix	STD-0113	Unknown	NA	18.52	108957	3621	NA	NA	NA	NA	26.64599	NA	NA	NA	NA	Quant.Range(High)	NA	17.267	19.092	10409.751	14.41	69398.342	--	--	4.169	1.94	1.302	2.1928	2.0102	0.726	0	0	0.42	1.181	*
p1	propionate	2018-06-22_120.lcd	5 mM Mix	STD-0114	Unknown	NA	18.517	52805	1836	NA	NA	NA	NA	12.91376	NA	NA	NA	NA	NA	NA	17.342	19.025	10903.856	13.757	72692.376	--	--	4.25	1.643	1.327	2.0764	1.9732	0.709	0	0	0.411	1.181	*
p1	propionate	2018-06-22_121.lcd	2.5 mM Mix	STD-0115	Unknown	NA	18.535	23240	879	NA	NA	NA	NA	5.68351	NA	NA	NA	NA	NA	NA	18.125	18.992	11303.808	13.27	75358.719	--	--	1.117	1.644	1.056	1.8674	1.9346	0.697	0	0	0.408	1.182	*
p1	propionate	2018-06-22_122.lcd	1 mM Mix	STD-0116	Unknown	NA	18.551	11876	430	NA	NA	NA	NA	2.90426	NA	NA	NA	NA	NA	NA	18.167	18.917	7610.835	19.709	50738.9	--	--	3.92	1.646	1.33	2.5594	2.519	0.851	0	0	0	1.183	*
p1	propionate	2018-06-22_123.lcd	0.5 mM Mix	STD-0117	Unknown	NA	18.58	6876	266	NA	NA	NA	NA	1.68145	NA	NA	NA	NA	NA	NA	18.225	18.875	5951.783	25.203	39678.554	--	--	3.698	1.65	1.333	2.4844	2.5347	0.963	0	0	0	1.184	*
p1	propionate	2018-06-22_124.lcd	0.25 mM Mix	STD-0118	Unknown	NA	18.646	5326	222	NA	NA	NA	NA	1.30252	NA	NA	NA	NA	NA	NA	18.233	18.817	144.786	1036.009	965.242	--	--	0.872	1.658	1.341	3.4518	3.9449	6.198	0	0	0	1.188	*
p1	propionate	2018-06-22_125.lcd	0.1 mM Mix	STD-0119	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p1	succinate	2018-06-22_000.lcd	No injection	BLANK	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p1	succinate	2018-06-22_001.lcd	40 mM Mix	STD-0111	Unknown	NA	12.333	1051902	45323	NA	NA	NA	NA	107.54364	NA	NA	NA	NA	Quant.Range(High)	 V 	11.617	12.708	7379.187	20.327	49194.583	--	--	3.140	1.01	1.56	5.2446	6.1085	0.574	0	0	0.33	0.787	*
p1	succinate	2018-06-22_002.lcd	20 mM Mix	STD-0112	Unknown	NA	12.345	523906	22496	NA	NA	NA	NA	53.56275	NA	NA	NA	NA	Quant.Range(High)	 V 	11.633	12.717	7274.521	20.62	48496.81	--	--	3.149	1.033	1.553	5.22	6.0212	0.579	0	0	0.333	0.787	*
p1	succinate	2018-06-22_003.lcd	10 mM Mix	STD-0113	Unknown	NA	12.347	262023	11246	NA	NA	NA	NA	26.78852	NA	NA	NA	NA	Quant.Range(High)	 V 	11.65	12.717	7260.357	20.66	48402.381	--	--	3.156	0.762	1.723	5.1975	5.9826	0.58	0	0	0.334	0.787	*
p1	succinate	2018-06-22_004.lcd	5 mM Mix	STD-0114	Unknown	NA	12.342	133040	5771	NA	NA	NA	NA	13.60171	NA	NA	NA	NA	NA	 V 	11.667	12.708	7399.707	20.271	49331.378	--	--	3.185	0.762	1.724	5.2023	5.9808	0.574	0	0	0.33	0.787	*
p1	succinate	2018-06-22_005.lcd	2.5 mM Mix	STD-0115	Unknown	NA	12.348	65114	2794	NA	NA	NA	NA	6.65708	NA	NA	NA	NA	NA	 V 	11.708	12.717	7227.409	20.754	48182.729	--	--	1.988	0.762	1.195	5.2064	5.9417	0.581	0	0	0.334	0.788	*
p1	succinate	2018-06-22_006.lcd	1 mM Mix	STD-0116	Unknown	NA	12.349	23424	1014	NA	NA	NA	NA	2.39484	NA	NA	NA	NA	NA	 V 	11.758	12.717	7312.083	20.514	48747.22	--	--	1.830	0.762	1.194	4.9408	5.7359	0.578	0	0	0.333	0.788	*
p1	succinate	2018-06-22_007.lcd	0.5 mM Mix	STD-0117	Unknown	NA	12.343	12160	579	NA	NA	NA	NA	1.24318	NA	NA	NA	NA	NA	NA	11.8	12.708	8147.59	18.41	54317.266	--	--	1.837	0.762	1.192	4.4447	5.4405	0.547	0	0	0.317	0.788	*
p1	succinate	2018-06-22_008.lcd	0.25 mM Mix	STD-0118	Unknown	NA	12.341	6741	301	NA	NA	NA	NA	0.68919	NA	NA	NA	NA	NA	 V 	11.808	12.708	7616.882	19.693	50779.216	--	--	1.746	0.761	1.191	4.1037	4.9962	0.566	0	0	0.325	0.787	*
p1	succinate	2018-06-22_009.lcd	0.1 mM Mix	STD-0119	Unknown	NA	12.341	2031	100	NA	NA	NA	NA	0.20768	NA	NA	NA	NA	Quant.Range(Low)	NA	11.958	12.717	8681.135	17.279	57874.231	--	--	1.736	0.758	1.191	2.886	4.1951	0.53	0	0	0.309	0.788	*
p1	succinate	2018-06-22_010.lcd	Water	BLANK	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p1	succinate	2018-06-22_011.lcd	GF2.PlateA	P1-A01	Unknown	NA	12.291	568	45	NA	NA	NA	NA	0.05806	NA	NA	NA	NA	Quant.Range(Low)	NA	12.033	12.658	12288.068	12.207	81920.455	0.877	0.888	3.035	0.886	1.284	0	0	0.444	0.422	0.401	0.262	0.801	*
p1	succinate	2018-06-22_012.lcd	GF2.PlateA	P1-A02	Unknown	NA	12.466	5957	206	NA	NA	NA	NA	0.609	NA	NA	NA	NA	NA	TV 	12.05	12.85	4061.608	36.931	27077.389	--	--	0.430	1.088	1.091	0.2089	0.1084	0.782	0	0	0.457	0.795	*
p1	succinate	2018-06-22_013.lcd	GF2.PlateA	P1-A03	Unknown	NA	12.363	4510	238	NA	NA	NA	NA	0.46107	NA	NA	NA	NA	Quant.Range(Low)	NA	11.825	12.7	9539.434	15.724	63596.224	0.942	0.977	1.636	0.891	1.304	0.1601	0.1237	0.506	0.613	0.538	0.295	0.789	*
p1	succinate	2018-06-22_014.lcd	GF2.PlateA	P1-A04	Unknown	NA	12.342	4120	232	NA	NA	NA	NA	0.42119	NA	NA	NA	NA	Quant.Range(Low)	NA	11.992	12.675	10416.516	14.4	69443.438	1.017	1.030	1.511	0.888	1.1	0.1419	0.1217	0.484	0.552	0.498	0.283	0.787	*
p1	succinate	2018-06-22_015.lcd	GF2.PlateA	P1-A05	Unknown	NA	12.366	5082	287	NA	NA	NA	NA	0.51952	NA	NA	NA	NA	NA	NA	12.017	12.675	10378.442	14.453	69189.615	1.010	1.026	1.448	0.892	1.107	0.1887	0.1531	0.486	0.54	0.491	0.285	0.789	*
p1	succinate	2018-06-22_016.lcd	GF2.PlateA	P1-A06	Unknown	NA	12.368	2393	103	NA	NA	NA	NA	0.24467	NA	NA	NA	NA	Quant.Range(Low)	NA	11.85	12.667	6028.332	24.883	40188.878	--	--	1.586	0.891	1.391	0.0844	0.0533	0.637	0	0	0.368	0.789	*
p1	succinate	2018-06-22_017.lcd	GF2.PlateA	P1-A07	Unknown	NA	12.37	1062	42	NA	NA	NA	NA	0.10856	NA	NA	NA	NA	Quant.Range(Low)	TV 	12.05	12.633	3318.125	45.206	22120.832	--	--	0.645	0.892	1.092	0.0396	0.0227	0.859	0	0	0	0.789	*
p1	succinate	2018-06-22_018.lcd	GF2.PlateA	P1-A08	Unknown	NA	12.341	5438	233	NA	NA	NA	NA	0.55598	NA	NA	NA	NA	NA	TV 	11.958	12.692	6510.402	23.04	43402.68	--	--	0.254	0.887	1.084	0.1846	0.1209	0.612	0	0	0.353	0.787	*
p1	succinate	2018-06-22_019.lcd	GF2.PlateA	P1-A09	Unknown	NA	12.354	25916	847	NA	NA	NA	NA	2.64958	NA	NA	NA	NA	NA	 V 	11.608	12.758	5780.507	25.949	38536.711	--	--	0.958	0.89	1.316	0.9084	0.452	0.65	0	0	0.373	0.788	*
p1	succinate	2018-06-22_020.lcd	GF2.PlateA	P1-A10	Unknown	NA	12.343	11652	492	NA	NA	NA	NA	1.19127	NA	NA	NA	NA	NA	NA	11.692	12.8	6849.276	21.9	45661.838	--	--	2.964	0.891	1.385	0.3799	0.2604	0.597	0	0.753	0.344	0.788	*
p1	succinate	2018-06-22_021.lcd	GF2.PlateA	P1-A11	Unknown	NA	12.354	4768	207	NA	NA	NA	NA	0.48751	NA	NA	NA	NA	Quant.Range(Low)	NA	11.883	12.65	5726.557	26.194	38177.046	--	--	2.300	1.206	1.317	0.16	0.1055	0.653	0	0	0.391	0.788	*
p1	succinate	2018-06-22_022.lcd	GF2.PlateA	P1-A12	Unknown	NA	12.351	5126	232	NA	NA	NA	NA	0.52407	NA	NA	NA	NA	NA	TV 	12.008	12.683	7113.264	21.087	47421.763	--	--	--	0.89	1.064	0.1816	0.1227	0.586	0	0	0.34	0.788	*
p1	succinate	2018-06-22_023.lcd	GF2.PlateA	P1-B01	Unknown	NA	12.311	1189	48	NA	NA	NA	NA	0.1216	NA	NA	NA	NA	Quant.Range(Low)	T  	11.808	12.658	5159.676	29.072	34397.841	--	--	--	0.884	0.844	0	0	0.686	0	0.714	0.396	--	*
p1	succinate	2018-06-22_024.lcd	GF2.PlateA	P1-B02	Unknown	NA	12.388	164	18	NA	NA	NA	NA	0.01673	NA	NA	NA	NA	Quant.Range(Low)	NA	12.225	12.467	43605.113	3.44	290700.754	0.771	0.787	2.705	0.897	1.311	0	0	0.237	0.217	0.204	0.133	0.790	*
p1	succinate	2018-06-22_025.lcd	GF2.PlateA	P1-B03	Unknown	NA	12.377	14935	802	NA	NA	NA	NA	1.52691	NA	NA	NA	NA	NA	NA	11.825	12.742	9869.49	15.198	65796.599	0.987	1.027	2.243	0.894	1.307	0.5376	0.4276	0.498	0.617	0.536	0.289	0.790	*
p1	succinate	2018-06-22_026.lcd	GF2.PlateA	P1-B04	Unknown	NA	12.347	49123	2016	NA	NA	NA	NA	5.02225	NA	NA	NA	NA	NA	 V 	11.5	12.758	7199.065	20.836	47993.764	--	--	2.350	0.89	1.378	1.79	1.0959	0.582	0	0	0.335	0.788	*
p1	succinate	2018-06-22_027.lcd	GF2.PlateA	P1-B05	Unknown	NA	12.379	2357	111	NA	NA	NA	NA	0.24094	NA	NA	NA	NA	Quant.Range(Low)	NA	12.008	12.692	7131.306	21.034	47542.039	--	--	--	0.893	1.324	0.0841	0.0584	0.586	0	0	0.338	0.790	*
p1	succinate	2018-06-22_028.lcd	GF2.PlateA	P1-B06	Unknown	NA	12.372	3766	183	NA	NA	NA	NA	0.38503	NA	NA	NA	NA	Quant.Range(Low)	 V 	12.025	12.742	7999.357	18.752	53329.045	--	--	0.849	0.891	1.103	0.1399	0.0969	0.553	0	0	0.322	0.789	*
p1	succinate	2018-06-22_029.lcd	GF2.PlateA	P1-B07	Unknown	NA	12.389	1352	56	NA	NA	NA	NA	0.13825	NA	NA	NA	NA	Quant.Range(Low)	TV 	12.042	12.742	5800.961	25.858	38673.07	--	--	0.886	0.896	1.1	0.0525	0.0312	0.651	0	0	0.377	0.791	*
p1	succinate	2018-06-22_030.lcd	GF2.PlateA	P1-B08	Unknown	NA	12.347	2533	131	NA	NA	NA	NA	0.259	NA	NA	NA	NA	Quant.Range(Low)	NA	12.025	12.642	8987.139	16.691	59914.263	--	--	2.549	1.201	1.321	0.0877	0.069	0.521	0	0	0.304	0.788	*
p1	succinate	2018-06-22_031.lcd	GF2.PlateA	P1-B09	Unknown	NA	12.347	22065	614	NA	NA	NA	NA	2.25583	NA	NA	NA	NA	NA	 V 	11.6	12.758	4719.457	31.783	31463.048	--	--	1.355	1.151	1.323	0.7599	0.3264	0.719	0	0	0.42	0.788	*
p1	succinate	2018-06-22_032.lcd	GF2.PlateA	P1-B10	Unknown	NA	12.341	7570	301	NA	NA	NA	NA	0.77398	NA	NA	NA	NA	NA	T  	11.675	12.683	5651.437	26.542	37676.247	--	--	2.883	0.889	1.382	0.2754	0.1591	0.657	0	0	0.377	0.788	*
p1	succinate	2018-06-22_033.lcd	GF2.PlateA	P1-B11	Unknown	NA	12.346	3168	157	NA	NA	NA	NA	0.3239	NA	NA	NA	NA	Quant.Range(Low)	NA	11.9	12.733	8250.848	18.18	55005.651	0.970	0.991	1.754	1.208	1.314	0.1074	0.0814	0.544	0.659	0.586	0.317	0.787	*
p1	succinate	2018-06-22_034.lcd	GF2.PlateA	P1-B12	Unknown	NA	12.377	2034	93	NA	NA	NA	NA	0.20798	NA	NA	NA	NA	Quant.Range(Low)	NA	12.033	12.617	4275.681	35.082	28504.538	--	--	0.992	0.893	1.105	0.0733	0.0497	0.757	0	0	0	0.790	*
p1	succinate	2018-06-22_035.lcd	GF2.PlateA	P1-C01	Unknown	NA	12.333	1334	79	NA	NA	NA	NA	0.13636	NA	NA	NA	NA	Quant.Range(Low)	T  	11.817	12.758	6882.934	21.793	45886.226	1.110	1.073	3.044	1.207	1.248	0.0406	0.042	0.595	0.629	0.582	0.35	0.804	*
p1	succinate	2018-06-22_036.lcd	GF2.PlateA	P1-C02	Unknown	NA	12.361	15943	431	NA	NA	NA	NA	1.62996	NA	NA	NA	NA	NA	 V 	11.7	12.708	3811.569	39.354	25410.458	--	--	--	1.201	1.228	0.5393	0.2256	0.801	0	0	0.527	0.788	*
p1	succinate	2018-06-22_037.lcd	GF2.PlateA	P1-C03	Unknown	NA	12.382	10524	606	NA	NA	NA	NA	1.07596	NA	NA	NA	NA	NA	NA	12.075	12.675	10691.642	14.03	71277.614	1.009	1.026	5.710	0.895	1.951	0	0	0.479	0.536	0.49	0.28	0.790	*
p1	succinate	2018-06-22_038.lcd	GF2.PlateA	P1-C04	Unknown	NA	12.392	1171	69	NA	NA	NA	NA	0.11971	NA	NA	NA	NA	Quant.Range(Low)	NA	12.083	12.675	11195.971	13.398	74639.805	1.008	1.013	1.193	0.892	1.093	0.0416	0.036	0.468	0.503	0.461	0.278	0.790	*
p1	succinate	2018-06-22_039.lcd	GF2.PlateA	P1-C05	Unknown	NA	12.375	12600	589	NA	NA	NA	NA	1.28824	NA	NA	NA	NA	NA	 V 	11.608	12.842	8898.34	16.857	59322.269	0.780	0.997	--	0.894	1.317	0.481	0.3297	0.525	0.98	0.618	0.303	0.789	*
p1	succinate	2018-06-22_040.lcd	GF2.PlateA	P1-C06	Unknown	NA	12.369	7191	247	NA	NA	NA	NA	0.73519	NA	NA	NA	NA	NA	 V 	12.067	12.75	2832.13	52.964	18880.868	--	--	0.063	0.891	1.072	0.2506	0.1295	0.93	0	0	0	0.789	*
p1	succinate	2018-06-22_041.lcd	GF2.PlateA	P1-C07	Unknown	NA	12.371	10068	381	NA	NA	NA	NA	1.02936	NA	NA	NA	NA	NA	 V 	11.958	12.575	1844.694	81.314	12297.962	--	--	--	0.892	1.078	0.3489	0.2032	1.152	0	0	0	0.789	*
p1	succinate	2018-06-22_042.lcd	GF2.PlateA	P1-C08	Unknown	NA	12.361	19281	605	NA	NA	NA	NA	1.97127	NA	NA	NA	NA	NA	 V 	11.7	12.7	4812.106	31.171	32080.706	--	--	1.309	0.891	1.387	0.6599	0.3238	0.713	0	0	0.418	0.789	*
p1	succinate	2018-06-22_043.lcd	GF2.PlateA	P1-C09	Unknown	NA	12.375	1360	90	NA	NA	NA	NA	0.13904	NA	NA	NA	NA	Quant.Range(Low)	NA	12.017	12.85	10123.745	14.817	67491.634	0.948	0.986	1.731	0.893	1.305	0.0498	0.0487	0.492	0.544	0.492	0.289	0.789	*
p1	succinate	2018-06-22_044.lcd	GF2.PlateA	P1-C10	Unknown	NA	12.344	14890	375	NA	NA	NA	NA	1.52233	NA	NA	NA	NA	NA	 V 	11.675	12.675	494.96	303.055	3299.732	--	--	0.892	0.889	1.385	0.4403	0.184	2.219	0	0	0.782	0.788	*
p1	succinate	2018-06-22_045.lcd	GF2.PlateA	P1-C11	Unknown	NA	12.37	4019	204	NA	NA	NA	NA	0.41084	NA	NA	NA	NA	Quant.Range(Low)	NA	11.925	12.758	8825.711	16.996	58838.073	0.968	0.992	2.626	1.201	1.319	0.1318	0.1042	0.527	0.646	0.572	0.308	0.789	*
p1	succinate	2018-06-22_046.lcd	GF2.PlateA	P1-C12	Unknown	NA	12.359	11496	396	NA	NA	NA	NA	1.17529	NA	NA	NA	NA	NA	 V 	12.075	12.775	3069.308	48.871	20462.052	--	--	0.298	0.891	1.093	0.3846	0.212	0.892	0	0	0	0.788	*
p1	succinate	2018-06-22_047.lcd	GF2.PlateA	P1-D01	Unknown	NA	12.306	921	48	NA	NA	NA	NA	0.0942	NA	NA	NA	NA	Quant.Range(Low)	NA	12	12.575	8751.229	17.14	58341.526	0.930	0.933	4.011	0.884	1.544	0	0	0.526	0.53	0.498	0.323	0.801	*
p1	succinate	2018-06-22_048.lcd	GF2.PlateA	P1-D02	Unknown	NA	12.373	9869	328	NA	NA	NA	NA	1.00896	NA	NA	NA	NA	NA	 V 	11.808	12.667	4214.133	35.595	28094.223	--	--	0.479	1.202	1.334	0.3246	0.1712	0.762	0	0	0	0.789	*
p1	succinate	2018-06-22_049.lcd	GF2.PlateA	P1-D03	Unknown	NA	12.388	14885	725	NA	NA	NA	NA	1.52179	NA	NA	NA	NA	NA	NA	11.808	12.883	8710.056	17.221	58067.043	0.945	1.014	2.240	0.895	1.303	0.5456	0.3882	0.531	0.754	0.617	0.306	0.790	*
p1	succinate	2018-06-22_050.lcd	GF2.PlateA	P1-D04	Unknown	NA	12.384	9657	497	NA	NA	NA	NA	0.98728	NA	NA	NA	NA	NA	NA	11.983	12.858	9001.023	16.665	60006.822	1.092	1.092	1.366	0.895	1.109	0.3763	0.2761	0.522	0.65	0.568	0.302	0.790	*
p1	succinate	2018-06-22_051.lcd	GF2.PlateA	P1-D05	Unknown	NA	12.378	1463	88	NA	NA	NA	NA	0.1496	NA	NA	NA	NA	Quant.Range(Low)	NA	12.083	12.658	11706.203	12.814	78041.352	1.033	1.052	1.141	0.892	1.311	0.0503	0.0455	0.458	0.493	0.452	0.271	0.789	*
p1	succinate	2018-06-22_052.lcd	GF2.PlateA	P1-D06	Unknown	NA	12.378	7539	263	NA	NA	NA	NA	0.77078	NA	NA	NA	NA	NA	 V 	12.05	12.692	2835.702	52.897	18904.679	--	--	0.068	0.893	1.086	0.2637	0.1389	0.93	0	0	0	0.789	*
p1	succinate	2018-06-22_053.lcd	GF2.PlateA	P1-D07	Unknown	NA	12.365	8717	309	NA	NA	NA	NA	0.89125	NA	NA	NA	NA	NA	 V 	11.983	12.667	3509.768	42.738	23398.455	--	--	0.055	0.89	1.084	0.3042	0.1646	0.835	0	0	0	0.788	*
p1	succinate	2018-06-22_054.lcd	GF2.PlateA	P1-D08	Unknown	NA	12.371	13260	443	NA	NA	NA	NA	1.35564	NA	NA	NA	NA	NA	 V 	11.967	12.775	4210.248	35.627	28068.318	--	--	0.034	0.892	1.083	0.4481	0.2338	0.763	0	0	0.457	0.789	*
p1	succinate	2018-06-22_055.lcd	GF2.PlateA	P1-D09	Unknown	NA	12.403	1793	88	NA	NA	NA	NA	0.18332	NA	NA	NA	NA	Quant.Range(Low)	NA	12.067	12.833	7773.93	19.295	51826.203	1.100	1.092	1.979	0.897	1.307	0.0651	0.0476	0.563	0.633	0.569	0.328	0.791	*
p1	succinate	2018-06-22_056.lcd	GF2.PlateA	P1-D10	Unknown	NA	12.37	13962	358	NA	NA	NA	NA	1.42744	NA	NA	NA	NA	NA	 V 	11.675	12.567	334.277	448.73	2228.513	--	--	0.793	0.892	1.39	0.4187	0.1785	2.706	0	0	0	0.789	*
p1	succinate	2018-06-22_057.lcd	GF2.PlateA	P1-D11	Unknown	NA	12.377	3534	178	NA	NA	NA	NA	0.36129	NA	NA	NA	NA	Quant.Range(Low)	NA	11.967	12.775	8422.78	17.809	56151.866	1.007	1.021	2.802	1.205	1.319	0.1127	0.0918	0.539	0.634	0.565	0.314	0.789	*
p1	succinate	2018-06-22_058.lcd	GF2.PlateA	P1-D12	Unknown	NA	12.374	4091	180	NA	NA	NA	NA	0.41829	NA	NA	NA	NA	Quant.Range(Low)	TV 	12.058	12.675	6271.538	23.918	41810.256	--	--	0.559	0.892	1.089	0.1394	0.0986	0.625	0	0	0.36	0.789	*
p1	succinate	2018-06-22_059.lcd	Water	BLANK	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p1	succinate	2018-06-22_060.lcd	40 mM Mix	STD-0111	Unknown	NA	12.352	1043486	44036	NA	NA	NA	NA	106.68325	NA	NA	NA	NA	Quant.Range(High)	 V 	11.6	12.717	6881.509	21.798	45876.728	--	--	3.105	0.971	1.585	5.223	6.0453	0.596	0	0	0.343	0.788	*
p1	succinate	2018-06-22_061.lcd	20 mM Mix	STD-0112	Unknown	NA	12.362	522196	22052	NA	NA	NA	NA	53.38795	NA	NA	NA	NA	Quant.Range(High)	 V 	11.625	12.725	6870.911	21.831	45806.071	--	--	3.123	0.968	1.591	5.2166	5.991	0.597	0	0	0.343	0.789	*
p1	succinate	2018-06-22_062.lcd	10 mM Mix	STD-0113	Unknown	NA	12.362	259246	10986	NA	NA	NA	NA	26.50464	NA	NA	NA	NA	Quant.Range(High)	 V 	11.65	12.725	6929.529	21.646	46196.86	--	--	3.143	1.013	1.571	5.1892	5.9474	0.594	0	0	0.342	0.789	*
p1	succinate	2018-06-22_063.lcd	5 mM Mix	STD-0114	Unknown	NA	12.359	133197	5659	NA	NA	NA	NA	13.61775	NA	NA	NA	NA	NA	 V 	11.667	12.725	7044.899	21.292	46965.994	--	--	3.157	0.764	1.731	5.222	5.9519	0.589	0	0	0.339	0.789	*
