compound	SampleID	PlCID	plateID	SampleName	SampleType	Ret.Time	Area	PeakStart	PeakEnd	STDID	minRT	maxRT	PeakQual	sampleID	DNA_Plate	concentration_mM	dilution	r2	slope	intercept	calc_conc	calc_conc_adj
butyrate	P4-B02	p4_butyrate	p4	GF2.PlateA	Unknown	22.704	20673	21.892	24.075	NA	22.629	22.778	OK	cecal_d21_1800_1	GF2.plateD	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	1.35152406259272	13.5152406259272
butyrate	P1-E01	p1_butyrate	p1	GF2.PlateA	Unknown	22.844	810	22.342	23.458	NA	22.776	22.89	OK	d1_5978	GF2.PlateA	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.135697293764778	1.35697293764778
butyrate	P3-G06	p3_butyrate	p3	GF2.PlateA	Unknown	22.755	445	22.175	23.275	NA	22.677	22.817	OK	d24_2949	GF2.PlateC	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.113355413352847	1.13355413352847
butyrate	P4-E07	p4_butyrate	p4	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.629	22.778	Undetected	d24_3797	GF2.PlateC	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P2-C04	p2_butyrate	p2	GF2.PlateA	Unknown	22.853	4880	22.308	23.942	NA	22.733	22.89	OK	cecal_d25_5942	GF2.PlateB	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.384824563015633	3.84824563015633
butyrate	P4-C07	p4_butyrate	p4	GF2.PlateA	Unknown	22.679	2852	22.125	23.808	NA	22.629	22.778	OK	d13_1803_2	GF2.plateD	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.260689402809064	2.60689402809064
butyrate	P2-E04	p2_butyrate	p2	GF2.PlateA	Unknown	22.823	38963	22.025	25.408	NA	22.733	22.89	OK	cecal_d46_2949	GF2.PlateB	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	2.47106650843992	24.7106650843992
butyrate	P4-C08	p4_butyrate	p4	GF2.PlateA	Unknown	22.689	24819	22.008	24.792	NA	22.629	22.778	OK	cecal_d21_1802_2	GF2.plateD	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	1.60530333981976	16.0530333981976
butyrate	P3-G07	p3_butyrate	p3	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.677	22.817	Undetected	d26_3776	GF2.PlateC	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P3-A07	p3_butyrate	p3	GF2.PlateA	Unknown	22.787	9735	22.008	23.758	NA	22.677	22.817	OK	dn7_1800_3	GF2.plateD	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.682002177809956	6.82002177809956
butyrate	P2-A05	p2_butyrate	p2	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.733	22.89	Undetected	d22_4914	GF2.PlateB	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P2-C05	p2_butyrate	p2	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.733	22.89	Undetected	d22_4837	GF2.PlateB	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P2-C06	p2_butyrate	p2	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.733	22.89	Undetected	d24_2956	GF2.PlateB	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P4-F05	p4_butyrate	p4	GF2.PlateA	Unknown	22.651	193	22.375	23.142	NA	22.629	22.778	OK	d22_3776	GF2.PlateC	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0979303342739242	0.979303342739242
butyrate	P4-H06	p4_butyrate	p4	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.629	22.778	Undetected	d26_3835	GF2.PlateC	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P2-D10	p2_butyrate	p2	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.733	22.89	Undetected	d36_2966	GF2.PlateB	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P1-E05	p1_butyrate	p1	GF2.PlateA	Unknown	22.848	4286	22.325	23.942	NA	22.776	22.89	OK	d22_2935	GF2.PlateA	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.348465448043886	3.48465448043886
butyrate	P4-E10	p4_butyrate	p4	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.629	22.778	Undetected	d36_2904	GF2.PlateC	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P4-C10	p4_butyrate	p4	GF2.PlateA	Unknown	22.669	866	22.225	23.558	NA	22.629	22.778	OK	d0_1800_2	GF2.plateD	NA	0.05	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.13912508911565	2.782501782313
butyrate	P2-C07	p2_butyrate	p2	GF2.PlateA	Unknown	22.752	1514	22.408	23.458	NA	22.733	22.89	OK	d25_3844	GF2.PlateB	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.178789578175737	1.78789578175737
butyrate	P3-A09	p3_butyrate	p3	GF2.PlateA	Unknown	22.774	1432	22.175	23.775	NA	22.677	22.817	OK	d18_2956	GF2.plateD	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.173770306411961	1.73770306411961
butyrate	P3-G10	p3_butyrate	p3	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.677	22.817	Undetected	d36_3836	GF2.PlateC	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P1-G06	p1_butyrate	p1	GF2.PlateA	Unknown	22.878	309	22.442	23.342	NA	22.776	22.89	OK	d24_5957	GF2.PlateA	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.10503076750073	1.0503076750073
butyrate	P3-C10	p3_butyrate	p3	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.677	22.817	Undetected	dn11_1806_4	GF2.plateD	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P1-E06	p1_butyrate	p1	GF2.PlateA	Unknown	22.852	5010	22.308	23.975	NA	22.776	22.89	OK	d24_2935	GF2.PlateA	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.392781945080156	3.92781945080156
butyrate	P2-C08	p2_butyrate	p2	GF2.PlateA	Unknown	22.819	466	22.442	23.492	NA	22.733	22.89	OK	d26_3844	GF2.PlateB	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.114640836609424	1.14640836609424
butyrate	P3-D06	p3_butyrate	p3	GF2.PlateA	Unknown	22.769	855	22.275	23.492	NA	22.677	22.817	OK	cecal_d21_1806_4	GF2.plateD	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.138451772171729	1.38451772171729
butyrate	P2-C09	p2_butyrate	p2	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.733	22.89	Undetected	d34_5957	GF2.PlateB	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P3-A10	p3_butyrate	p3	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.677	22.817	Undetected	d0_1802_1	GF2.plateD	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P4-C12	p4_butyrate	p4	GF2.PlateA	Unknown	22.678	2425	22.192	23.808	NA	22.629	22.778	OK	dn7_1806_4	GF2.plateD	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.234552463258668	2.34552463258668
butyrate	P1-E08	p1_butyrate	p1	GF2.PlateA	Unknown	22.829	920	22.392	23.358	NA	22.776	22.89	OK	d26_4837	GF2.PlateA	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.142430463203991	1.42430463203991
butyrate	P2-C10	p2_butyrate	p2	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.733	22.89	Undetected	d36_3830	GF2.PlateB	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P3-A11	p3_butyrate	p3	GF2.PlateA	Unknown	22.775	58344	22.008	25.475	NA	22.677	22.817	OK	d0_1802_2	GF2.plateD	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	3.65738975299786	36.5738975299786
butyrate	P3-A12	p3_butyrate	p3	GF2.PlateA	Unknown	22.771	1236	22.292	23.425	NA	22.677	22.817	OK	d4_3830	GF2.plateD	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.16177302268391	1.6177302268391
butyrate	P1-E09	p1_butyrate	p1	GF2.PlateA	Unknown	22.847	2881	22.358	23.658	NA	22.776	22.89	OK	d29_4914	GF2.PlateA	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.262464511115766	2.62464511115766
butyrate	P3-D09	p3_butyrate	p3	GF2.PlateA	Unknown	22.777	2244	22.158	23.708	NA	22.677	22.817	OK	d13_1802_3	GF2.plateD	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.2234733389996	2.234733389996
butyrate	P1-H05	p1_butyrate	p1	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.776	22.89	Undetected	d22_2966	GF2.PlateA	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P1-G10	p1_butyrate	p1	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.776	22.89	Undetected	d36_5969	GF2.PlateA	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P1-E10	p1_butyrate	p1	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.776	22.89	Undetected	d34_3765	GF2.PlateA	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P4-F03	p4_butyrate	p4	GF2.PlateA	Unknown	22.666	2094	22.058	23.825	NA	22.629	22.778	OK	d1_5942	GF2.PlateC	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.214291744309765	2.14291744309765
butyrate	P4-D03	p4_butyrate	p4	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.629	22.778	Undetected	d11_1802_2	GF2.plateD	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P1-F06	p1_butyrate	p1	GF2.PlateA	Unknown	22.892	954	22.342	23.458	NA	22.776	22.89	OK	d24_3739	GF2.PlateA	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.14451162466702	1.4451162466702
butyrate	P2-B08	p2_butyrate	p2	GF2.PlateA	Unknown	22.442	1242	22.425	23.442	NA	22.733	22.89	Reject	d26_3765	GF2.PlateB	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	NA	NA
butyrate	P2-C12	p2_butyrate	p2	GF2.PlateA	Unknown	22.867	1594	22.342	23.825	NA	22.733	22.89	OK	d41_3765	GF2.PlateB	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.183686428676982	1.83686428676982
butyrate	P4-H04	p4_butyrate	p4	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.629	22.778	Undetected	d24_3776	GF2.PlateC	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P4-B04	p4_butyrate	p4	GF2.PlateA	Unknown	22.699	1089	22.225	23.625	NA	22.629	22.778	OK	d18_5942	GF2.plateD	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.152775059887871	1.52775059887871
butyrate	P3-B03	p3_butyrate	p3	GF2.PlateA	Unknown	22.797	7064	22.108	23.742	NA	22.677	22.817	OK	d18_2949	GF2.plateD	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.518508581699629	5.18508581699629
butyrate	P4-H05	p4_butyrate	p4	GF2.PlateA	Unknown	22.586	74	22.558	22.992	NA	22.629	22.778	Reject	d25_2933	GF2.PlateC	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	NA	NA
butyrate	P4-A08	p4_butyrate	p4	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.629	22.778	Undetected	d18_5978	GF2.plateD	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P2-H03	p2_butyrate	p2	GF2.PlateA	Unknown	22.786	80761	21.642	27.075	NA	22.733	22.89	OK	cecal_d46_3836	GF2.PlateB	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	5.02954847407806	50.2954847407806
butyrate	P3-B05	p3_butyrate	p3	GF2.PlateA	Unknown	22.81	10412	22.108	23.742	NA	22.677	22.817	OK	d18_2933	GF2.plateD	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.723441775176744	7.23441775176744
butyrate	P1-F01	p1_butyrate	p1	GF2.PlateA	Unknown	22.898	616	22.442	23.458	NA	22.776	22.89	OK	d1_3827	GF2.PlateA	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.123822431299259	1.23822431299259
butyrate	P2-D03	p2_butyrate	p2	GF2.PlateA	Unknown	22.823	1782	22.192	23.658	NA	22.733	22.89	OK	cecal_d46_5969	GF2.PlateD	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.195194027354909	1.95194027354909
butyrate	P4-F07	p4_butyrate	p4	GF2.PlateA	Unknown	22.388	34	22.358	22.742	NA	22.629	22.778	Reject	d26_2933	GF2.PlateC	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	NA	NA
butyrate	P1-F10	p1_butyrate	p1	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.776	22.89	Undetected	d34_3844	GF2.PlateA	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P1-F02	p1_butyrate	p1	GF2.PlateA	Unknown	22.874	1126	22.358	23.558	NA	22.776	22.89	OK	d1_5957	GF2.PlateA	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.155039853244697	1.55039853244697
butyrate	P2-D04	p2_butyrate	p2	GF2.PlateA	Unknown	22.841	22682	22.225	24.192	NA	22.733	22.89	OK	cecal_d25_2935	GF2.PlateD	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	1.47449622080524	14.7449622080524
butyrate	P1-F11	p1_butyrate	p1	GF2.PlateA	Unknown	22.847	54357	21.992	29.058	NA	22.776	22.89	OK	GF2_hFMT1B	GF2.PlateA	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	3.41334296614205	34.1334296614205
butyrate	P3-C02	p3_butyrate	p3	GF2.PlateA	Unknown	22.753	553	22.342	23.558	NA	22.677	22.817	OK	dn11_1802_2	GF2.plateD	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.119966161529528	1.19966161529528
butyrate	P4-F08	p4_butyrate	p4	GF2.PlateA	Unknown	22.66	29405	21.958	25.275	NA	22.629	22.778	OK	d29_3836	GF2.PlateC	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	1.88601529480364	18.8601529480364
butyrate	P3-G03	p3_butyrate	p3	GF2.PlateA	Unknown	22.766	6007	22.108	23.875	NA	22.677	22.817	OK	d4_2988	GF2.PlateC	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.453808944451926	4.53808944451926
butyrate	P1-F03	p1_butyrate	p1	GF2.PlateA	Unknown	22.866	13523	22.208	24.108	NA	22.776	22.89	OK	d4_3836	GF2.PlateA	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.913868049043921	9.13868049043921
butyrate	P4-B08	p4_butyrate	p4	GF2.PlateA	Unknown	22.705	41029	21.808	25.658	NA	22.629	22.778	OK	cecal_d21_1800_3	GF2.plateD	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	2.59752767263458	25.9752767263458
butyrate	P2-D06	p2_butyrate	p2	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.733	22.89	Undetected	d24_2966	GF2.PlateD	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P2-B05	p2_butyrate	p2	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.733	22.89	Undetected	d22_5964	GF2.PlateB	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P3-H08	p3_butyrate	p3	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.677	22.817	Undetected	d34_3836	GF2.PlateC	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P3-E04	p3_butyrate	p3	GF2.PlateA	Unknown	22.747	616	22.325	23.425	NA	22.677	22.817	OK	d22_2949	GF2.PlateC	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.123822431299259	1.23822431299259
butyrate	P3-B08	p3_butyrate	p3	GF2.PlateA	Unknown	22.815	727	22.442	23.508	NA	22.677	22.817	OK	cecal_d21_1806_3	GF2.plateD	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.130616811369736	1.30616811369736
butyrate	P3-H09	p3_butyrate	p3	GF2.PlateA	Unknown	22.745	58496	21.925	25.525	NA	22.677	22.817	OK	GF2_myFMT1	GF2.PlateC	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	3.66669376895023	36.6669376895023
butyrate	P4-G06	p4_butyrate	p4	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.629	22.778	Undetected	d25_3797	GF2.PlateD	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P2-E03	p2_butyrate	p2	GF2.PlateA	Unknown	22.831	23274	22.125	24.158	NA	22.733	22.89	OK	d4_3755	GF2.PlateB	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	1.51073291451446	15.1073291451446
butyrate	P4-D10	p4_butyrate	p4	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.629	22.778	Undetected	dn11_1800_2	GF2.notExtracted	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P2-D08	p2_butyrate	p2	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.733	22.89	Undetected	d26_2904	GF2.PlateB	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P3-H10	p3_butyrate	p3	GF2.PlateA	Unknown	22.725	1492	22.242	23.692	NA	22.677	22.817	OK	d45_3830	GF2.PlateC	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.177442944287895	1.77442944287895
butyrate	P3-E06	p3_butyrate	p3	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.677	22.817	Undetected	d25_3836	GF2.PlateC	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P4-F11	p4_butyrate	p4	GF2.PlateA	Unknown	22.682	1779	22.158	23.775	NA	22.629	22.778	OK	d45_2966	GF2.PlateC	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.195010395461112	1.95010395461112
butyrate	P1-F07	p1_butyrate	p1	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.776	22.89	Undetected	d25_4837	GF2.PlateA	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P2-F09	p2_butyrate	p2	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.733	22.89	Undetected	d34_4837	GF2.PlateB	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P3-B11	p3_butyrate	p3	GF2.PlateA	Unknown	22.811	6639	22.242	23.808	NA	22.677	22.817	OK	d18_2904	GF2.plateD	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.492494063411763	4.92494063411763
butyrate	P3-D11	p3_butyrate	p3	GF2.PlateA	Unknown	22.751	20050	22.058	23.958	NA	22.677	22.817	OK	d18_1802_2	GF2.plateD	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	1.31338983931427	13.1338983931427
butyrate	P1-F08	p1_butyrate	p1	GF2.PlateA	Unknown	22.867	632	22.425	23.425	NA	22.776	22.89	OK	d26_4914	GF2.PlateA	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.124801801399508	1.24801801399508
butyrate	P2-B01	p2_butyrate	p2	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.733	22.89	Undetected	d0_5964	GF2.PlateB	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P4-G09	p4_butyrate	p4	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.629	22.778	Undetected	d36_2933	GF2.PlateC	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P4-A01	p4_butyrate	p4	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.629	22.778	Undetected	d13_1800_1	GF2.plateD	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P4-E01	p4_butyrate	p4	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.629	22.778	Undetected	d1_3836	GF2.PlateC	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P3-E01	p3_butyrate	p3	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.677	22.817	Undetected	d0_3776	GF2.PlateC	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P2-D11	p2_butyrate	p2	GF2.PlateA	Unknown	22.829	227	22.492	23.375	NA	22.733	22.89	OK	d38_2956	GF2.PlateB	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.100011495736953	1.00011495736953
butyrate	P1-F09	p1_butyrate	p1	GF2.PlateA	Unknown	22.847	1581	22.425	23.492	NA	22.776	22.89	OK	d29_4837	GF2.PlateA	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.18289069047053	1.8289069047053
butyrate	P3-C01	p3_butyrate	p3	GF2.PlateA	Unknown	22.789	35370	22.025	25.142	NA	22.677	22.817	OK	cecal_d21_1802_1	GF2.plateD	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	2.25113671030274	22.5113671030274
butyrate	P4-H07	p4_butyrate	p4	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.629	22.778	Undetected	d34_3776	GF2.PlateC	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P2-D12	p2_butyrate	p2	GF2.PlateA	Unknown	22.86	3074	22.175	23.892	NA	22.733	22.89	OK	d41_2949	GF2.PlateB	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.27427816295002	2.7427816295002
butyrate	P4-E11	p4_butyrate	p4	GF2.PlateA	Unknown	22.682	4042	22.125	23.908	NA	22.629	22.778	OK	GF2_mjFMT2	GF2.PlateC	NA	0.066	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.333530054015088	5.05348566689528
butyrate	P2-E09	p2_butyrate	p2	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.733	22.89	Undetected	d34_4914	GF2.PlateB	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P4-G05	p4_butyrate	p4	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.629	22.778	Undetected	d24_3755	GF2.PlateC	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P1-F12	p1_butyrate	p1	GF2.PlateA	Unknown	22.861	1059	22.392	23.808	NA	22.776	22.89	OK	d41_5969	GF2.PlateA	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.150938740949904	1.50938740949904
butyrate	P3-B07	p3_butyrate	p3	GF2.PlateA	Unknown	22.807	48809	21.992	24.775	NA	22.677	22.817	OK	d4_1800_2	GF2.plateD	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	3.07374638388069	30.7374638388069
butyrate	P4-E05	p4_butyrate	p4	GF2.PlateA	Unknown	22.666	5517	22.058	23.875	NA	22.629	22.778	OK	d45_3755	GF2.PlateC	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.423815735131798	4.23815735131798
butyrate	P4-A05	p4_butyrate	p4	GF2.PlateA	Unknown	22.741	541	22.208	23.542	NA	22.629	22.778	OK	d18_3739	GF2.plateD	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.119231633954341	1.19231633954341
butyrate	P3-D01	p3_butyrate	p3	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.677	22.817	Undetected	d1_1803_2	GF2.plateD	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P2-C11	p2_butyrate	p2	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.733	22.89	Undetected	d38_3827	GF2.PlateB	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P1-G01	p1_butyrate	p1	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.776	22.89	Undetected	d1_3755	GF2.PlateA	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P4-G07	p4_butyrate	p4	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.629	22.778	Undetected	d26_2949	GF2.PlateD	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P3-A06	p3_butyrate	p3	GF2.PlateA	Unknown	22.794	3199	22.125	23.675	NA	22.677	22.817	OK	dn7_1800_1	GF2.plateD	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.281929491858216	2.81929491858216
butyrate	P4-E08	p4_butyrate	p4	GF2.PlateA	Unknown	NA	0	NA	NA	NA	22.629	22.778	Undetected	d26_3797	GF2.PlateC	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.0861166824396699	0.861166824396699
butyrate	P3-G08	p3_butyrate	p3	GF2.PlateA	Unknown	22.753	11189	22.158	23.908	NA	22.677	22.817	OK	d29_3797	GF2.PlateC	NA	0.1	0.999550535611969	6.12106312655661e-05	0.0861166824396699	0.771002435670089	7.71002435670089
