rc	wellkey	PlCID	plateID	compound	SampleName	SampleID	Ret.Time	Area	PeakStart	PeakEnd	DataFileOrigin	SampleType	Exp	minRT	maxRT	PeakQual	sampleID	DNA_Plate	concentration_mM	dilution	intercept	slope	Rsq	calc_conc	calc_conc_adj
HF10.PlateA_succinate	HF10-PlateA-G03	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-G03	12.421	1076	12.108	12.7	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	OK	d24_429	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0	0
HF10.PlateA_succinate	HF10-PlateA-E10	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-E10	12.439	677	12.258	12.708	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	OK	d1_1901_3	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0	0
HF10.PlateA_succinate	HF10-PlateA-F03	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-F03	12.468	29473	12.008	12.933	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	OK	dn7_1905_2	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	1.231158676	12.31158676
HF10.PlateA_succinate	HF10-PlateA-C10	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-C10	12.453	2805	12.125	12.8	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	OK	d22_5505	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0	0
HF10.PlateA_succinate	HF10-PlateA-G05	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-G05	12.431	4028	12.158	12.792	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	OK	d25_5215	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0	0
HF10.PlateA_succinate	HF10-PlateA-E05	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-E05	12.46	1556	12.175	12.833	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	OK	d21_5517	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0	0
HF10.PlateA_succinate	HF10-PlateA-A02	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-A02	12.474	22583	11.975	12.792	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	OK	d4_1901_2	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0.885747136	8.857471364
HF10.PlateA_succinate	HF10-PlateA-A10	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-A10	12.472	16198	11.958	12.942	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	OK	dn7_1903_1	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0.565652408	5.656524078
HF10.PlateA_succinate	HF10-PlateA-G09	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-G09	12.422	5610	12.067	12.742	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	OK	d4_1904_1	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0.034851627	0.348516269
HF10.PlateA_succinate	HF10-PlateA-C09	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-C09	12.46	236	12.258	12.617	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	OK	d18_5204	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0	0
HF10.PlateA_succinate	HF10-PlateA-C06	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-C06	12.45	914	12.117	12.733	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	OK	d18_429	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0	0
HF10.PlateA_succinate	HF10-PlateA-H06	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-H06	12.435	11411	12.075	12.808	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	OK	dn7_1907_1	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0.325669093	3.256690929
HF10.PlateA_succinate	HF10-PlateA-D09	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-D09	12.468	22495	11.983	12.942	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	OK	dn7_1906_3	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0.881335494	8.813354941
HF10.PlateA_succinate	HF10-PlateA-H09	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-H09	12.423	2904	12.142	12.8	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	OK	d27_5505	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0	0
HF10.PlateA_succinate	HF10-PlateA-D03	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-D03	12.46	983	12.142	12.742	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	OK	d18_5510	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0	0
HF10.PlateA_succinate	HF10-PlateA-C11	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-C11	12.45	3281	12.092	12.808	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	OK	d22_5218	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0	0
HF10.PlateA_succinate	HF10-PlateA-A08	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-A08	12.469	2534	12.192	12.858	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	OK	dn0_1903_2	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0	0
HF10.PlateA_succinate	HF10-PlateA-A09	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-A09	12.473	8019	12.083	12.858	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	OK	dn7_1902_1	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0.155620335	1.55620335
HF10.PlateA_succinate	HF10-PlateA-B02	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-B02	12.466	2130	12.108	12.867	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	OK	d18_5218	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0	0
HF10.PlateA_succinate	HF10-PlateA-B08	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-B08	12.457	3128	12.092	12.825	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	OK	d21_5218	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0	0
HF10.PlateA_succinate	HF10-PlateA-H07	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-H07	12.433	9750	12.1	12.867	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	OK	dn7_1907_2	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0.242399344	2.423993444
HF10.PlateA_succinate	HF10-PlateA-G04	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-G04	12.428	982	12.117	12.683	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	OK	d24_5520	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0	0
HF10.PlateA_succinate	HF10-PlateA-D07	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-D07	12.471	17562	12.05	12.892	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	OK	dn7_1906_1	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0.634032864	6.340328635
HF10.PlateA_succinate	HF10-PlateA-E03	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-E03	12.463	1765	12.142	12.792	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	OK	d21_427	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0	0
HF10.PlateA_succinate	HF10-PlateA-G10	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-G10	12.434	35716	11.883	13.017	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	OK	d4_1904_2	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	1.544134618	15.44134618
HF10.PlateA_succinate	HF10-PlateA-E04	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-E04	12.444	823	12.167	12.725	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	OK	d21_449	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0	0
HF10.PlateA_succinate	HF10-PlateA-A11	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-A11	12.474	10997	12.025	12.958	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	OK	dn7_1903_2	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0.304914321	3.049143211
HF10.PlateA_succinate	HF10-PlateA-B07	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-B07	12.467	4604	12.058	12.875	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	OK	d18_5517	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0	0
HF10.PlateB_acetate	HF10-PlateB-D07	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-D07	15.534	23482	14.792	17.075	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d28_5215	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	3.931094802	39.31094802
HF10.PlateB_acetate	HF10-PlateB-D06	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-D06	15.544	30340	14.642	17.258	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d27_5220	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	5.150033972	51.50033972
HF10.PlateB_acetate	HF10-PlateB-B04	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-B04	15.588	15820	14.883	17.058	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d23_5218	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	2.569252877	25.69252877
HF10.PlateB_acetate	HF10-PlateB-A03	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-A03	15.605	20704	14.783	17.025	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	dn7_1901_2	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	3.437333791	34.37333791
HF10.PlateB_acetate	HF10-PlateB-A11	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-A11	15.592	16319	14.817	17.05	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	dn7_1901_3	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	2.65794501	26.5794501
HF10.PlateB_acetate	HF10-PlateB-C06	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-C06	15.569	10073	14.908	16.867	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d25_5510	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	1.547782564	15.47782564
HF10.PlateB_acetate	HF10-PlateB-D08	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-D08	15.585	27516	14.817	17.075	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d28_5219	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	4.648096933	46.48096933
HF10.PlateB_acetate	HF10-PlateB-A09	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-A09	15.552	3992	14.967	16.283	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d0_1901_3	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	0.466947175	4.669471751
HF10.PlateB_acetate	HF10-PlateB-C01	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-C01	15.6	14031	14.825	17.033	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d23_5220	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	2.251276474	22.51276474
HF10.PlateB_acetate	HF10-PlateB-C12	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-C12	15.576	33915	14.725	17.208	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d25_448	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	5.78545356	57.8545356
HF10.PlateB_acetate	HF10-PlateB-D01	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-D01	15.542	33638	14.733	17.242	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d25_5220	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	5.736219651	57.36219651
HF10.PlateB_acetate	HF10-PlateB-B02	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-B02	15.583	6770	14.967	16.2	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d4_1905_2	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	0.960708186	9.607081863
HF10.PlateB_acetate	HF10-PlateB-C11	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-C11	15.555	24865	14.742	17.05	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d25_5218	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	4.176908869	41.76908869
HF10.PlateB_acetate	HF10-PlateB-B01	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-B01	15.579	6278	14.942	16.192	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d4_1905_1	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	0.873260232	8.732602318
HF10.PlateB_acetate	HF10-PlateB-C10	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-C10	15.566	14430	14.85	16.958	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d25_5505	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	2.322194632	23.22194632
HF10.PlateB_acetate	HF10-PlateB-C04	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-C04	15.596	931	15.283	16.175	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d25_5517	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	0	0
HF10.PlateB_acetate	HF10-PlateB-B06	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-B06	15.596	24686	14.742	17.092	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d23_448	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	4.145093455	41.45093455
HF10.PlateB_acetate	HF10-PlateB-A12	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-A12	15.589	20447	14.792	17.05	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	dn7_1901_4	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	3.391654677	33.91654677
HF10.PlateB_acetate	HF10-PlateB-A10	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-A10	15.556	7151	14.883	18.125	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d0_1904_4	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	1.028427029	10.28427029
HF10.PlateB_acetate	HF10-PlateB-D02	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-D02	15.6	20988	14.883	16.892	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d26_5505	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	3.487811879	34.87811879
HF10.PlateB_acetate	HF10-PlateB-C08	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-C08	15.56	5021	15.008	16.258	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d25_5513	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	0.649841373	6.498413725
HF10.PlateB_acetate	HF10-PlateB-D05	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-D05	15.598	20371	14.742	17.392	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d27_448	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	3.378146456	33.78146456
HF10.PlateB_acetate	HF10-PlateB-A08	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-A08	15.539	17420	14.9	18.175	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d0_1901_2	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	2.853636469	28.53636469
HF10.PlateB_acetate	HF10-PlateB-A01	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-A01	15.51	24000	14.542	17.075	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	dn7_1907_3	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	4.02316399	40.2316399
HF10.PlateB_acetate	HF10-PlateB-A04	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-A04	15.569	14810	14.833	17.1	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d1_1904_1	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	2.389735735	23.89735735
HF10.PlateB_acetate	HF10-PlateB-D03	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-D03	15.603	16237	14.817	16.425	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d26_5218	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	2.643370351	26.43370351
HF10.PlateB_acetate	HF10-PlateB-C02	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-C02	15.584	15404	14.892	16.35	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d24_5505	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	2.495313143	24.95313143
HF10.PlateB_acetate	HF10-PlateB-B12	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-B12	15.565	9653	14.85	16.392	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d1_1905_1	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	1.473131871	14.73131871
HF10.PlateB_acetate	HF10-PlateB-C03	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-C03	15.573	15655	14.9	16.767	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d24_5218	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	2.539925819	25.39925819
HF10.PlateB_acetate	HF10-PlateB-B08	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-B08	15.581	4710	14.917	16.267	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d4_1907_2	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	0.594564312	5.945643119
HF10.PlateB_acetate	HF10-PlateB-C09	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-C09	15.563	5590	14.908	16.2	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d25_5520	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	0.750975287	7.509752873
HF10.PlateB_acetate	HF10-PlateB-A05	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-A05	15.574	9977	14.817	16.317	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d1_1904_2	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	1.530719548	15.30719548
HF10.PlateB_acetate	HF10-PlateB-B05	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-B05	15.59	18200	14.8	17.092	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d23_429	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	2.99227347	29.9227347
HF10.PlateB_acetate	HF10-PlateB-A06	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-A06	15.573	8899	14.892	16.283	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d1_1904_3	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	1.339116103	13.39116103
HF10.PlateB_acetate	HF10-PlateB-A07	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-A07	15.549	4292	14.875	17.6	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d0_1901_1	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	0.520269099	5.202690985
HF10.PlateB_acetate	HF10-PlateB-B10	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-B10	15.575	8027	14.892	16.292	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d1_1906_1	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	1.184127046	11.84127046
HF10.PlateB_acetate	HF10-PlateB-C07	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-C07	15.563	4687	15.033	16.433	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d25_5522	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	0.590476298	5.904762977
HF10.PlateB_acetate	HF10-PlateB-C05	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-C05	15.565	8055	14.992	16.975	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d25_5204	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	1.189103758	11.89103758
HF10.PlateB_acetate	HF10-PlateB-B09	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-B09	15.556	13289	14.858	18.117	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d4_1907_3	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	2.119393583	21.19393583
HF10.PlateB_acetate	HF10-PlateB-D04	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-D04	15.606	15999	14.917	16.958	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d26_429	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	2.601068292	26.01068292
HF10.PlateB_acetate	HF10-PlateB-B11	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-B11	15.553	9636	14.85	16.983	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d1_1906_2	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	1.470110295	14.70110295
HF10.PlateB_acetate	HF10-PlateB-B03	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-B03	15.58	5374	14.933	16.242	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	OK	d4_1905_3	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	0.712583502	7.125835025
HF10.PlateB_butyrate	HF10-PlateB-B06	HF10.PlateB_butyrate	PlateB	butyrate	HF10.PlateB	P2-B06	22.703	1344	22.258	23.425	HF10.PlateB_butyrate.txt	unknown	HF10.PlateB	22.633	22.764	OK	d23_448	HF10.PlateB	NA	0.1	0.007840172	7.08E-05	0.999908873	0.103000987	1.030009872
HF10.PlateB_butyrate	HF10-PlateB-C10	HF10.PlateB_butyrate	PlateB	butyrate	HF10.PlateB	P2-C10	22.67	2024	22.058	23.925	HF10.PlateB_butyrate.txt	unknown	HF10.PlateB	22.633	22.764	OK	d25_5505	HF10.PlateB	NA	0.1	0.007840172	7.08E-05	0.999908873	0.151147828	1.511478285
HF10.PlateB_butyrate	HF10-PlateB-D08	HF10.PlateB_butyrate	PlateB	butyrate	HF10.PlateB	P2-D08	22.581	385	22.325	22.808	HF10.PlateB_butyrate.txt	unknown	HF10.PlateB	22.633	22.764	OK	d28_5219	HF10.PlateB	NA	0.1	0.007840172	7.08E-05	0.999908873	0.03509978	0.350997802
HF10.PlateB_butyrate	HF10-PlateB-A01	HF10.PlateB_butyrate	PlateB	butyrate	HF10.PlateB	P2-A01	22.713	429	22.308	23.358	HF10.PlateB_butyrate.txt	unknown	HF10.PlateB	22.633	22.764	OK	dn7_1907_3	HF10.PlateB	NA	0.1	0.007840172	7.08E-05	0.999908873	0.038215164	0.382151641
HF10.PlateB_butyrate	HF10-PlateB-C12	HF10.PlateB_butyrate	PlateB	butyrate	HF10.PlateB	P2-C12	22.69	4328	22.092	23.775	HF10.PlateB_butyrate.txt	unknown	HF10.PlateB	22.633	22.764	OK	d25_448	HF10.PlateB	NA	0.1	0.007840172	7.08E-05	0.999908873	0.314280655	3.142806553
HF10.PlateB_butyrate	HF10-PlateB-D06	HF10.PlateB_butyrate	PlateB	butyrate	HF10.PlateB	P2-D06	22.662	6073	21.992	23.642	HF10.PlateB_butyrate.txt	unknown	HF10.PlateB	22.633	22.764	OK	d27_5220	HF10.PlateB	NA	0.1	0.007840172	7.08E-05	0.999908873	0.437833946	4.378339465
HF10.PlateB_butyrate	HF10-PlateB-B02	HF10.PlateB_butyrate	PlateB	butyrate	HF10.PlateB	P2-B02	22.698	548	22.325	23.408	HF10.PlateB_butyrate.txt	unknown	HF10.PlateB	22.633	22.764	OK	d4_1905_2	HF10.PlateB	NA	0.1	0.007840172	7.08E-05	0.999908873	0.046640861	0.466408613
HF10.PlateB_butyrate	HF10-PlateB-D05	HF10.PlateB_butyrate	PlateB	butyrate	HF10.PlateB	P2-D05	22.773	1480	22.158	23.425	HF10.PlateB_butyrate.txt	unknown	HF10.PlateB	22.633	22.764	OK	d27_448	HF10.PlateB	NA	0.1	0.007840172	7.08E-05	0.999908873	0.112630355	1.126303555
HF10.PlateB_butyrate	HF10-PlateB-C02	HF10.PlateB_butyrate	PlateB	butyrate	HF10.PlateB	P2-C02	22.712	2831	22.092	23.625	HF10.PlateB_butyrate.txt	unknown	HF10.PlateB	22.633	22.764	OK	d24_5505	HF10.PlateB	NA	0.1	0.007840172	7.08E-05	0.999908873	0.2082868	2.082868004
HF10.PlateB_butyrate	HF10-PlateB-A11	HF10.PlateB_butyrate	PlateB	butyrate	HF10.PlateB	P2-A11	22.788	950	22.242	23.508	HF10.PlateB_butyrate.txt	unknown	HF10.PlateB	22.633	22.764	OK	dn7_1901_3	HF10.PlateB	NA	0.1	0.007840172	7.08E-05	0.999908873	0.075104141	0.75104141
HF10.PlateB_butyrate	HF10-PlateB-C06	HF10.PlateB_butyrate	PlateB	butyrate	HF10.PlateB	P2-C06	22.762	256	22.425	23.408	HF10.PlateB_butyrate.txt	unknown	HF10.PlateB	22.633	22.764	OK	d25_5510	HF10.PlateB	NA	0.1	0.007840172	7.08E-05	0.999908873	0.025966041	0.259660412
