seqID	sampleID	mouse	percent_weight	CageID	Group	CageID_Assigned	BD	ExpStart	sex	Gavaged_fecal_material	Mb_input	FMT	Cdiff_infection	Cdiff_day_infected	ABX	clinda35	FMT_day	Harvest_pi	FMT_input	FMT_type	Model	Experiment	Mouse_genotype	Mouse_status	ExpDay	day	type	CFU	sampleType	simpsoneven	simpson	simpson_lci	simpson_hci	invsimpson	invsimpson_lci	invsimpson_hci	shannon	shannon_lci	shannon_hci	npshannon	sobs	chao	chao_lci	chao_hci	nseqs	propionate	succinate	acetate	butyrate	group
GF2_hFMT2A	GF2_hFMT2A	NA	NA	NA	NA	NA	NA	NA	NA	AMS002	hFMT7	hFMT7	NA	NA	NA	NA	NA	NA	AMS005	hFMT	NA	GF2	NA	NA	NA	NA	fecal	NA	FMTinput	0.083757	0.051242	0.050524	0.051959	19.515373	19.245971	19.792423	3.389717	3.375777	3.403656	3.404637	233	439.25	350.764618	594.221081	30550	15.2381853952468	NA	43.498591855552	15.2689252116857	hFMT
GF2_hFMT2B	GF2_hFMT2B	NA	NA	NA	NA	NA	NA	NA	NA	AMS002	hFMT7	hFMT7	NA	NA	NA	NA	NA	NA	AMS005	hFMT	NA	GF2	NA	NA	NA	NA	fecal	NA	FMTinput	0.050518	0.052367	0.051707	0.053028	19.095935	18.858134	19.339809	3.41678	3.404074	3.429486	3.437048	378	674.632653	572.983743	829.273165	42650	16.0165905626663	2.97888348645195	52.8747785078964	14.3532141679528	hFMT
GF2_hMb1A_input	GF2_hMb1A_input	NA	NA	NA	NA	NA	NA	NA	NA	AMS001	hFMT6	hFMT6	NA	NA	NA	NA	NA	NA	AMS001	hFMT	NA	GF2	NA	NA	NA	NA	fecal	NA	FMTinput	0.096076	0.040343	0.039706	0.04098	24.787668	24.40228	25.185425	3.605191	3.588685	3.621696	3.627497	258	420.028571	354.750156	529.351067	21426	23.6042070061303	NA	107.479106336051	27.1186913183866	hFMT
GF2_hMb1B_input	GF2_hMb1B_input	NA	NA	NA	NA	NA	NA	NA	NA	AMS001	hFMT6	hFMT6	NA	NA	NA	NA	NA	NA	AMS001	hFMT	NA	GF2	NA	NA	NA	NA	fecal	NA	FMTinput	0.095786	0.039696	0.039052	0.040339	25.191745	24.789652	25.607098	3.61436	3.597087	3.631634	3.639449	263	429.526316	363.966231	537.656323	19587	29.5592103078757	1.63008856678804	134.776486481429	33.6829194153059	hFMT
GF2_hMb2A_input	GF2_hMb2A_input	NA	NA	NA	NA	NA	NA	NA	NA	AMS005	hFMT7	hFMT7	NA	NA	NA	NA	NA	NA	AMS005	hFMT	NA	GF2	NA	NA	NA	NA	fecal	NA	FMTinput	0.096429	0.050835	0.05009	0.05158	19.671519	19.387333	19.96416	3.371197	3.357191	3.385202	3.384395	204	358.285714	287.800622	488.056144	28222	13.2045509526168	4.09511394250869	32.7231528584064	11.3532811296274	hFMT
GF2_hMb2B_input	GF2_hMb2B_input	NA	NA	NA	NA	NA	NA	NA	NA	AMS005	hFMT7	hFMT7	NA	NA	NA	NA	NA	NA	AMS005	hFMT	NA	GF2	NA	NA	NA	NA	fecal	NA	FMTinput	0.111517	0.051536	0.050519	0.052552	19.40397	19.028695	19.794344	3.372155	3.354027	3.390282	3.388951	174	283.473684	230.372362	386.595093	17002	14.4084299392959	2.73328909534218	35.0241456031909	12.7146055689736	hFMT
GF2_mjFMT2	GF2_mjFMT2	NA	NA	NA	NA	NA	NA	NA	NA	jWT	mFMT6	mFMT6	NA	NA	NA	NA	NA	NA	jWT	mFMT	NA	GF2	NA	NA	NA	NA	fecal	NA	FMTinput	0.045742	0.069623	0.068368	0.070879	14.362978	14.108569	14.62673	3.300557	3.27859	3.322524	3.325884	314	435.333333	387.278992	514.900387	21075	13.2034143938362	5.92832569313967	81.2730022726128	5.05348566689528	NA
GF2_mjMb2B_input	GF2_mjMb2B_input	NA	NA	NA	NA	NA	NA	NA	NA	jWT	mFMT6	mFMT6	NA	NA	NA	NA	NA	NA	jWT	mFMT	NA	GF2	NA	NA	NA	NA	fecal	NA	FMTinput	0.062687	0.05617	0.054664	0.057676	17.803112	17.338148	18.293703	3.730561	3.708344	3.752778	3.745471	284	363.444444	326.20105	433.555989	21104	9.12098038845791	3.40847624775005	55.4137637455146	8.39007447006133	NA
GF2_myFMT1	GF2_myFMT1	NA	NA	NA	NA	NA	NA	NA	NA	yWT	mFMT1	mFMT1	NA	NA	NA	NA	NA	NA	yWT	mFMT	NA	GF2	NA	NA	NA	NA	fecal	NA	FMTinput	0.065798	0.050158	0.048878	0.051439	19.936813	19.440366	20.459281	3.655592	3.632532	3.678653	3.683347	303	499.935484	420.188769	633.949673	16865	16.217101213122	9.86144913184466	118.365767955476	36.6669376895023	mFMT
GF2_myMb1A_input	GF2_myMb1A_input	NA	NA	NA	NA	NA	NA	NA	NA	yWT	mFMT1	mFMT1	NA	NA	NA	NA	NA	NA	yWT	mFMT	NA	GF2	NA	NA	NA	NA	fecal	NA	FMTinput	0.080167	0.0385	0.037681	0.039318	25.97411	25.433349	26.538366	3.829566	3.809445	3.849688	3.853177	324	481.527778	418.250466	587.28783	19740	16.566772225502	11.1210087904301	120.482585605304	41.4077010810204	mFMT
GF3_AMS001_inoc1	GF3_AMS001_inoc1	NA	NA	NA	NA	NA	NA	NA	NA	AMS001	hFMT6	hFMT6	NA	NA	NA	NA	NA	NA	AMS001	hFMT	NA	GF2	NA	NA	NA	NA	fecal	NA	FMTinput	0.087549	0.041087	0.040507	0.041667	24.338591	23.999593	24.687303	3.579677	3.564525	3.594829	3.599423	278	375	335.945494	440.376733	25779	24.78456682	NA	131.3616609	22.27473033	hFMT
GF3_AMS001_inoc2	GF3_AMS001_inoc2	NA	NA	NA	NA	NA	NA	NA	NA	AMS001	hFMT6	hFMT6	NA	NA	NA	NA	NA	NA	AMS001	hFMT	NA	GF2	NA	NA	NA	NA	fecal	NA	FMTinput	0.09726	0.038946	0.038389	0.039503	25.676624	25.314594	26.049158	3.637933	3.623498	3.652368	3.655221	264	380.923077	332.872018	462.498697	27205	25.0729719	NA	130.4786496	22.92562667	hFMT
GF3_AMS005_inoc1	GF3_AMS005_inoc1	NA	NA	NA	NA	NA	NA	NA	NA	AMS005	hFMT7	hFMT7	NA	NA	NA	NA	NA	NA	AMS005	hFMT	NA	GF2	NA	NA	NA	NA	fecal	NA	FMTinput	0.072197	0.049468	0.048727	0.050208	20.215253	19.917122	20.522445	3.465613	3.449594	3.481632	3.48467	280	358.32	325.797715	413.937301	26761	14.82060528	2.226449726	49.06408913	11.98418291	hFMT
GF3_AMS005_inoc2	GF3_AMS005_inoc2	NA	NA	NA	NA	NA	NA	NA	NA	AMS005	hFMT7	hFMT7	NA	NA	NA	NA	NA	NA	AMS005	hFMT	NA	GF2	NA	NA	NA	NA	fecal	NA	FMTinput	0.09294	0.048467	0.047707	0.049226	20.632667	20.314296	20.961176	3.44894	3.43394	3.463941	3.462721	222	278.216216	252.127494	326.896311	26545	13.46924902	2.483079252	40.91498134	9.3851583689999991	hFMT
healthy_cecal_1912_1	healthy_cecal_1912_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HF10	NA	NA	NA	NA	cecal	NA	mouse_survey	0.095934	0.026389	0.025592	0.027187	37.89393	36.782817	39.074261	4.3653	4.34503	4.38557	4.390653	395	522.258621	474.947706	597.56687	19456	18.03892529	15.58705783	141.3750341	19.54355539	NA
healthy_cecal_1912_2	healthy_cecal_1912_2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HF10	NA	NA	NA	NA	cecal	NA	mouse_survey	0.4314	0.026341	0.019843	0.03284	37.96319	30.45098	50.395744	3.980522	3.849799	4.111245	4.251581	88	121.913043	103.479206	162.299322	273	22.78831906	13.07004639	144.9757405	23.06879351	NA
healthy_cecal_1913_1	healthy_cecal_1913_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HF10	NA	NA	NA	NA	cecal	NA	mouse_survey	0.084919	0.033359	0.032498	0.03422	29.976508	29.222314	30.770662	4.117093	4.096942	4.137243	4.13862	353	458.122449	416.335886	527.478166	21032	17.15872557	26.24473542	114.7354438	29.19308985	NA
healthy_cecal_1913_2	healthy_cecal_1913_2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HF10	NA	NA	NA	NA	cecal	NA	mouse_survey	0.117659	0.021849	0.02124	0.022458	45.769506	44.528245	47.081953	4.408787	4.387519	4.430054	4.440291	389	489.3	451.989326	548.711028	15742	18.88031475	10.18124212	106.841224	15.0411585	NA
HF10_hFMT1	HF10_hFMT1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT6	NA	NA	NA	NA	NA	NA	AMS001	hFMT	NA	HF10	NA	NA	NA	NA	fecal	NA	FMTinput	0.068292	0.046192	0.045531	0.046853	21.648672	21.343199	21.963015	3.499489	3.484659	3.514319	3.521609	317	455.157895	404.269177	535.721026	29525	28.37684779	NA	157.3852987	33.22250604	hFMT
HF10_mFMT	HF10_mFMT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT1	NA	NA	NA	NA	NA	NA	yWT	mFMT	NA	HF10	NA	NA	NA	NA	fecal	NA	FMTinput	0.092466	0.026186	0.025494	0.026878	38.188407	37.204783	39.225454	4.320436	4.301186	4.339685	4.346313	413	564.033898	509.604547	649.130069	21406	28.0117279	7.149209743	223.5824238	80.24164805	mFMT
HF9_hFMT1	HF9_hFMT1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT6	NA	NA	NA	NA	NA	NA	AMS001	hFMT	NA	HF9	NA	NA	NA	NA	fecal	NA	FMTinput	0.101966	0.048311	0.047202	0.049421	20.699014	20.23418	21.185708	3.482185	3.463868	3.500501	3.50192	203	320.037037	267.877019	414.13282	17658	55.9333776	3.664239493	280.9739226	52.55108021	hFMT
HF9_hFMT2	HF9_hFMT2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT7	NA	NA	NA	NA	NA	NA	AMS005	hFMT	NA	HF9	NA	NA	NA	NA	fecal	NA	FMTinput	0.079364	0.049803	0.048992	0.050613	20.079146	19.757638	20.411291	3.438345	3.421389	3.455302	3.458807	253	413.551724	345.851312	530.614346	22504	26.52448726	3.61461931	83.1047146	19.35655799	hFMT
HF9_mFMT	HF9_mFMT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT1	NA	NA	NA	NA	NA	NA	yWT	mFMT	NA	HF9	NA	NA	NA	NA	fecal	NA	FMTinput	0.08009	0.034022	0.033171	0.034872	29.393056	28.676065	30.14682	4.098489	4.075334	4.121645	4.124004	367	472.208333	430.209542	542.112699	17384	19.18112678	6.820503992	86.9584723	14.73410398	mFMT
