seqID	sampleID	mouse	percent_weight	CageID	Group	CageID_Assigned	BD	ExpStart	sex	Gavaged_fecal_material	Mb_input	FMT	Cdiff_infection	Cdiff_day_infected	ABX	clinda35	FMT_day	Harvest_pi	FMT_input	FMT_type	Model	Experiment	Mouse_genotype	Mouse_status	ExpDay	day	type	CFU	sampleType	simpsoneven	simpson	simpson_lci	simpson_hci	invsimpson	invsimpson_lci	invsimpson_hci	shannon	shannon_lci	shannon_hci	npshannon	sobs	chao	chao_lci	chao_hci	nseqs	propionate	succinate	acetate	butyrate
d13_1836_4	d13_1836_4	1836_4	89.40092166	1836	NA	NA	6/5/2018	8/20/2018	F	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	13	13	fecal	300000000	mouse	0.053706	0.120909	0.119879	0.121939	8.270671	8.200801	8.341742	2.466078	2.454618	2.477539	2.473638	154	244.588235	198.652214	337.780997	45096	14.32487378	24.50628837	30.63264582	0
d13_1837_1	d13_1837_1	1837_1	98.09160305	1837	NA	NA	6/11/2018	8/20/2018	M	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	13	13	fecal	740000000	mouse	0.062006	0.206762	0.203663	0.209862	4.836468	4.765046	4.910063	1.958967	1.941421	1.976513	1.968422	78	93.789474	83.963298	119.806983	19102	7.867153719	15.79789436	25.08929628	0
d13_1837_2	d13_1837_2	1837_2	94.98069498	1837	NA	NA	6/11/2018	8/20/2018	M	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	13	13	fecal	630000000	mouse	0.049006	0.208222	0.205356	0.211088	4.802565	4.737353	4.869597	2.009041	1.993705	2.024376	2.016953	98	119.368421	106.615934	150.995927	27683	8.759292329	11.37271889	22.5852203	0
d13_1837_3	d13_1837_3	1837_3	96.7032967	1837	NA	NA	6/11/2018	8/20/2018	M	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	13	13	fecal	40000000	mouse	0.077001	0.209464	0.206996	0.211933	4.774084	4.718471	4.831022	1.855253	1.843053	1.867453	1.859426	62	86.428571	69.974312	136.834679	30315	6.926823168	14.20470864	22.20085113	NA
d13_1839_2	d13_1839_2	1839_2	89.82300885	1839	NA	NA	6/12/2018	8/20/2018	F	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	13	13	fecal	340000000	mouse	0.065149	0.124791	0.123369	0.126214	8.013377	7.923062	8.105774	2.398392	2.385602	2.411183	2.406984	123	158.454545	139.165324	200.760571	31345	6.789299825	8.741409264	19.53621587	0
d13_1839_3	d13_1839_3	1839_3	80.66037736	1839	NA	NA	6/12/2018	8/20/2018	F	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	13	13	fecal	60000000	mouse	0.058569	0.137693	0.135964	0.139423	7.262511	7.172439	7.354874	2.40094	2.389048	2.412833	2.408043	124	218.230769	167.971731	325.935143	41574	6.308555831	14.01321997	28.28912912	0
d13_1840_1	d13_1840_1	1840_1	100	1840	NA	NA	6/13/2018	8/20/2018	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF9	BL6	SPF-Young	13	13	fecal	170000000	mouse	0.072508	0.131348	0.129072	0.133624	7.613371	7.483678	7.74764	2.380685	2.364154	2.397216	2.394204	105	142.142857	121.911125	186.578951	18262	8.795564079	27.34361794	13.57900944	3.067148731
d13_1840_2	d13_1840_2	1840_2	97.85714286	1840	NA	NA	6/13/2018	8/20/2018	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF9	BL6	SPF-Young	13	13	fecal	300000000	mouse	0.069448	0.129723	0.127507	0.131939	7.708743	7.579275	7.842711	2.392968	2.376054	2.409882	2.408208	111	175.473684	142.198389	244.239443	18402	9.904762005	24.05067888	25.39477644	6.396222752
d13_1840_3	d13_1840_3	1840_3	100.7380074	1840	NA	NA	6/13/2018	8/20/2018	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF9	BL6	SPF-Young	13	13	fecal	360000000	mouse	0.067319	0.135043	0.133035	0.137051	7.405051	7.296549	7.516829	2.370487	2.354269	2.386704	2.384384	110	199.4375	153.45489	294.077476	20885	8.997574428	21.49058067	18.96914543	1.812167142
d13_1841_1	d13_1841_1	1841_1	92.16589862	1841	NA	NA	6/12/2018	8/20/2018	F	NA	NA	hFMT6	noCDI	NA	cef	no	11	d21	AMS001	hFMT	FMT	HF9	BL6	SPF-Young	13	13	fecal	0	mouse	0.074301	0.137335	0.135555	0.139115	7.281469	7.188292	7.377094	2.290728	2.275468	2.305987	2.302693	98	165.571429	128.809682	246.196854	20886	6.777939249	8.829824096	14.3478604	NA
d13_1841_2	d13_1841_2	1841_2	92.7184466	1841	NA	NA	6/12/2018	8/20/2018	F	NA	NA	hFMT6	noCDI	NA	cef	no	11	d21	AMS001	hFMT	FMT	HF9	BL6	SPF-Young	13	13	fecal	0	mouse	0.080823	0.142216	0.140516	0.143916	7.031558	6.948501	7.116625	2.243461	2.229585	2.257336	2.252894	87	144	111.979689	217.065669	23731	6.768024631	18.15378335	12.94429843	NA
d13_1841_3	d13_1841_3	1841_3	97.11538462	1841	NA	NA	6/12/2018	8/20/2018	F	NA	NA	hFMT6	noCDI	NA	cef	no	11	d21	AMS001	hFMT	FMT	HF9	BL6	SPF-Young	13	13	fecal	0	mouse	0.076988	0.152813	0.150971	0.154655	6.543956	6.466004	6.623811	2.219395	2.205424	2.233366	2.2261320000000002	85	106.666667	93.331257	141.347372	26744	7.610767189	13.50174833	14.58833081	NA
d13_1901_1	d13_1901_1	1901_1	94.56521739	1901	NA	NA	9/28/2018	11/26/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF10	BL6	SPF-Young	13	13	fecal	320000000	mouse	0.062063	0.099462	0.098138	0.100785	10.054139	9.922139	10.189699	2.645854	2.632344	2.659364	2.661068	162	267.555556	219.890914	354.465011	28011	9.594596494	26.41893146	22.46752732	3.825434767
d13_1901_3	d13_1901_3	1901_3	93.21266968	1901	NA	NA	9/28/2018	11/26/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF10	BL6	SPF-Young	13	13	fecal	284000000	mouse	0.060535	0.100728	0.099403	0.102053	9.927736	9.798829	10.06008	2.649655	2.635602	2.663709	2.665843	164	394.352941	287.9447	592.11413	27514	9.631853626	27.28263181	26.01790667	4.937091578
d13_1901_4	d13_1901_4	1901_4	97.43589744	1901	NA	NA	9/28/2018	11/26/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF10	BL6	SPF-Young	13	13	fecal	472000000	mouse	0.05706	0.089416	0.08806	0.090771	11.183721	11.016678	11.355907	2.78051	2.767153	2.793868	2.800133	196	402.724138	318.10386	545.987863	28812	8.860631009	28.95179385	23.68398527	2.737560345
d13_1903_2	d13_1903_2	1903_2	99.27536232	1903	NA	NA	10/1/2018	11/26/2018	M	NA	NA	tri	noCDI	NA	cef	no	11	d21	tributyrin	NA	tri	HF10	BL6	SPF-Young	13	13	fecal	0	mouse	0.02033	0.578678	0.570496	0.58686	1.728076	1.703984	1.75286	1.150763	1.128509	1.173017	1.158902	85	110.3	94.117964	155.200978	21838	NA	1.270373563	12.49272349	NA
d13_1904_1	d13_1904_1	1904_1	98.14814815	1904	NA	NA	10/1/2018	11/26/2018	F	NA	NA	tri	CDI	0	cef	no	11	d21	tributyrin	NA	Rc	HF10	BL6	SPF-Young	13	13	fecal	318000000	mouse	0.04068	0.87793	0.872183	0.883677	1.139043	1.131635	1.146549	0.286131	0.274436	0.297827	0.291515	28	52	35.120549	108.89264	22228	7.953419863	0.501160951	16.51443376	NA
d13_1904_2	d13_1904_2	1904_2	99.51456311	1904	NA	NA	10/1/2018	11/26/2018	F	NA	NA	tri	CDI	0	cef	no	11	d21	tributyrin	NA	Rc	HF10	BL6	SPF-Young	13	13	fecal	552000000	mouse	0.049259	0.700031	0.693893	0.706169	1.428509	1.416092	1.441145	0.521377	0.511431	0.531322	0.525402	29	42	32.552741	76.568908	25721	8.022345555	0.073730673	13.9539995	NA
d13_1904_3	d13_1904_3	1904_3	102.4630542	1904	NA	NA	10/1/2018	11/26/2018	F	NA	NA	tri	CDI	0	cef	no	11	d21	tributyrin	NA	Rc	HF10	BL6	SPF-Young	13	13	fecal	528000000	mouse	0.060832	0.782794	0.77689	0.788697	1.277476	1.267914	1.287184	0.414734	0.404945	0.424523	0.41762	21	28.5	22.773815	52.711318	28105	7.898465594	0	15.39697032	NA
d13_1905_1	d13_1905_1	1905_1	93.26923077	1905	NA	NA	10/9/2018	11/26/2018	F	NA	NA	hFMT6_tri	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF10	BL6	SPF-Young	13	13	fecal	158000000	mouse	0.05362	0.177615	0.17518	0.180051	5.63014	5.553978	5.708419	2.127848	2.113105	2.142592	2.136115	105	155.214286	126.982867	219.701804	28580	11.19106457	26.84896168	22.32490811	1.880714845
d13_1905_2	d13_1905_2	1905_2	99.52380952	1905	NA	NA	10/9/2018	11/26/2018	F	NA	NA	hFMT6_tri	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF10	BL6	SPF-Young	13	13	fecal	180000000	mouse	0.075489	0.116201	0.114425	0.117977	8.605789	8.476251	8.739348	2.605679	2.590183	2.621174	2.61376	114	159	133.381503	218.481061	26756	9.642099337	22.22366688	35.23110755	2.035640122
d13_1905_3	d13_1905_3	1905_3	84.5	1905	NA	NA	10/9/2018	11/26/2018	F	NA	NA	hFMT6_tri	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF10	BL6	SPF-Young	13	13	fecal	146000000	mouse	0.055643	0.161908	0.15994	0.163875	6.176359	6.102196	6.252348	2.189675	2.176639	2.20271	2.196559	111	142.058824	124.136036	184.435435	33479	10.0724192	27.67834281	21.39872219	1.83247057
d13_1906_1	d13_1906_1	1906_1	98.83268482	1906	NA	NA	10/9/2018	11/26/2018	M	NA	NA	tri	CDI	0	cef	no	11	d21	tributyrin	NA	Rc	HF10	BL6	SPF-Young	13	13	fecal	656000000	mouse	0.036457	0.457163	0.454649	0.459677	2.187404	2.175442	2.199497	0.895707	0.884891	0.906523	0.905366	60	118.125	82.656057	209.121957	22363	NA	1.609441861	11.35218169	NA
d13_1906_2	d13_1906_2	1906_2	100.8	1906	NA	NA	10/9/2018	11/26/2018	M	NA	NA	tri	CDI	0	cef	no	11	d21	tributyrin	NA	Rc	HF10	BL6	SPF-Young	13	13	fecal	816000000	mouse	0.086609	0.444081	0.441052	0.44711	2.251843	2.236588	2.267308	0.90028300000000006	0.890934	0.909633	0.905833	26	61	35.684128	152.49564	17603	7.172012385	1.460078914	10.96834551	1.573459226
d13_1906_3	d13_1906_3	1906_3	100	1906	NA	NA	10/9/2018	11/26/2018	M	NA	NA	tri	CDI	0	cef	no	11	d21	tributyrin	NA	Rc	HF10	BL6	SPF-Young	13	13	fecal	752000000	mouse	0.11149	0.407701	0.404927	0.410475	2.452777	2.4362	2.46958	0.977655	0.970336	0.984974	0.981091	22	29.5	23.773815	53.711318	22279	7.461676021	1.394762642	10.5719759	NA
d13_1907_1	d13_1907_1	1907_1	98.46153846	1907	NA	NA	10/9/2018	11/26/2018	M	NA	NA	hFMT6_tri	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF10	BL6	SPF-Young	13	13	fecal	132000000	mouse	0.060204	0.186633	0.184661	0.188605	5.358112	5.302085	5.415336	2.007472	1.993088	2.021856	2.014959	89	151.333333	114.285161	242.665008	27108	7.423381506	20.07617717	12.47549003	NA
d13_1907_2	d13_1907_2	1907_2	100.4310345	1907	NA	NA	10/9/2018	11/26/2018	M	NA	NA	hFMT6_tri	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF10	BL6	SPF-Young	13	13	fecal	464000000	mouse	0.073098	0.123246	0.121435	0.125056	8.113877	7.996418	8.23484	2.548785	2.532493	2.565078	2.557076	111	142.166667	124.349296	183.76497	25016	9.819243445	11.94093935	27.42630104	1.921043355
d13_1907_3	d13_1907_3	1907_3	100	1907	NA	NA	10/9/2018	11/26/2018	M	NA	NA	hFMT6_tri	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF10	BL6	SPF-Young	13	13	fecal	164000000	mouse	0.056999	0.182752	0.180071	0.185434	5.471882	5.392763	5.553357	2.072074	2.056182	2.087966	2.0810940000000002	96	145.583333	116.907786	213.588105	23386	8.805911674	30.12191596	15.22657713	NA
d13_198_1	d13_198_1	198_1	102.6315789	198	NA	NA	6/12/2017	7/24/2017	M	NA	NA	mFMT1	CDI	0	cef	no	11_25	d42	yWT	mFMT	Rc	HF5-contam	RAG	SPF-Young	13	13	fecal	NA	mouse	0.069004	0.123863	0.12201	0.125717	8.073421	7.954401	8.196058	2.417418	2.403903	2.430934	2.428866	117	153.384615	134.193885	193.994827	25253	13.7564587837532	19.940306996381	35.962922717886	5.06438101491362
d13_198_2	d13_198_2	198_2	104.2056075	198	NA	NA	6/12/2017	7/24/2017	M	NA	NA	mFMT1	CDI	0	cef	no	11_25	d42	yWT	mFMT	Rc	HF5-contam	RAG	SPF-Young	13	13	fecal	NA	mouse	0.074255	0.136031	0.133995	0.138068	7.351251	7.242822	7.462976	2.306751	2.293342	2.32016	2.31898	99	209.076923	151.241789	330.939396	23757	13.1614219213601	30.9082898436309	36.9376832009735	0
d13_199_1	d13_199_1	199_1	100.5882353	199	NA	NA	6/12/2017	7/24/2017	F	NA	NA	mFMT1	CDI	0	cef	no	11_25	d42	yWT	mFMT	Rc	HF5-contam	RAG	SPF-Young	13	13	fecal	NA	mouse	0.082102	0.136853	0.134948	0.138759	7.307089	7.206728	7.410285	2.285342	2.272032	2.298653	2.294663	89	117.05	101.046169	154.315577	23839	11.9961770728466	7.39078344758834	37.6050983602379	7.08774329986993
d13_199_2	d13_199_2	199_2	106.4864865	199	NA	NA	6/12/2017	7/24/2017	F	NA	NA	mFMT1	CDI	0	cef	no	11_25	d42	yWT	mFMT	Rc	HF5-contam	RAG	SPF-Young	13	13	fecal	NA	mouse	0.070731	0.134648	0.133038	0.136259	7.426756	7.338963	7.516676	2.295504	2.283658	2.30735	2.304527	105	150.315789	125.865153	203.418676	30094	13.8240960673921	7.39385216590324	38.8203340548522	5.13474229737921
d13_201_1	d13_201_1	201_1	101.7045455	201	NA	NA	6/18/2017	7/24/2017	F	NA	NA	mFMT1	noCDI	NA	cef	no	11_25	d42	yWT	mFMT	FMT	HF5-contam	RAG	SPF-Young	13	13	fecal	NA	mouse	0.037495	0.987782	0.985699	0.989866	1.012369	1.010238	1.014509	0.051754	0.043779	0.059729	0.05662	27	46.5	32.215203	99.911837	21042	9.26676451437454	0.635523293697944	18.3910903348105	0
d13_201_2	d13_201_2	201_2	101.2658228	201	NA	NA	6/18/2017	7/24/2017	F	NA	NA	mFMT1	noCDI	NA	cef	no	11_25	d42	yWT	mFMT	FMT	HF5-contam	RAG	SPF-Young	13	13	fecal	NA	mouse	0.034662	0.994838	0.993664	0.996013	1.005188	1.004003	1.006377	0.024935	0.019759	0.030111	0.029946	29	59.6	38.496367	127.60192	28246	6.03981527188491	0	16.6876128484956	0
d16_1191_1	d16_1191_1	1191_1	97.04433498	1191	NA	NA	8/21/15	10/5/15	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF3	BL6	SPF-Young	16	16	fecal	6000	mouse	0.086675	0.124057	0.118017	0.130097	8.0608	7.686558	8.473348	2.742573	2.695918	2.789227	2.769127	93	103.058824	96.318996	123.485105	4126	27.8213194199645	2.2555450812138	125.404222253947	23.4674144058992
d16_1191_2	d16_1191_2	1191_2	100.4854369	1191	NA	NA	8/21/15	10/5/15	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF3	BL6	SPF-Young	16	16	fecal	12000	mouse	0.128168	0.118216	0.110096	0.126336	8.459082	7.915407	9.08295	2.686162	2.625036	2.747289	2.729121	66	78.75	70.138812	105.277575	1932	25.9654917339367	5.59192934911807	93.9285248922926	7.72361001185769
d16_1191_3	d16_1191_3	1191_3	96.82539683	1191	NA	NA	8/21/15	10/5/15	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF3	BL6	SPF-Young	16	16	fecal	158000	mouse	0.046259	0.108088	0.105797	0.110379	9.251705	9.059671	9.452056	2.983914	2.961411	3.006417	2.99732	200	227.774194	212.917523	259.717782	21222	35.6569410726112	3.65099697148987	123.439621860319	33.2433223669702
d16_1275_1	d16_1275_1	1275_1	109.1397849	1275	NA	NA	8/21/15	10/5/15	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF3	BL6	SPF-Young	16	16	fecal	0	mouse	0.092811	0.109944	0.10525	0.114639	9.095512	8.72307	9.501177	2.755927	2.720392	2.791462	2.78475	98	127.0625	109.989823	168.445484	5518	40.1897894807936	1.63315302839988	109.838946933889	7.69613305713876
d16_1275_2	d16_1275_2	1275_2	104.2780749	1275	NA	NA	8/21/15	10/5/15	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF3	BL6	SPF-Young	16	16	fecal	8000	mouse	0.094481	0.098001	0.095241	0.100762	10.20395	9.924376	10.499731	2.819371	2.792723	2.84602	2.834961	108	123.333333	113.688522	149.330793	9564	21.8775276532594	7.60543469107944	109.297024490011	10.3658136040263
d16_1275_3	d16_1275_3	1275_3	108.3798883	1275	NA	NA	8/21/15	10/5/15	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF3	BL6	SPF-Young	16	16	fecal	2000	mouse	0.071242	0.096141	0.094202	0.09808	10.401397	10.195801	10.615455	2.831036	2.81467	2.847402	2.841724	146	180.166667	161.741329	220.158992	23612	30.4203353756395	2.72924144080158	109.532734446183	5.49454206028445
d16_1676_1	d16_1676_1	1676_1	95.47325103	1676	NA	NA	6/9/2017	7/24/2017	M	NA	NA	mFMT5	CDI	0	cef	no	11_25	d42	yWT_filtrate	mFMT	Rc	HF5-contam	BL6	SPF-Young	16	16	fecal	17800000	mouse	0.089107	0.303309	0.298786	0.307832	3.296966	3.24852	3.346878	1.404412	1.390469	1.418355	1.412036	37	58.857143	43.980852	105.435016	15036	8.1074613476823	1.92846484706237	28.06581964844	0
d16_1676_3	d16_1676_3	1676_3	100.4098361	1676	NA	NA	6/9/2017	7/24/2017	M	NA	NA	mFMT5	CDI	0	cef	no	11_25	d42	yWT_filtrate	mFMT	Rc	HF5-contam	BL6	SPF-Young	16	16	fecal	30200000	mouse	0.138823	0.248393	0.245675	0.251112	4.025872	3.982287	4.070422	1.541139	1.532349	1.549929	1.543859	29	34.142857	30.129558	52.415337	24971	6.49444055811614	3.62738402415012	23.2498855994129	0
d16_1677_1	d16_1677_1	1677_1	104.5977011	1677	NA	NA	6/8/2017	7/24/2017	F	NA	NA	mFMT5	CDI	0	cef	no	11_25	d42	yWT_filtrate	mFMT	Rc	HF5-contam	BL6	SPF-Young	16	16	fecal	16200000	mouse	0.104774	0.272696	0.27088	0.274512	3.66709	3.642833	3.691672	1.365399	1.359734	1.371064	1.369599	35	66.666667	45.396838	131.450264	31216	7.64941138886176	1.43133248004821	26.0507145336668	0
d16_1677_2	d16_1677_2	1677_2	101.1111111	1677	NA	NA	6/8/2017	7/24/2017	F	NA	NA	mFMT5	CDI	0	cef	no	11_25	d42	yWT_filtrate	mFMT	Rc	HF5-contam	BL6	SPF-Young	16	16	fecal	23200000	mouse	0.131219	0.304834	0.302179	0.307488	3.280478	3.252156	3.309298	1.291621	1.284233	1.299008	1.294896	25	64	35.088586	175.764435	24867	7.53639719341445	2.70715211946881	29.755575947618	4.50909738032035
d16_1681_2	d16_1681_2	1681_2	105.5813953	1681	NA	NA	6/18/2017	7/24/2017	M	NA	NA	mFMT1	CDI	0	cef	no	11_25	d42	yWT	mFMT	Rc	HF5-contam	BL6	SPF-Young	16	16	fecal	9000000	mouse	0.108989	0.278037	0.276248	0.279825	3.596649	3.57366	3.619936	1.379209	1.371027	1.38739	1.38317	33	57	40.120549	113.89264	26178	7.7024938139961	8.99073645902048	21.7594536734256	0
d16_1835_1	d16_1835_1	1835_1	94.46366782	1835	NA	NA	6/5/2018	8/20/2018	M	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	16	16	fecal	200000000	mouse	0.10398	0.07231	0.07088	0.073741	13.829288	13.560968	14.108442	3.06329	3.045393	3.081187	3.075636	133	209.153846	167.658213	300.331428	17995	16.05058604	16.77326824	53.57888964	2.286584281
d16_1835_3	d16_1835_3	1835_3	100.3533569	1835	NA	NA	6/5/2018	8/20/2018	M	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	16	16	fecal	180000000	mouse	0.136389	0.083318	0.081411	0.085225	12.002213	11.73369	12.283313	2.922249	2.903298	2.941201	2.93118	88	111.076923	96.700251	149.210235	14726	19.69172962	16.36069465	58.93467271	2.39036303
d16_1836_2	d16_1836_2	1836_2	89.09090909	1836	NA	NA	6/5/2018	8/20/2018	F	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	16	16	fecal	180000000	mouse	0.100707	0.082065	0.080792	0.083337	12.185497	11.999445	12.377411	2.90353	2.888677	2.918383	2.912492	121	166.555556	141.759524	220.968992	24946	17.37418759	38.68760687	67.52617323	3.88922468
d16_1836_3	d16_1836_3	1836_3	96.46017699	1836	NA	NA	6/5/2018	8/20/2018	F	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	16	16	fecal	140000000	mouse	0.075279	0.085153	0.083596	0.08671	11.743588	11.53268	11.962354	2.934801	2.918976	2.950626	2.946513	156	205.038462	180.273349	255.070411	25146	17.68897672	19.98002074	50.60163698	2.266569808
d16_1836_4	d16_1836_4	1836_4	99.07834101	1836	NA	NA	6/5/2018	8/20/2018	F	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	16	16	fecal	780000000	mouse	0.068826	0.084473	0.083133	0.085814	11.838054	11.653089	12.028986	2.911439	2.896046	2.926832	2.924851	172	251.444444	214.20105	321.555989	26606	22.36743724	44.45700747	61.42444114	2.251002996
d16_1837_1	d16_1837_1	1837_1	97.32824427	1837	NA	NA	6/11/2018	8/20/2018	M	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	16	16	fecal	1480000000	mouse	0.065178	0.136987	0.13458	0.139394	7.299961	7.173926	7.430504	2.480389	2.464937	2.49584	2.489327	112	153.166667	130.468743	203.760138	26496	10.34472319	8.647251356	39.46474902	1.53863601
d16_1837_2	d16_1837_2	1837_2	96.52509653	1837	NA	NA	6/11/2018	8/20/2018	M	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	16	16	fecal	1680000000	mouse	0.064193	0.125629	0.123397	0.127861	7.959962	7.821014	8.103935	2.568068	2.551596	2.584539	2.578363	124	151.038462	136.12907	184.274893	24681	12.18264557	5.555244302	40.04874858	1.849230981
d16_1837_3	d16_1837_3	1837_3	97.8021978	1837	NA	NA	6/11/2018	8/20/2018	M	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	16	16	fecal	900000000	mouse	0.044268	0.168579	0.166456	0.170702	5.931945	5.858169	6.007604	2.265567	2.252491	2.278642	2.272579	134	169.652174	150.410508	211.455096	41611	12.4565369	7.742547329	32.35696726	2.078285506
d16_1839_1	d16_1839_1	1839_1	86.79245283	1839	NA	NA	6/12/2018	8/20/2018	F	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	16	16	fecal	260000000	mouse	0.050119	0.146709	0.144489	0.14893	6.816199	6.714564	6.920957	2.423348	2.406583	2.440112	2.433964	136	211.2	171.292208	296.234805	26700	16.59459664	20.47532424	75.29407346	0.467721427
d16_1839_2	d16_1839_2	1839_2	91.59292035	1839	NA	NA	6/12/2018	8/20/2018	F	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	16	16	fecal	440000000	mouse	0.055321	0.137987	0.135931	0.140043	7.247081	7.140684	7.356696	2.480881	2.463414	2.498348	2.491063	131	186.647059	156.793695	251.052404	25056	14.93608863	24.77641506	72.95217857	0.96926751
d16_1839_3	d16_1839_3	1839_3	87.26415094	1839	NA	NA	6/12/2018	8/20/2018	F	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	16	16	fecal	700000000	mouse	0.061494	0.113719	0.111517	0.115922	8.793571	8.626517	8.967224	2.698049	2.677873	2.718225	2.712717	143	182.6	161.835762	226.254395	18381	13.39277112	20.52026025	82.83549399	2.969489925
d16_1840_1	d16_1840_1	1840_1	101.7421603	1840	NA	NA	6/13/2018	8/20/2018	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF9	BL6	SPF-Young	16	16	fecal	5200000	mouse	0.061253	0.060916	0.059543	0.06229	16.415938	16.05405	16.794517	3.419735	3.401827	3.437643	3.439553	268	338.888889	309.392398	389.40477	25014	30.03544645	3.404747729	103.9011953	17.34068555
d16_1840_2	d16_1840_2	1840_2	105	1840	NA	NA	6/13/2018	8/20/2018	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF9	BL6	SPF-Young	16	16	fecal	200000	mouse	0.056712	0.061014	0.059576	0.062452	16.389659	16.012354	16.785175	3.497384	3.475217	3.519551	3.522704	289	431.692308	374.674973	526.655104	19240	27.04049365	3.860746078	83.761548	9.517908093
d16_1840_3	d16_1840_3	1840_3	99.63099631	1840	NA	NA	6/13/2018	8/20/2018	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF9	BL6	SPF-Young	16	16	fecal	200000	mouse	0.065041	0.047307	0.045762	0.048853	21.138319	20.469542	21.852272	3.872269	3.849502	3.895035	3.899485	325	430.018519	389.115686	497.01546	18100	18.66556663	1.863501095	132.9210371	25.03414484
d16_1841_1	d16_1841_1	1841_1	98.61751152	1841	NA	NA	6/12/2018	8/20/2018	F	NA	NA	hFMT6	noCDI	NA	cef	no	11	d21	AMS001	hFMT	FMT	HF9	BL6	SPF-Young	16	16	fecal	0	mouse	0.092644	0.081773	0.080442	0.083103	12.229025	12.033192	12.431337	2.881347	2.864633	2.89806	2.894572	132	211.6875	170.196919	298.246331	19592	13.0923118	28.61040757	41.75003581	1.635001991
d16_1841_2	d16_1841_2	1841_2	99.02912621	1841	NA	NA	6/12/2018	8/20/2018	F	NA	NA	hFMT6	noCDI	NA	cef	no	11	d21	AMS001	hFMT	FMT	HF9	BL6	SPF-Young	16	16	fecal	0	mouse	0.09851	0.092284	0.09083	0.093737	10.836153	10.668129	11.009554	2.76843	2.752502	2.784359	2.779089	110	165.647059	135.793695	230.052404	21449	13.43684478	28.24169223	33.66564975	1.480816421
