seqID	sampleID	mouse	percent_weight	CageID	Group	CageID_Assigned	BD	ExpStart	sex	Gavaged_fecal_material	Mb_input	FMT	Cdiff_infection	Cdiff_day_infected	ABX	clinda35	FMT_day	Harvest_pi	FMT_input	FMT_type	Model	Experiment	Mouse_genotype	Mouse_status	ExpDay	day	type	CFU	sampleType	simpsoneven	simpson	simpson_lci	simpson_hci	invsimpson	invsimpson_lci	invsimpson_hci	shannon	shannon_lci	shannon_hci	npshannon	sobs	chao	chao_lci	chao_hci	nseqs
d16_1222_2	d16_1222_2	1222_2	98.96907216	1222	NA	NA	5/18/2015	6/29/2015	F	NA	NA	hFMT2	CDI	0	cef	no	11	d42	R2_A	hFMT	Rc	HF2	BL6	SPF-Young	16	16	fecal	165000000	mouse	0.0644	0.246475	0.242984	0.249965	4.057213	4.000562	4.115491	1.756282	1.743935	1.76863	1.761631	63	72	65.880432	91.120778	29754
d16_1222_3	d16_1222_3	1222_3	NA	1222	NA	NA	5/18/2015	6/29/2015	F	NA	NA	hFMT2	CDI	0	cef	no	11	d42	R2_A	hFMT	Rc	HF2	BL6	SPF-Young	16	16	fecal	271000000	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d16_1222_4	d16_1222_4	1222_4	96.875	1222	NA	NA	5/18/2015	6/29/2015	F	NA	NA	hFMT2	CDI	0	cef	no	11	d42	R2_A	hFMT	Rc	HF2	BL6	SPF-Young	16	16	fecal	NA	mouse	0.107513	0.206694	0.20371	0.209678	4.838068	4.76922	4.908933	1.8859	1.873994	1.897807	1.890425	45	52.5	47.18511	70.742407	25995
d16_1223_3	d16_1223_3	1223_3	104.3478261	1223	NA	NA	5/22/2015	6/29/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	16	16	fecal	21000000	mouse	0.037041	0.198509	0.194754	0.202264	5.037551	4.944033	5.134674	2.224456	2.204062	2.244851	2.236839	136	162.037037	147.677348	194.054903	21893
d16_1223_4	d16_1223_4	1223_4	100	1223	NA	NA	5/22/2015	6/29/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	16	16	fecal	42000000	mouse	0.066601	0.141649	0.138731	0.144568	7.05968	6.917149	7.208207	2.482884	2.464126	2.501642	2.491024	106	133	116.669461	174.325848	20782
d16_1223_5	d16_1223_5	1223_5	99.44134078	1223	NA	NA	5/22/2015	6/29/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	16	16	fecal	13000000	mouse	0.052979	0.161329	0.159125	0.163532	6.198531	6.115022	6.284353	2.294101	2.277242	2.31096	2.301774	117	150.214286	130.620119	197.996998	26444
d16_1225_1	d16_1225_1	1225_1	101.4563107	1225	NA	NA	5/22/2015	6/29/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	16	16	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d16_1225_2	d16_1225_2	1225_2	98.64253394	1225	NA	NA	5/22/2015	6/29/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	16	16	fecal	50000000	mouse	0.047668	0.173375	0.171438	0.175313	5.767835	5.704082	5.833029	2.222209	2.207756	2.236663	2.2286	121	141.217391	129.369679	169.836154	36538
d16_1225_3	d16_1225_3	1225_3	106.5116279	1225	NA	NA	5/22/2015	6/29/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	16	16	fecal	42000000	mouse	0.052224	0.166508	0.16421	0.168806	6.005729	5.923975	6.089772	2.280795	2.265614	2.295976	2.28718	115	138.882353	124.620127	174.288902	31961
d16_1225_4	d16_1225_4	1225_4	101.7021277	1225	NA	NA	5/22/2015	6/29/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	16	16	fecal	15000000	mouse	0.052009	0.167195	0.164922	0.169469	5.981028	5.900794	6.063473	2.325692	2.310934	2.340451	2.330395	115	136.230769	122.871447	172.263364	36544
d16_1225_5	d16_1225_5	1225_5	107.5757576	1225	NA	NA	5/22/2015	6/29/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	16	16	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d16_1268_1	d16_1268_1	1268_1	98.02371542	1268	NA	NA	8/2/15	10/5/15	M	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	16	16	fecal	10000	mouse	0.076761	0.068928	0.066837	0.071019	14.507852	14.080747	14.961678	3.471116	3.447385	3.494848	3.482605	189	201.6	193.912553	221.317211	16555
d16_1268_2	d16_1268_2	1268_2	100.8658009	1268	NA	NA	8/2/15	10/5/15	M	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	16	16	fecal	98000	mouse	0.036961	0.12468	0.122853	0.126508	8.020516	7.904643	8.139836	2.859503	2.847698	2.871307	2.86457	217	250.176471	233.173924	285.052639	69165
d16_1268_3	d16_1268_3	1268_3	103.3980583	1268	NA	NA	8/2/15	10/5/15	M	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	16	16	fecal	66000	mouse	0.046879	0.106127	0.103694	0.108561	9.422644	9.21141	9.643794	3.105117	3.085493	3.124741	3.114388	201	229.5	213.909205	263.920218	27803
d16_1269_1	d16_1269_1	1269_1	101.5873016	1269	NA	NA	8/3/15	10/5/15	M	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	16	16	fecal	2000	mouse	0.056611	0.065424	0.063846	0.067002	15.284858	14.924839	15.662676	3.548903	3.529967	3.567839	3.561988	270	299.319149	284.708619	328.442776	27453
d16_1269_2	d16_1269_2	1269_2	104.1198502	1269	NA	NA	8/3/15	10/5/15	M	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	16	16	fecal	0	mouse	0.055308	0.062999	0.061595	0.064403	15.873273	15.527326	16.234986	3.568349	3.5510100000000002	3.585687	3.579984	287	335.157895	312.355996	378.464866	32257
d16_1269_3	d16_1269_3	1269_3	107.4561404	1269	NA	NA	8/3/15	10/5/15	M	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	16	16	fecal	0	mouse	0.059334	0.05472	0.053743	0.055697	18.274744	17.954176	18.606967	3.629229	3.614053	3.644404	3.641119	308	358.962264	336.411959	399.410534	39362
d16_1269_4	d16_1269_4	1269_4	100	1269	NA	NA	8/3/15	10/5/15	M	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	16	16	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d16_1270_1	d16_1270_1	1270_1	98.93617021	1270	NA	NA	8/9/15	10/5/15	F	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	16	16	fecal	540000	mouse	0.039921	0.225668	0.220806	0.230531	4.431279	4.337807	4.528868	2.2503320000000002	2.229676	2.270988	2.255785	111	124.909091	115.516622	153.833519	24104
d16_1270_2	d16_1270_2	1270_2	92.10526316	1270	NA	NA	8/9/15	10/5/15	F	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	16	16	fecal	4100000	mouse	0.048467	0.237156	0.231884	0.242428	4.216633	4.124935	4.312501	2.132243	2.111217	2.153269	2.138763	87	108	94.295428	147.448818	20665
d16_1270_3	d16_1270_3	1270_3	99.47643979	1270	NA	NA	8/9/15	10/5/15	F	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	16	16	fecal	4100000	mouse	0.031563	0.257586	0.253676	0.261495	3.882205	3.82416	3.942038	2.092179	2.077621	2.106737	2.097326	123	150.352941	134.30615	189.174903	45467
d16_1270_4	d16_1270_4	1270_4	91.2371134	1270	NA	NA	8/9/15	10/5/15	F	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	16	16	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d16_1271_1	d16_1271_1	1271_1	102.1505376	1271	NA	NA	8/14/15	10/5/15	F	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	16	16	fecal	226000	mouse	0.056918	0.107786	0.105896	0.109676	9.277646	9.117772	9.443227	2.890409	2.875848	2.904971	2.896384	163	187.8	173.406797	222.099838	38571
d16_1271_2	d16_1271_2	1271_2	102.7027027	1271	NA	NA	8/14/15	10/5/15	F	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	16	16	fecal	136000	mouse	0.057528	0.090536	0.088182	0.092889	11.045365	10.765504	11.340166	3.185542	3.16385	3.207234	3.197911	192	203.923077	196.785774	221.704654	20469
d16_1271_3	d16_1271_3	1271_3	103.3149171	1271	NA	NA	8/14/15	10/5/15	F	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	16	16	fecal	6000	mouse	0.069616	0.036927	0.036295	0.037559	27.080691	26.625045	27.552203	3.964308	3.949983	3.978634	3.97727	389	435.2	415.087752	470.817704	40487
d16_1271_4	d16_1271_4	1271_4	105.3475936	1271	NA	NA	8/14/15	10/5/15	F	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	16	16	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d16_1272_1	d16_1272_1	1272_1	104.7368421	1272	NA	NA	8/10/15	10/5/15	F	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	16	16	fecal	0	mouse	0.071208	0.067516	0.066388	0.068645	14.811215	14.567753	15.062954	3.320761	3.305562	3.335959	3.327059	208	230.956522	217.752601	262.037063	36054
d16_1272_2	d16_1272_2	1272_2	86.36363636	1272	NA	NA	8/10/15	10/5/15	F	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	16	16	fecal	54900000	mouse	0.048999	0.221834	0.218329	0.225338	4.507881	4.437776	4.580236	1.996516	1.980808	2.012225	2.002188	92	101.5	95.123014	120.89837	28638
d16_1272_3	d16_1272_3	1272_3	100.5714286	1272	NA	NA	8/10/15	10/5/15	F	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	16	16	fecal	50000	mouse	0.04038	0.132431	0.130968	0.133894	7.551104	7.468604	7.635447	2.548993	2.537786	2.560201	2.554654	187	208.666667	196.846717	234.675226	60900
d16_1272_4	d16_1272_4	1272_4	NA	1272	NA	NA	8/10/15	10/5/15	F	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	16	16	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d16_1273_1	d16_1273_1	1273_1	101.5873016	1273	NA	NA	8/14/15	10/5/15	M	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	16	16	fecal	0	mouse	0.077338	0.083963	0.08256	0.085366	11.910019	11.714312	12.112376	2.879591	2.863676	2.895506	2.891402	154	175.30303	163.510816	201.716105	23001
d16_1273_2	d16_1273_2	1273_2	NA	1273	NA	NA	8/14/15	10/5/15	M	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	16	16	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d16_1273_3	d16_1273_3	1273_3	105	1273	NA	NA	8/14/15	10/5/15	M	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	16	16	fecal	0	mouse	0.020861	0.157171	0.155339	0.159003	6.362496	6.289207	6.437513	2.647257	2.635325	2.659188	2.654511	305	354.285714	332.047526	394.807904	79601
d16_1273_4	d16_1273_4	1273_4	NA	1273	NA	NA	8/14/15	10/5/15	M	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	16	16	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d16_1275_1	d16_1275_1	1275_1	109.1397849	1275	NA	NA	8/21/15	10/5/15	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF3	BL6	SPF-Young	16	16	fecal	0	mouse	0.092811	0.109944	0.10525	0.114639	9.095512	8.72307	9.501177	2.755927	2.720392	2.791462	2.78475	98	127.0625	109.989823	168.445484	5518
d16_1275_2	d16_1275_2	1275_2	104.2780749	1275	NA	NA	8/21/15	10/5/15	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF3	BL6	SPF-Young	16	16	fecal	8000	mouse	0.094481	0.098001	0.095241	0.100762	10.20395	9.924376	10.499731	2.819371	2.792723	2.84602	2.834961	108	123.333333	113.688522	149.330793	9564
d16_1275_3	d16_1275_3	1275_3	108.3798883	1275	NA	NA	8/21/15	10/5/15	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF3	BL6	SPF-Young	16	16	fecal	2000	mouse	0.071242	0.096141	0.094202	0.09808	10.401397	10.195801	10.615455	2.831036	2.81467	2.847402	2.841724	146	180.166667	161.741329	220.158992	23612
d16_1275_4	d16_1275_4	1275_4	104.1025641	1275	NA	NA	8/21/15	10/5/15	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF3	BL6	SPF-Young	16	16	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d16_1291_1	d16_1291_1	1291_1	96.27659574	1291	NA	NA	9/26/2015	11/2/2015	F	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	16	16	fecal	19200000	mouse	0.042875	0.237997	0.234488	0.241506	4.201735	4.140682	4.264616	2.023031	2.009194	2.036868	2.028564	98	127.0625	109.989823	168.445484	40184
d16_1291_2	d16_1291_2	1291_2	93.03797468	1291	NA	NA	9/26/2015	11/2/2015	F	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	16	16	fecal	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d16_1291_3	d16_1291_3	1291_3	92.0212766	1291	NA	NA	9/26/2015	11/2/2015	F	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	16	16	fecal	50700000	mouse	0.036927	0.347182	0.33936500000000003	0.354999	2.880335	2.816913	2.946678	1.685374	1.659039	1.71171	1.697598	78	99.428571	86.095563	134.720415	13830
d16_1291_4	d16_1291_4	1291_4	NA	1291	NA	NA	9/26/2015	11/2/2015	F	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	16	16	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d16_1292_1	d16_1292_1	1292_1	93.75	1292	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	16	16	fecal	2000000	mouse	0.060525	0.14367	0.140574	0.146765	6.960414	6.81361	7.113683	2.568612	2.551251	2.585973	2.575114	115	121.375	116.969109	135.639089	25810
d16_1292_2	d16_1292_2	1292_2	89.47368421	1292	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	16	16	fecal	18800000	mouse	0.06055	0.147458	0.144809	0.150106	6.781613	6.661971	6.90563	2.464061	2.446618	2.481504	2.469944	112	117.25	113.471011	130.737108	25464
d16_1292_3	d16_1292_3	1292_3	100	1292	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	16	16	fecal	7000000	mouse	0.053936	0.116606	0.114706	0.118506	8.575861	8.438357	8.717921	2.740893	2.724456	2.75733	2.7483	159	177.6	166.684896	204.018173	31582
d16_1292_4	d16_1292_4	1292_4	94.88636364	1292	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	16	16	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d16_1293_1	d16_1293_1	1293_1	93.29608939	1293	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	16	16	fecal	500000	mouse	0.051678	0.235984	0.231636	0.240333	4.237569	4.160894	4.317123	2.031532	2.011387	2.051678	2.037582	82	91.714286	85.045132	112.989576	21304
d16_1293_2	d16_1293_2	1293_2	96.3190184	1293	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	16	16	fecal	1000000	mouse	0.059672	0.17828	0.175089	0.181471	5.609152	5.510527	5.711372	2.284079	2.263731	2.304427	2.291571	94	112.071429	100.587386	143.576041	19959
d16_1293_3	d16_1293_3	1293_3	95.73170732	1293	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	16	16	fecal	700000	mouse	0.051358	0.295017	0.284517	0.305517	3.389634	3.273136	3.51473	1.854524	1.807	1.902048	1.880222	66	85.090909	72.65567	120.759748	4548
d16_1293_4	d16_1293_4	1293_4	86.59793814	1293	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	16	16	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d16_1294_1	d16_1294_1	1294_1	92.89340102	1294	NA	NA	9/29/2015	11/2/2015	F	NA	NA	none	CDI	0	cef	yes	11	d42	none	noFMT	Rc	HF4	BL6	SPF-Young	16	16	fecal	12400000	mouse	0.052162	0.46759	0.461628	0.473551	2.138627	2.111703	2.166247	1.059512	1.043698	1.075326	1.062877	41	43.333333	41.409807	54.285377	20111
d16_1294_2	d16_1294_2	1294_2	91.70984456	1294	NA	NA	9/29/2015	11/2/2015	F	NA	NA	none	CDI	0	cef	yes	11	d42	none	noFMT	Rc	HF4	BL6	SPF-Young	16	16	fecal	10500000	mouse	0.065977	0.459295	0.456118	0.462472	2.17725	2.162292	2.192417	0.922221	0.91263	0.931812	0.925543	33	40.857143	34.961855	64.467512	27942
d16_1294_3	d16_1294_3	1294_3	98.80239521	1294	NA	NA	9/29/2015	11/2/2015	F	NA	NA	none	CDI	0	cef	yes	11	d42	none	noFMT	Rc	HF4	BL6	SPF-Young	16	16	fecal	4500000	mouse	0.066975	0.622124	0.612792	0.631457	1.607396	1.583639	1.631876	0.751717	0.733875	0.769559	0.757477	24	35	26.743865	68.098377	13143
d16_1294_4	d16_1294_4	1294_4	92.73743017	1294	NA	NA	9/29/2015	11/2/2015	F	NA	NA	none	CDI	0	cef	yes	11	d42	none	noFMT	Rc	HF4	BL6	SPF-Young	16	16	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d16_1295_1	d16_1295_1	1295_1	NA	1295	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	16	16	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d16_1295_2	d16_1295_2	1295_2	93.95348837	1295	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	16	16	fecal	3700000	mouse	0.048239	0.225327	0.220925	0.229729	4.437997	4.352951	4.526433	2.269451	2.251706	2.287195	2.274762	92	113.230769	99.871447	149.263364	30398
d16_1295_3	d16_1295_3	1295_3	NA	1295	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	16	16	fecal	NA	mouse	0.055964	0.217909	0.211243	0.224575	4.589065	4.45285	4.733877	2.268381	2.240255	2.296508	2.276624	82	95.333333	86.07923	125.581214	12139
d16_1295_4	d16_1295_4	1295_4	91.07142857	1295	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	16	16	fecal	3900000	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d16_1296_1	d16_1296_1	1296_1	91.94312796	1296	NA	NA	9/29/2015	11/2/2015	M	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	16	16	fecal	2200000	mouse	0.043	0.190621	0.186362	0.194881	5.245999	5.13133	5.36591	2.451657	2.431707	2.471606	2.45845	122	142	129.564854	174.8761	25264
d16_1296_2	d16_1296_2	1296_2	97.26027397	1296	NA	NA	9/29/2015	11/2/2015	M	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	16	16	fecal	2000000	mouse	0.061781	0.105791	0.103571	0.108011	9.452561	9.258276	9.655175	2.819079	2.798363	2.839796	2.831809	153	180.75	165.32366	215.486512	18894
d16_1296_3	d16_1296_3	1296_3	94.23076923	1296	NA	NA	9/29/2015	11/2/2015	M	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	16	16	fecal	22200000	mouse	0.041204	0.147086	0.144012	0.150161	6.798742	6.65954	6.943887	2.748059	2.730159	2.765959	2.755563	165	189.391304	175.48610300000001	221.735639	32452
d16_1296_4	d16_1296_4	1296_4	95.47511312	1296	NA	NA	9/29/2015	11/2/2015	M	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	16	16	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d16_1297_1	d16_1297_1	1297_1	102.5531915	1297	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	16	16	fecal	1100000	mouse	0.058247	0.209369	0.204759	0.213979	4.776252	4.673345	4.883792	2.194069	2.172219	2.215919	2.201388	82	105.1	90.179768	147.235345	18121
d16_1297_2	d16_1297_2	1297_2	106.0747664	1297	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	16	16	fecal	NA	mouse	0.037625	0.237303	0.23371	0.240896	4.214021	4.151167	4.278806	2.130423	2.114575	2.14627	2.136031	112	147.428571	126.687836	197.457359	38349
d16_1297_3	d16_1297_3	1297_3	94.7826087	1297	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	16	16	fecal	1000000	mouse	0.051975	0.1924	0.188781	0.196019	5.197508	5.10155	5.297145	2.293001	2.274715	2.311287	2.299407	100	116.866667	106.14959	146.26072	25802
d16_1297_4	d16_1297_4	1297_4	101.9607843	1297	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	16	16	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d16_1676_1	d16_1676_1	1676_1	95.47325103	1676	NA	NA	6/9/2017	7/24/2017	M	NA	NA	mFMT5	CDI	0	cef	no	11_25	d42	yWT_filtrate	mFMT	Rc	HF5-contam	BL6	SPF-Young	16	16	fecal	17800000	mouse	0.089107	0.303309	0.298786	0.307832	3.296966	3.24852	3.346878	1.404412	1.390469	1.418355	1.412036	37	58.857143	43.980852	105.435016	15036
d16_1676_2	d16_1676_2	1676_2	103.6290323	1676	NA	NA	6/9/2017	7/24/2017	M	NA	NA	mFMT5	CDI	0	cef	no	11_25	d42	yWT_filtrate	mFMT	Rc	HF5-contam	BL6	SPF-Young	16	16	fecal	29600000	mouse	0.085734	0.253565	0.251497	0.255633	3.943765	3.911857	3.976198	1.500692	1.492574	1.50881	1.506374	46	73.6	56.110203	121.345667	28899
d16_1676_3	d16_1676_3	1676_3	100.4098361	1676	NA	NA	6/9/2017	7/24/2017	M	NA	NA	mFMT5	CDI	0	cef	no	11_25	d42	yWT_filtrate	mFMT	Rc	HF5-contam	BL6	SPF-Young	16	16	fecal	30200000	mouse	0.138823	0.248393	0.245675	0.251112	4.025872	3.982287	4.070422	1.541139	1.532349	1.549929	1.543859	29	34.142857	30.129558	52.415337	24971
d16_1676_4	d16_1676_4	1676_4	97.9253112	1676	NA	NA	6/9/2017	7/24/2017	M	NA	NA	mFMT5	CDI	0	cef	no	11_25	d42	yWT_filtrate	mFMT	Rc	HF5-contam	BL6	SPF-Young	16	16	fecal	11500000	mouse	0.112588	0.233736	0.231768	0.235704	4.278332	4.242606	4.314664	1.575171	1.568142	1.582201	1.57901	38	62.428571	45.974312	112.834679	33014
d16_1677_1	d16_1677_1	1677_1	104.5977011	1677	NA	NA	6/8/2017	7/24/2017	F	NA	NA	mFMT5	CDI	0	cef	no	11_25	d42	yWT_filtrate	mFMT	Rc	HF5-contam	BL6	SPF-Young	16	16	fecal	16200000	mouse	0.104774	0.272696	0.27088	0.274512	3.66709	3.642833	3.691672	1.365399	1.359734	1.371064	1.369599	35	66.666667	45.396838	131.450264	31216
