compound	run	Data_Filename	Sample_ID	Sample_Type	Level	Ret_Time	Area	Height	ISTD_Area	ISTD_Height	Area_Ratio	Height_Ratio	Conc	Std_Conc	Deviation	percDev	Accuracy	QC_Check_Results	Mark	Peak_Start	Peak_End	TPlatenum	HETP	meter	Tailing_F	Tailing_F10perc	Resolution	k	Separation_F	Areaperc	Heightperc	USP_Width	Width5perc	Width10perc	Width50perc	Relative_Retention_Time
fructose_mannitol_sorbitol	2	2016-03-02_034.lcd	S_E05	Unknown	NA	10.521	4689	215	NA	NA	NA	NA	0.05175	NA	NA	NA	NA	Quant.Range(Low)	V	10.292	10.942	4290.406	34.962	28602.709	NA	NA	1.317	0.753	1.205	1.3622	1.1106	0.642	0	0	0.383	0.631
fructose_mannitol_sorbitol	2	2016-03-02_035.lcd	S_E06	Unknown	NA	10.549	4228	201	NA	NA	NA	NA	0.04665	NA	NA	NA	NA	Quant.Range(Low)	V	10.325	10.95	4310.944	34.795	28739.627	NA	NA	1.34	0.758	1.207	1.3261	1.1256	0.643	0	0	0.379	0.631
fructose_mannitol_sorbitol	2	2016-03-02_036.lcd	S_E07	Unknown	NA	10.577	6164	308	NA	NA	NA	NA	0.06802	NA	NA	NA	NA	Quant.Range(Low)	V	10.325	10.917	5440.091	27.573	36267.274	NA	NA	1.466	0.763	1.211	1.7259	1.5725	0.574	0	0	0.338	0.632
fructose_mannitol_sorbitol	2	2016-03-02_037.lcd	S_E08	Unknown	NA	10.615	12515	682	NA	NA	NA	NA	0.1381	NA	NA	NA	NA	NA	V	10.317	10.975	7197.688	20.84	47984.586	NA	NA	1.622	0.769	1.218	3.8367	3.8086	0.5	0	0	0.291	0.634
fructose_mannitol_sorbitol	2	2016-03-02_038.lcd	S_E09	Unknown	NA	10.571	15261	815	NA	NA	NA	NA	0.1684	NA	NA	NA	NA	NA	V	10.292	10.925	6728.911	22.292	44859.407	NA	NA	1.592	0.762	1.218	4.0361	3.886	0.515	0	0	0.298	0.634
fructose_mannitol_sorbitol	2	2016-03-02_039.lcd	S_E10	Unknown	NA	10.44	7788	422	NA	NA	NA	NA	0.08594	NA	NA	NA	NA	Quant.Range(Low)	V	10.2	10.875	6692.063	22.415	44613.75	NA	NA	NA	0.74	1.059	3.2484	3.0663	0.511	0	0	0.295	0.627
fructose_mannitol_sorbitol	2	2016-03-02_040.lcd	S_E11	Unknown	NA	10.431	7161	412	NA	NA	NA	NA	0.07902	NA	NA	NA	NA	Quant.Range(Low)	NA	10.133	10.825	7694.646	19.494	51297.64	1.118	1.113	0.655	0.739	1.206	2.6324	2.7105	0.476	0.544	0.489	0.279	0.627
fructose_mannitol_sorbitol	2	2016-03-02_041.lcd	S_E12	Unknown	NA	10.407	8460	484	NA	NA	NA	NA	0.09335	NA	NA	NA	NA	Quant.Range(Low)	NA	10.058	10.775	7634.893	19.647	50899.29	1.024	1.05	NA	0.735	1.21	2.857	2.9146	0.476	0.563	0.497	0.279	0.627
fructose_mannitol_sorbitol	2	2016-03-02_042.lcd	S_F01	Unknown	NA	10.404	15526	825	NA	NA	NA	NA	0.17133	NA	NA	NA	NA	NA	V	10.225	10.833	4423.199	33.912	29487.996	NA	NA	NA	0.734	1.044	4.6021	4.3237	0.626	0	0	0	0.627
fructose_mannitol_sorbitol	2	2016-03-02_043.lcd	S_F02	Unknown	NA	10.48	5762	257	NA	NA	NA	NA	0.06358	NA	NA	NA	NA	Quant.Range(Low)	NA	10.158	10.933	4640.591	32.323	30937.272	1.161	1.16	1.009	0.747	1.2	2.1769	1.6587	0.615	0.673	0.62	0.368	0.631
fructose_mannitol_sorbitol	2	2016-03-02_044.lcd	S_F03	Unknown	NA	10.496	4183	192	NA	NA	NA	NA	0.04615	NA	NA	NA	NA	Quant.Range(Low)	NA	10.175	10.917	4892.888	30.657	32619.254	1.123	1.121	1.04	0.749	1.192	1.7256	1.3767	0.6	0.649	0.601	0.358	0.632
fructose_mannitol_sorbitol	2	2016-03-02_045.lcd	S_F04	Unknown	NA	10.451	3979	189	NA	NA	NA	NA	0.04391	NA	NA	NA	NA	Quant.Range(Low)	V	10.317	10.892	602.739	248.864	4018.257	NA	NA	0.671	0.742	1.199	1.0376	0.896	1.703	0	0	0	0.629
fructose_mannitol_sorbitol	2	2016-03-02_046.lcd	S_F05	Unknown	NA	10.51	1273	82	NA	NA	NA	NA	0.01405	NA	NA	NA	NA	Quant.Range(Low)	NA	10.308	10.775	9565.024	15.682	63766.824	1.127	1.111	1.735	0.752	1.215	0.3253	0.3704	0.43	0.435	0.411	0.273	0.633
fructose_mannitol_sorbitol	2	2016-03-02_047.lcd	S_F06	Unknown	NA	10.438	5658	264	NA	NA	NA	NA	0.06243	NA	NA	NA	NA	Quant.Range(Low)	V	10.275	10.892	2313.232	64.844	15421.545	NA	NA	1.061	0.74	1.195	1.3184	1.1427	0.868	0	0	0	0.629
fructose_mannitol_sorbitol	2	2016-03-02_048.lcd	S_F07	Unknown	NA	10.428	6516	365	NA	NA	NA	NA	0.0719	NA	NA	NA	NA	Quant.Range(Low)	NA	10.142	10.817	7234.241	20.735	48228.273	1.147	1.139	1.178	0.738	1.196	2.7674	2.7645	0.49	0.55	0.497	0.288	0.628
fructose_mannitol_sorbitol	2	2016-03-02_049.lcd	S_F08	Unknown	NA	10.43	4942	286	NA	NA	NA	NA	0.05454	NA	NA	NA	NA	Quant.Range(Low)	NA	10.142	10.783	7651.579	19.604	51010.523	1.119	1.119	1.152	0.738	1.195	1.8775	1.9285	0.477	0.531	0.482	0.281	0.628
fructose_mannitol_sorbitol	2	2016-03-02_050.lcd	S_F09	Unknown	NA	10.412	7934	449	NA	NA	NA	NA	0.08755	NA	NA	NA	NA	Quant.Range(Low)	NA	10.108	10.842	7464.057	20.096	49760.378	1.157	1.153	1.381	0.735	1.192	3.2838	3.1899	0.482	0.566	0.506	0.281	0.627
fructose_mannitol_sorbitol	2	2016-03-02_051.lcd	S_F10	Unknown	NA	10.421	6531	373	NA	NA	NA	NA	0.07207	NA	NA	NA	NA	Quant.Range(Low)	NA	10.133	10.825	7554.44	19.856	50362.933	1.132	1.126	1.164	0.737	1.196	2.6804	2.6644	0.48	0.545	0.491	0.282	0.628
fructose_mannitol_sorbitol	2	2016-03-02_052.lcd	S_F11	Unknown	NA	10.41	11868	683	NA	NA	NA	NA	0.13096	NA	NA	NA	NA	NA	NA	10.125	10.817	7711.371	19.452	51409.139	1.169	1.158	1.375	0.735	1.189	3.3988	3.4813	0.474	0.551	0.495	0.277	0.627
fructose_mannitol_sorbitol	2	2016-03-02_053.lcd	S_F12	Unknown	NA	10.412	11756	659	NA	NA	NA	NA	0.12973	NA	NA	NA	NA	NA	V	10.125	10.833	7442.423	20.155	49616.153	NA	NA	1.38	0.735	1.189	3.5772	3.5295	0.483	0	0.524	0.28	0.627
succinate	2	2016-03-02_061.lcd	STD-0016	Standard	1	13.156	2169	108	NA	NA	NA	NA	0.08978	0.1	-0.01022	-10.22	89.8	NA	NA	12.767	13.525	9734.001	15.41	64893.342	NA	NA	4.942	1.193	1.556	3.4149	3.469	0.533	0	0.604	0.312	0.791
succinate	2	2016-03-02_060.lcd	STD-0015	Standard	2	13.177	6135	295	NA	NA	NA	NA	0.25393	0.25	0.00393	1.57	101.6	NA	NA	12.675	13.55	9155.523	16.384	61036.82	NA	NA	4.872	1.196	1.556	4.4178	4.3156	0.551	0	0	0.319	0.792
succinate	2	2016-03-02_059.lcd	STD-0014	Standard	3	13.216	12451	597	NA	NA	NA	NA	0.51534	0.5	0.01534	3.07	103.1	NA	NA	12.7	13.583	9219.557	16.27	61463.716	NA	NA	4.887	1.203	1.555	4.7346	4.5965	0.551	0	0	0.32	0.792
succinate	2	2016-03-02_058.lcd	STD-0013	Standard	4	13.258	23863	1131	NA	NA	NA	NA	0.9877	1	-0.0123	-1.23	98.8	NA	NA	12.65	13.625	9129.716	16.43	60864.776	NA	NA	4.873	1.21	1.554	5.0043	4.8218	0.555	0	0	0.322	0.793
succinate	2	2016-03-02_057.lcd	STD-0012	Standard	5	13.283	59846	2812	NA	NA	NA	NA	2.47701	2.5	-0.02299	-0.92	99.1	NA	NA	12.592	13.658	9057.816	16.56	60385.439	NA	NA	4.859	1.214	1.553	5.1392	4.9244	0.558	0	0	0.324	0.792
succinate	2	2016-03-02_056.lcd	STD-0011	Standard	6	13.246	128108	6033	NA	NA	NA	NA	5.30232	5	0.30232	6.05	106	NA	NA	12.542	13.625	9083.358	16.514	60555.72	NA	NA	4.855	1.208	1.553	5.1449	4.9272	0.556	0	0	0.322	0.792
succinate	2	2016-03-02_055.lcd	STD-0010	Standard	7	13.18	247532	11664	NA	NA	NA	NA	10.24522	10	0.24522	2.45	102.5	NA	V	12.367	13.558	9088.031	16.505	60586.871	NA	NA	4.832	1.197	1.553	5.1849	4.9696	0.553	0	0	0.321	0.791
succinate	2	2016-03-02_054.lcd	STD-0009	Standard	8	13.122	471431	22422	NA	NA	NA	NA	19.51233	20	-0.48767	-2.44	97.6	NA	V	12.35	13.5	9180.635	16.339	61204.235	NA	NA	4.828	1.187	1.554	5.1613	4.9869	0.548	0	0	0.317	0.791
succinate	2	2016-03-02_001.lcd	BLANK	Control	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
succinate	2	2016-03-02_002.lcd	STD-0017	Unknown	NA	13.099	231793	8776	NA	NA	NA	NA	9.59382	NA	NA	NA	NA	NA	V	12.558	13.508	5567.165	26.944	37114.435	NA	NA	3.751	1.183	1.55	4.7432	4.6601	0.702	0	0	0.407	0.791
succinate	2	2016-03-02_003.lcd	STD-0018	Unknown	NA	13.163	195279	7205	NA	NA	NA	NA	8.0825	NA	NA	NA	NA	NA	V	12.675	13.55	5354.539	28.014	35696.927	NA	NA	2.746	1.194	1.474	4.1415	4.9603	0.72	0	0	0.417	0.79
succinate	2	2016-03-02_004.lcd	STD-0019	Unknown	NA	13.223	198658	7310	NA	NA	NA	NA	8.22237	NA	NA	NA	NA	NA	V	12.725	13.608	5394.36	27.807	35962.399	NA	NA	2.769	1.204	1.475	4.1386	4.9508	0.72	0	0	0.417	0.791
succinate	2	2016-03-02_005.lcd	STD-0010	Unknown	NA	13.258	230265	8724	NA	NA	NA	NA	9.53054	NA	NA	NA	NA	NA	V	12.708	13.658	5671.515	26.448	37810.099	NA	NA	3.804	1.21	1.546	4.7503	4.7149	0.704	0	0	0.409	0.791
succinate	2	2016-03-02_006.lcd	BLANK	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
succinate	2	2016-03-02_007.lcd	STD-0017	Unknown	NA	13.286	257003	12052	NA	NA	NA	NA	10.63723	NA	NA	NA	NA	NA	NA	12.517	13.65	9005.429	16.657	60036.192	NA	NA	4.869	1.214	1.555	5.1552	4.9065	0.56	0	0	0.325	0.792
succinate	2	2016-03-02_008.lcd	STD-0018	Unknown	NA	13.311	208488	9629	NA	NA	NA	NA	8.62924	NA	NA	NA	NA	NA	NA	12.433	13.667	8959.953	16.741	59733.018	NA	NA	3.529	1.218	1.51	4.3378	5.1145	0.562	0	0	0.326	0.792
succinate	2	2016-03-02_009.lcd	STD-0019	Unknown	NA	13.307	210603	9761	NA	NA	NA	NA	8.71676	NA	NA	NA	NA	NA	NA	12.442	13.658	8961.898	16.738	59745.983	NA	NA	3.527	1.218	1.51	4.3181	5.1013	0.562	0	0	0.326	0.792
succinate	2	2016-03-02_010.lcd	STD-0010	Unknown	NA	13.309	253506	11856	NA	NA	NA	NA	10.49249	NA	NA	NA	NA	NA	NA	12.533	13.675	8993.661	16.678	59957.743	NA	NA	4.865	1.218	1.553	5.1894	4.9364	0.561	0	0	0.326	0.792
succinate	2	2016-03-02_011.lcd	STD-0009	Unknown	NA	13.317	489309	22722	NA	NA	NA	NA	20.25229	NA	NA	NA	NA	NA	V	12.5	13.692	9005.311	16.657	60035.408	NA	NA	4.852	1.22	1.551	5.204	4.9429	0.561	0	0	0.325	0.792
succinate	2	2016-03-02_012.lcd	STD-0011	Unknown	NA	13.329	130702	6079	NA	NA	NA	NA	5.40969	NA	NA	NA	NA	NA	NA	12.608	13.7	8944.241	16.771	59628.272	NA	NA	4.861	1.222	1.553	5.1715	4.9017	0.564	0	0	0.327	0.792
succinate	2	2016-03-02_013.lcd	STD-0012	Unknown	NA	13.341	61170	2851	NA	NA	NA	NA	2.53178	NA	NA	NA	NA	NA	NA	12.65	13.708	8969.792	16.723	59798.614	NA	NA	4.868	1.223	1.552	5.0805	4.8203	0.563	0	0	0.327	0.792
succinate	2	2016-03-02_014.lcd	STD-0013	Unknown	NA	13.339	24418	1137	NA	NA	NA	NA	1.01064	NA	NA	NA	NA	NA	NA	12.692	13.708	8937.834	16.783	59585.559	NA	NA	4.865	1.223	1.553	5.0246	4.7679	0.564	0	0	0.327	0.792
succinate	2	2016-03-02_015.lcd	STD-0014	Unknown	NA	13.354	12950	605	NA	NA	NA	NA	0.53599	NA	NA	NA	NA	NA	NA	12.8	13.725	9040.92	16.591	60272.798	NA	NA	4.882	1.226	1.552	4.8236	4.6021	0.562	0	0	0.326	0.792
succinate	2	2016-03-02_016.lcd	STD-0015	Unknown	NA	13.361	6284	296	NA	NA	NA	NA	0.26007	NA	NA	NA	NA	NA	NA	12.858	13.733	9060.608	16.555	60404.05	NA	NA	4.881	1.227	1.552	4.4335	4.2978	0.561	0	0	0.326	0.792
succinate	2	2016-03-02_017.lcd	STD-0016	Unknown	NA	13.367	2321	111	NA	NA	NA	NA	0.09606	NA	NA	NA	NA	NA	NA	12.967	13.75	9180.619	16.339	61204.128	NA	NA	4.915	1.228	1.552	3.5316	3.529	0.558	0	0	0.323	0.791
succinate	2	2016-03-02_018.lcd	S_D01	Unknown	NA	13.389	36167	1722	NA	NA	NA	NA	1.49693	NA	NA	NA	NA	NA	V	12.983	13.85	9626.096	15.583	64173.971	1.115	1.096	0.62	1.231	1.079	8.3005	8.4309	0.546	0.82	0.626	0.316	0.793
succinate	2	2016-03-02_019.lcd	S_D02	Unknown	NA	13.398	10546	442	NA	NA	NA	NA	0.43648	NA	NA	NA	NA	NA	V	13.058	13.858	7644.269	19.623	50961.791	NA	NA	0.861	1.233	1.08	2.2896	1.8322	0.613	0	0	0.354	0.794
succinate	2	2016-03-02_020.lcd	S_D03	Unknown	NA	13.365	41254	2006	NA	NA	NA	NA	1.7075	NA	NA	NA	NA	NA	V	12.967	13.883	10029.269	14.956	66861.793	NA	NA	0.771	1.228	1.081	8.0379	7.3181	0.534	0	0.605	0.31	0.794
succinate	2	2016-03-02_021.lcd	S_D04	Unknown	NA	13.259	30089	1433	NA	NA	NA	NA	1.24537	NA	NA	NA	NA	NA	V	12.867	13.575	9049.748	16.575	60331.655	NA	NA	NA	1.21	1.058	7.4864	6.8554	0.558	0	0	0.323	0.792
succinate	2	2016-03-02_022.lcd	S_D05	Unknown	NA	13.196	18067	861	NA	NA	NA	NA	0.74779	NA	NA	NA	NA	NA	V	12.842	13.633	9204.279	16.297	61361.857	NA	NA	0.813	1.199	1.078	6.4312	5.7543	0.55	0	0.659	0.319	0.792
succinate	2	2016-03-02_023.lcd	S_D06	Unknown	NA	13.158	34389	1607	NA	NA	NA	NA	1.42335	NA	NA	NA	NA	NA	V	12.75	13.633	9060.272	16.556	60401.812	NA	NA	0.393	1.193	1.073	14.2148	12.7079	0.553	0	0.641	0.32	0.792
succinate	2	2016-03-02_024.lcd	S_D07	Unknown	NA	13.127	2301	118	NA	NA	NA	NA	0.09525	NA	NA	NA	NA	Quant.Range(Low)	V	12.825	13.383	9611.967	15.606	64079.782	NA	NA	1.009	1.188	1.08	0.6898	0.6633	0.536	0	0	0.313	0.791
succinate	2	2016-03-02_025.lcd	S_D08	Unknown	NA	13.081	2847	141	NA	NA	NA	NA	0.11786	NA	NA	NA	NA	NA	NA	12.767	13.358	8682.576	17.276	57883.838	NA	NA	1.236	1.18	1.086	0.876	0.8516	0.562	0	0	0.333	0.79
succinate	2	2016-03-02_026.lcd	S_D09	Unknown	NA	13.076	2731	137	NA	NA	NA	NA	0.11305	NA	NA	NA	NA	NA	NA	12.767	13.383	9311.915	16.108	62079.431	NA	NA	1.211	1.179	1.085	0.9559	0.9138	0.542	0	0	0.317	0.79
succinate	2	2016-03-02_027.lcd	S_D10	Unknown	NA	13.111	27627	1406	NA	NA	NA	NA	1.14345	NA	NA	NA	NA	NA	NA	12.658	13.4	9772.525	15.349	65150.169	NA	NA	2.529	1.185	1.227	6.9752	6.1338	0.531	0	0	0.307	0.794
succinate	2	2016-03-02_028.lcd	S_D11	Unknown	NA	13.085	22405	1148	NA	NA	NA	NA	0.92735	NA	NA	NA	NA	NA	NA	12.65	13.358	9702.253	15.46	64681.687	NA	NA	2.527	1.181	1.226	5.3894	4.8137	0.531	0	0	0.307	0.794
succinate	2	2016-03-02_029.lcd	S_D12	Unknown	NA	13.157	9791	500	NA	NA	NA	NA	0.40523	NA	NA	NA	NA	NA	NA	12.742	13.392	8594.495	17.453	57296.631	NA	NA	2.482	1.193	1.226	2.4333	2.2612	0.568	0	0	0.335	0.794
succinate	2	2016-03-02_030.lcd	S_E01	Unknown	NA	13.139	20054	1031	NA	NA	NA	NA	0.83002	NA	NA	NA	NA	NA	NA	12.717	13.442	10130.368	14.807	67535.786	NA	NA	2.477	1.19	1.232	6.0786	5.5914	0.522	0	0	0.302	0.793
succinate	2	2016-03-02_031.lcd	S_E02	Unknown	NA	13.114	26790	1368	NA	NA	NA	NA	1.10882	NA	NA	NA	NA	NA	NA	12.675	13.408	9919.583	15.122	66130.551	NA	NA	4.532	1.186	1.429	6.9983	6.1667	0.527	0	0	0.305	0.793
succinate	2	2016-03-02_032.lcd	S_E03	Unknown	NA	13.107	46025	2322	NA	NA	NA	NA	1.90497	NA	NA	NA	NA	NA	NA	12.592	13.408	9794.871	15.314	65299.141	NA	NA	2.328	1.184	1.236	10.4352	9.5205	0.53	0	0	0.307	0.793
succinate	2	2016-03-02_033.lcd	S_E04	Unknown	NA	13.172	13611	706	NA	NA	NA	NA	0.56337	NA	NA	NA	NA	NA	NA	12.8	13.592	10246.073	14.64	68307.153	1.074	1.068	4.798	1.195	1.604	4.9035	4.3928	0.521	0.625	0.553	0.304	0.792
succinate	2	2016-03-02_034.lcd	S_E05	Unknown	NA	13.227	28272	1436	NA	NA	NA	NA	1.17015	NA	NA	NA	NA	NA	NA	12.792	13.6	10189.57	14.721	67930.465	NA	NA	2.606	1.204	1.24	8.2125	7.4066	0.524	0	0.579	0.305	0.793
succinate	2	2016-03-02_035.lcd	S_E06	Unknown	NA	13.254	15233	783	NA	NA	NA	NA	0.63048	NA	NA	NA	NA	NA	NA	12.867	13.608	10351.801	14.49	69012.01	NA	NA	4.649	1.209	1.595	4.7778	4.381	0.521	0	0.576	0.303	0.793
succinate	2	2016-03-02_036.lcd	S_E07	Unknown	NA	13.27	17562	903	NA	NA	NA	NA	0.72688	NA	NA	NA	NA	NA	NA	12.875	13.625	10370.134	14.465	69134.228	NA	NA	4.49	1.212	1.412	4.9169	4.6081	0.521	0	0.58	0.303	0.793
succinate	2	2016-03-02_037.lcd	S_E08	Unknown	NA	13.285	18958	1013	NA	NA	NA	NA	0.78467	NA	NA	NA	NA	NA	NA	12.867	13.667	10943.228	13.707	72954.85	1.022	1.036	4.77	1.214	1.41	5.8122	5.6605	0.508	0.599	0.533	0.296	0.793
succinate	2	2016-03-02_038.lcd	S_E09	Unknown	NA	13.232	14321	732	NA	NA	NA	NA	0.59275	NA	NA	NA	NA	NA	NA	12.85	13.567	10190.761	14.719	67938.407	NA	NA	2.432	1.205	1.231	3.7875	3.4904	0.524	0	0	0.305	0.793
succinate	2	2016-03-02_039.lcd	S_E10	Unknown	NA	13.211	5013	212	NA	NA	NA	NA	0.20749	NA	NA	NA	NA	NA	V	12.908	13.708	7078.379	21.191	47189.194	NA	NA	0.963	1.202	1.085	2.0911	1.5455	0.628	0	0	0.361	0.793
succinate	2	2016-03-02_040.lcd	S_E11	Unknown	NA	13.188	7835	308	NA	NA	NA	NA	0.32429	NA	NA	NA	NA	NA	V	12.875	13.7	6479.065	23.151	43193.765	NA	NA	0.911	1.198	1.082	2.8802	2.0267	0.655	0	0	0.378	0.793
succinate	2	2016-03-02_041.lcd	S_E12	Unknown	NA	13.169	8364	326	NA	NA	NA	NA	0.34618	NA	NA	NA	NA	NA	V	12.833	13.642	5702.323	26.305	38015.486	NA	NA	0.954	1.195	1.084	2.8246000000000002	1.9612	0.698	0	0	0.397	0.794
succinate	2	2016-03-02_042.lcd	S_F01	Unknown	NA	13.127	4506	208	NA	NA	NA	NA	0.1865	NA	NA	NA	NA	NA	NA	12.783	13.558	8188.483	18.318	54589.883	NA	NA	1.265	1.188	1.089	1.3357	1.0914	0.58	0	0.634	0.34	0.791
succinate	2	2016-03-02_043.lcd	S_F02	Unknown	NA	13.175	28140	1440	NA	NA	NA	NA	1.16472	NA	NA	NA	NA	NA	NA	12.75	13.55	10269.432	14.606	68462.878	NA	NA	8.323	1.196	1.452	10.6321	9.3136	0.52	0	0.575	0.302	0.793
succinate	2	2016-03-02_044.lcd	S_F03	Unknown	NA	13.183	26839	1377	NA	NA	NA	NA	1.11085	NA	NA	NA	NA	NA	NA	12.75	13.533	10325.865	14.527	68839.101	NA	NA	4.143	1.197	1.383	11.073	9.8624	0.519	0	0	0.301	0.793
succinate	2	2016-03-02_045.lcd	S_F04	Unknown	NA	13.172	32037	1570	NA	NA	NA	NA	1.32598	NA	NA	NA	NA	NA	NA	12.5	13.55	9817.639	15.279	65450.93	NA	NA	3.242	1.195	1.322	8.3529	7.4291	0.532	0	0.61	0.308	0.793
succinate	2	2016-03-02_046.lcd	S_F05	Unknown	NA	13.171	27179	1341	NA	NA	NA	NA	1.12492	NA	NA	NA	NA	NA	NA	12.533	13.6	10010.485	14.984	66736.569	1.044	1.054	5.566	1.195	1.59	6.945	6.0726	0.527	0.716	0.59	0.305	0.793
succinate	2	2016-03-02_047.lcd	S_F06	Unknown	NA	13.173	36773	1796	NA	NA	NA	NA	1.52201	NA	NA	NA	NA	NA	NA	12.467	13.517	9732.32	15.413	64882.133	NA	NA	3.263	1.196	1.322	8.5689	7.7639	0.534	0	0	0.31	0.793
succinate	2	2016-03-02_048.lcd	S_F07	Unknown	NA	13.166	3794	198	NA	NA	NA	NA	0.15704	NA	NA	NA	NA	NA	NA	12.875	13.583	9967.647	15.049	66450.98	1.223	1.205	1.147	1.194	1.083	1.6115	1.4951	0.528	0.598	0.541	0.308	0.793
succinate	2	2016-03-02_049.lcd	S_F08	Unknown	NA	13.163	5063	233	NA	NA	NA	NA	0.20957	NA	NA	NA	NA	NA	V	12.842	13.508	8406.808	17.843	56045.386	NA	NA	0.927	1.194	1.076	1.9236	1.573	0.574	0	0	0.334	0.792
succinate	2	2016-03-02_050.lcd	S_F09	Unknown	NA	13.136	2953	140	NA	NA	NA	NA	0.12221	NA	NA	NA	NA	NA	V	12.767	13.508	8832.727	16.982	58884.848	NA	NA	1.206	1.189	1.084	1.2221	0.9985	0.559	0	0	0.326	0.791
succinate	2	2016-03-02_051.lcd	S_F10	Unknown	NA	13.183	2273	102	NA	NA	NA	NA	0.09408	NA	NA	NA	NA	Quant.Range(Low)	V	12.917	13.542	7748.878	19.358	51659.187	NA	NA	1.014	1.197	1.085	0.9328	0.7293	0.599	0	0	0.35	0.794
succinate	2	2016-03-02_052.lcd	S_F11	Unknown	NA	13.126	5328	244	NA	NA	NA	NA	0.22051	NA	NA	NA	NA	NA	V	12.783	13.533	8279.933	18.116	55199.553	NA	NA	1.156	1.188	1.086	1.5258	1.2421	0.577	0	0	0.337	0.791
succinate	2	2016-03-02_053.lcd	S_F12	Unknown	NA	13.131	4659	215	NA	NA	NA	NA	0.19285	NA	NA	NA	NA	NA	V	12.792	13.525	8530.199	17.585	56867.992	NA	NA	1.128	1.188	1.085	1.4178	1.1519	0.569	0	0	0.334	0.791
lactate	2	2016-03-02_061.lcd	STD-0016	Standard	1	13.833	1313	66	NA	NA	NA	NA	0.08999	0.1	-0.01001	-10.01	90	NA	V	13.525	14.283	11085.279	13.531	73901.861	NA	NA	1.278	1.306	1.095	2.0678	2.1069	0.526	0	0	0.309	0.832
lactate	2	2016-03-02_060.lcd	STD-0015	Standard	2	13.848	3682	180	NA	NA	NA	NA	0.25229	0.25	0.00229	0.92	100.9	NA	V	13.55	14.358	10126.72	14.812	67511.465	NA	NA	1.218	1.308	1.093	2.6516	2.6306	0.55	0	0	0.318	0.832
lactate	2	2016-03-02_059.lcd	STD-0014	Standard	3	13.881	7445	362	NA	NA	NA	NA	0.51006	0.5	0.01006	2.01	102	NA	V	13.583	14.4	10114.928	14.83	67432.853	NA	NA	1.205	1.313	1.092	2.8309	2.7895	0.552	0	0	0.318	0.832
lactate	2	2016-03-02_058.lcd	STD-0013	Standard	4	13.919	14266	688	NA	NA	NA	NA	0.97744	1	-0.02256	-2.26	97.7	NA	V	13.625	14.475	10182.472	14.731	67883.145	NA	NA	1.196	1.32	1.091	2.9917	2.9317	0.552	0	0	0.32	0.832
lactate	2	2016-03-02_057.lcd	STD-0012	Standard	5	13.949	35802	1717	NA	NA	NA	NA	2.45296	2.5	-0.04704	-1.88	98.1	NA	V	13.658	14.592	10077.203	14.885	67181.35	NA	NA	1.195	1.325	1.091	3.0745	3.0063	0.556	0	0	0.322	0.832
lactate	2	2016-03-02_056.lcd	STD-0011	Standard	6	13.917	77761	3686	NA	NA	NA	NA	5.32773	5	0.32773	6.55	106.6	NA	V	13.625	14.825	10027.866	14.958	66852.441	NA	NA	1.206	1.319	1.093	3.1229	3.0105	0.556	0	0	0.322	0.832
lactate	2	2016-03-02_055.lcd	STD-0010	Standard	7	13.858	151482	7145	NA	NA	NA	NA	10.3787	10	0.3787	3.79	103.8	NA	V	13.558	14.775	10037.46	14.944	66916.401	NA	NA	1.227	1.31	1.094	3.173	3.0442	0.553	0	0	0.32	0.832
lactate	2	2016-03-02_054.lcd	STD-0009	Standard	8	13.801	289454	13755	NA	NA	NA	NA	19.83184	20	-0.16816	-0.84	99.2	NA	V	13.5	14.725	10141.521	14.791	67610.137	NA	NA	1.239	1.3	1.095	3.169	3.0593	0.548	0	0	0.317	0.832
lactate	2	2016-03-02_001.lcd	BLANK	Control	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
lactate	2	2016-03-02_002.lcd	STD-0017	Unknown	NA	13.779	171131	5709	NA	NA	NA	NA	11.72496	NA	NA	NA	NA	NA	V	13.508	14.8	4948.151	30.314	32987.675	NA	NA	0.916	1.297	1.096	3.5019	3.0317	0.784	0	0	0.46	0.832
lactate	2	2016-03-02_003.lcd	STD-0018	Unknown	NA	13.853	195317	6459	NA	NA	NA	NA	13.38207	NA	NA	NA	NA	NA	V	13.55	14.867	5352.573	28.024	35683.818	NA	NA	0.934	1.309	1.096	4.1423	4.4469	0.757	0	0	0.437	0.832
lactate	2	2016-03-02_004.lcd	STD-0019	Unknown	NA	13.905	198368	6578	NA	NA	NA	NA	13.59111	NA	NA	NA	NA	NA	V	13.608	14.925	5366.712	27.95	35778.082	NA	NA	0.922	1.317	1.094	4.1326	4.4551	0.759	0	0	0.438	0.832
