compound	run	Data_Filename	Sample_ID	Sample_Type	Level	Ret_Time	Area	Height	ISTD_Area	ISTD_Height	Area_Ratio	Height_Ratio	Conc	Std_Conc	Deviation	percDev	Accuracy	QC_Check_Results	Mark	Peak_Start	Peak_End	TPlatenum	HETP	meter	Tailing_F	Tailing_F10perc	Resolution	k	Separation_F	Areaperc	Heightperc	USP_Width	Width5perc	Width10perc	Width50perc	Relative_Retention_Time
acetate	1	2016-02-29_010.lcd	S_A01	Unknown	NA	17.166	5753	171	NA	NA	NA	NA	0.69584	NA	NA	NA	NA	NA	NA	16.525	17.95	5957.262	25.179	39715.082	1.077	1.053	1.595	1.011	1.191	2.2895	1.5458	0.89	1.147	1.017	0.509	1
acetate	1	2016-02-29_011.lcd	S_A02	Unknown	NA	17.177	6056	176	NA	NA	NA	NA	0.73252	NA	NA	NA	NA	NA	NA	16.525	17.975	5676.033	26.427	37840.218	1.051	1.031	1.676	1.011	1.185	2.4141	1.579	0.912	1.166	1.034	0.526	1
acetate	1	2016-02-29_012.lcd	S_A03	Unknown	NA	17.157	6557	181	NA	NA	NA	NA	0.79312	NA	NA	NA	NA	NA	NA	16.35	17.975	4744.465	31.616	31629.769	1.078	1.05	1.595	1.009	1.184	2.8355	1.7649	0.996	1.194	1.067	0.572	1
acetate	1	2016-02-29_013.lcd	S_A04	Unknown	NA	17.209	34463	1128	NA	NA	NA	NA	4.16853	NA	NA	NA	NA	NA	NA	16.525	18.175	7869.819	19.06	52465.463	1.31	1.316	3.742	0.89	1.56	11.3656	8.6481	0.776	1.098	0.939	0.45	1
acetate	1	2016-02-29_014.lcd	S_A05	Unknown	NA	17.199	61709	2047	NA	NA	NA	NA	7.46401	NA	NA	NA	NA	Quant.Range(High)	V	16.575	18.075	7990.951	18.771	53273.009	1.307	1.317	1.283	0.886	1.111	15.6345	12.3223	0.77	1.071	0.924	0.447	1
acetate	1	2016-02-29_015.lcd	S_A06	Unknown	NA	17.201	71452	2273	NA	NA	NA	NA	8.64248	NA	NA	NA	NA	Quant.Range(High)	V	16.575	18.6	7806.201	19.215	52041.342	1.376	1.364	1.016	10.689	1.054	19.6227	14.591	0.779	1.147	0.964	0.452	1
acetate	1	2016-02-29_016.lcd	S_A07	Unknown	NA	17.198	16456	507	NA	NA	NA	NA	1.99041	NA	NA	NA	NA	NA	NA	16.55	18.025	7256.375	20.671	48375.831	1.217	1.169	1.747	9.496	1.098	6.138	4.1818	0.808	1.229	1.031	0.468	1
acetate	1	2016-02-29_017.lcd	S_A08	Unknown	NA	17.197	13046	406	NA	NA	NA	NA	1.57793	NA	NA	NA	NA	NA	NA	16.5	18.05	7129.481	21.039	47529.871	1.083	1.079	1.758	1.018	1.188	5.2369	3.4619	0.815	1.167	1.014	0.469	1
acetate	1	2016-02-29_018.lcd	S_A09	Unknown	NA	17.161	16366	454	NA	NA	NA	NA	1.97953	NA	NA	NA	NA	NA	NA	16.475	18.025	4785.627	31.344	31904.179	1.075	1.048	1.624	1.011	1.186	5.6528	3.5696	0.992	1.214	1.075	0.56	1
acetate	1	2016-02-29_019.lcd	S_A10	Unknown	NA	17.201	19316	673	NA	NA	NA	NA	2.33642	NA	NA	NA	NA	NA	NA	16.65	18.025	8596.976	17.448	57313.176	1.301	1.293	1.883	0.891	1.209	6.6893	5.5415	0.742	1	0.871	0.432	1
acetate	1	2016-02-29_020.lcd	S_A11	Unknown	NA	17.188	11086	349	NA	NA	NA	NA	1.34088	NA	NA	NA	NA	NA	V	16.525	17.95	7229.016	20.75	48193.44	1.124	1.109	1.714	0.889	1.21	2.9859	2.2368	0.809	1.157	0.995	0.466	1
acetate	1	2016-02-29_021.lcd	S_A12	Unknown	NA	17.198	15039	492	NA	NA	NA	NA	1.81905	NA	NA	NA	NA	NA	NA	16.55	18	7617.541	19.691	50783.606	1.151	1.148	1.796	0.891	1.208	4.3113	3.3818	0.788	1.093	0.952	0.454	1
acetate	1	2016-02-29_022.lcd	S_B01	Unknown	NA	17.212	7899	267	NA	NA	NA	NA	0.95547	NA	NA	NA	NA	NA	NA	16.575	18	8032.562	18.674	53550.412	1.209	1.224	2.91	0.891	1.392	3.8773	2.8427	0.768	1.042	0.901	0.444	1
acetate	1	2016-02-29_023.lcd	S_B02	Unknown	NA	17.186	7260	195	NA	NA	NA	NA	0.8781	NA	NA	NA	NA	NA	NA	16.5	18	4808.665	31.194	32057.769	1.086	1.072	1.801	0.886	1.204	2.9923	1.7637	0.991	1.265	1.139	0.574	1
acetate	1	2016-02-29_024.lcd	S_B03	Unknown	NA	17.15	7090	236	NA	NA	NA	NA	0.85761	NA	NA	NA	NA	NA	NA	16.55	17.9	7786.743	19.264	51911.619	1.145	1.162	4.345	0.888	1.54	0	0	0.777	1.059	0.928	0.449	1
acetate	1	2016-02-29_025.lcd	S_B04	Unknown	NA	17.002	120117	3724	NA	NA	NA	NA	14.5288	NA	NA	NA	NA	Quant.Range(High)	NA	16.225	18.8	7608.377	19.715	50722.513	1.468	1.411	3.033	0.886	1.387	24.4535	19.6787	0.78	1.242	1.011	0.453	1
acetate	1	2016-02-29_026.lcd	S_B05	Unknown	NA	16.904	90205	2791	NA	NA	NA	NA	10.9108	NA	NA	NA	NA	Quant.Range(High)	NA	16.15	18.625	7652.6	19.601	51017.331	1.516	1.441	NA	20.562	1.225	28.5054	22.7373	0.773	1.263	1.018	0.449	1
acetate	1	2016-02-29_027.lcd	STD-0009	Unknown	NA	16.867	178157	5208	NA	NA	NA	NA	21.54912	NA	NA	NA	NA	NA	V	16.3	18.95	7210.092	20.804	48067.279	1.346	1.405	1.737	43.065	1.092	1.8084	1.4161	0.795	1.427	1.064	0.46	1
acetate	1	2016-02-29_028.lcd	STD-0010	Unknown	NA	16.833	91688	2722	NA	NA	NA	NA	11.09016	NA	NA	NA	NA	NA	SV	16.275	18.8	7323.354	20.482	48822.36	1.279	1.381	1.738	1.223	1.176	1.7871	1.4109	0.787	1.42	1.049	0.456	1
acetate	1	2016-02-29_029.lcd	STD-0016	Unknown	NA	16.783	703	24	NA	NA	NA	NA	0.08502	NA	NA	NA	NA	NA	NA	16.35	17.65	8162.858	18.376	54419.051	1.311	1.236	3.438	1.214	1.431	0.8786	0.8841	0.743	0.987	0.87	0.43	1
acetate	1	2016-02-29_030.lcd	S_B06	Unknown	NA	16.749	118250	3707	NA	NA	NA	NA	14.30301	NA	NA	NA	NA	Quant.Range(High)	NA	15.95	18.6	7556.419	19.851	50376.126	1.482	1.424	2.813	0.882	1.393	22.8197	18.6913	0.771	1.232	1.002	0.448	1
acetate	1	2016-02-29_031.lcd	S_B07	Unknown	NA	16.767	105325	3231	NA	NA	NA	NA	12.73966	NA	NA	NA	NA	Quant.Range(High)	NA	15.975	18.725	7423.232	20.207	49488.214	1.539	1.447	1.872	0.886	1.189	26.553	20.6516	0.778	1.285	1.023	0.452	1
acetate	1	2016-02-29_032.lcd	S_B08	Unknown	NA	16.743	104810	3231	NA	NA	NA	NA	12.6773	NA	NA	NA	NA	Quant.Range(High)	NA	15.975	18.775	7431.482	20.184	49543.21	1.522	1.437	3.754	0.886	1.558	24.1838	18.7745	0.777	1.277	1.019	0.451	1
acetate	1	2016-02-29_033.lcd	S_B09	Unknown	NA	16.732	105034	3164	NA	NA	NA	NA	12.70439	NA	NA	NA	NA	Quant.Range(High)	NA	15.925	18.75	7365.331	20.366	49102.208	1.569	1.455	1.916	0.886	1.207	27.1359	20.7025	0.78	1.322	1.034	0.452	1
acetate	1	2016-02-29_034.lcd	S_B10	Unknown	NA	16.728	64796	1992	NA	NA	NA	NA	7.83738	NA	NA	NA	NA	Quant.Range(High)	NA	15.9	18.15	7359.996	20.38	49066.639	1.519	1.456	2.831	0.884	1.383	18.1922	13.6421	0.78	1.292	1.039	0.453	1
acetate	1	2016-02-29_035.lcd	S_B11	Unknown	NA	16.716	52490	1620	NA	NA	NA	NA	6.34895	NA	NA	NA	NA	Quant.Range(High)	NA	15.95	18.675	7471.174	20.077	49807.829	1.541	1.461	2.711	0.885	1.391	16.8491	12.1976	0.774	1.282	1.027	0.449	1
acetate	1	2016-02-29_036.lcd	S_B12	Unknown	NA	16.699	58938	1813	NA	NA	NA	NA	7.12885	NA	NA	NA	NA	Quant.Range(High)	NA	15.85	18.575	7374.868	20.339	49165.784	1.509	1.451	2.852	0.884	1.382	17.9341	13.482	0.778	1.286	1.035	0.451	1
acetate	1	2016-02-29_037.lcd	S_C01	Unknown	NA	16.69	54882	1699	NA	NA	NA	NA	6.63833	NA	NA	NA	NA	Quant.Range(High)	NA	15.925	18.475	7405.566	20.255	49370.443	1.528	1.457	2.732	0.884	1.389	17.0061	12.6875	0.776	1.276	1.027	0.45	1
acetate	1	2016-02-29_038.lcd	S_C02	Unknown	NA	16.765	51270	1578	NA	NA	NA	NA	6.20143	NA	NA	NA	NA	Quant.Range(High)	NA	16	18.525	7405.472	20.255	49369.814	1.536	1.46	3.064	0.885	1.382	16.5378	12.0517	0.779	1.288	1.033	0.452	1
acetate	1	2016-02-29_039.lcd	S_C03	Unknown	NA	16.851	70113	2122	NA	NA	NA	NA	8.48054	NA	NA	NA	NA	Quant.Range(High)	NA	16.1	18.675	7368.688	20.356	49124.583	1.581	1.484	2.164	0.886	1.392	19.2741	14.6215	0.785	1.331	1.055	0.457	1
acetate	1	2016-02-29_040.lcd	S_C04	Unknown	NA	16.925	49808	1503	NA	NA	NA	NA	6.02457	NA	NA	NA	NA	Quant.Range(High)	NA	16.125	18.675	7355.071	20.394	49033.809	1.561	1.473	2.485	0.885	1.398	15.9137	11.0257	0.789	1.324	1.056	0.458	1
acetate	1	2016-02-29_041.lcd	S_C05	Unknown	NA	16.989	67719	2056	NA	NA	NA	NA	8.19101	NA	NA	NA	NA	Quant.Range(High)	NA	16.25	18.85	7449.97	20.134	49666.467	1.555	1.471	2.761	0.88	1.378	13.6065	9.8517	0.787	1.311	1.049	0.457	1
acetate	1	2016-02-29_042.lcd	S_C06	Unknown	NA	17.041	71394	2181	NA	NA	NA	NA	8.63549	NA	NA	NA	NA	Quant.Range(High)	NA	16.3	18.75	7507.204	19.981	50048.03	1.535	1.463	2.509	0.881	1.392	14.1731	10.5639	0.787	1.294	1.043	0.457	1
acetate	1	2016-02-29_043.lcd	S_C07	Unknown	NA	17.067	25836	815	NA	NA	NA	NA	3.12501	NA	NA	NA	NA	NA	NA	16.35	18.4	7691.649	19.502	51277.658	1.473	1.422	2.088	18.073	1.093	10.1968	7.3534	0.778	1.219	1.002	0.45	1
acetate	1	2016-02-29_044.lcd	S_C08	Unknown	NA	17.102	78747	2387	NA	NA	NA	NA	9.52494	NA	NA	NA	NA	Quant.Range(High)	NA	16.35	18.875	7469.604	20.081	49797.358	1.542	1.468	2.642	0.88	1.389	14.423	10.5911	0.792	1.309	1.052	0.459	1
acetate	1	2016-02-29_045.lcd	S_C09	Unknown	NA	17.128	87786	2665	NA	NA	NA	NA	10.61822	NA	NA	NA	NA	Quant.Range(High)	NA	16.375	18.925	7606.735	19.719	50711.569	1.547	1.472	2.65	0.88	1.388	15.8591	11.9171	0.786	1.308	1.051	0.457	1
acetate	1	2016-02-29_046.lcd	S_C10	Unknown	NA	17.144	88507	2663	NA	NA	NA	NA	10.70541	NA	NA	NA	NA	Quant.Range(High)	NA	16.375	18.825	7519.16	19.949	50127.73	1.561	1.474	2.454	37.505	1.156	19.807	14.7884	0.791	1.332	1.061	0.459	1
acetate	1	2016-02-29_047.lcd	S_C11	Unknown	NA	17.175	52531	1604	NA	NA	NA	NA	6.35387	NA	NA	NA	NA	Quant.Range(High)	NA	16.475	18.8	7653.409	19.599	51022.727	1.52	1.445	3.58	12.596	1.223	14.5355	10.4023	0.785	1.281	1.033	0.457	1
acetate	1	2016-02-29_048.lcd	S_C12	Unknown	NA	17.187	115979	3496	NA	NA	NA	NA	14.02827	NA	NA	NA	NA	Quant.Range(High)	NA	16.425	18.95	7663.234	19.574	51088.225	1.569	1.483	2.579	0.882	1.395	20.0787	15.4063	0.785	1.331	1.063	0.456	1
propionate	1	2016-02-29_053.lcd	STD-0015	Standard	2	20.384	1252	60	NA	NA	NA	NA	0.16534	0.25	-0.08466	-33.86	66.1	NA	NA	20.1	20.6	15264.198	9.827	101761.317	NA	NA	4.293	1.709	1.322	0.9925	1.2946	0.66	0	0	0	1.181
propionate	1	2016-02-29_052.lcd	STD-0014	Standard	3	20.355	2769	117	NA	NA	NA	NA	0.36576	0.5	-0.13424	-26.85	73.2	NA	NA	20.025	20.7	14699.743	10.204	97998.29	NA	NA	4.285	1.621	1.326	1.0873	1.2461	0.672	0	0	0.39	1.179
propionate	1	2016-02-29_051.lcd	STD-0013	Standard	4	20.337	5519	216	NA	NA	NA	NA	0.72918	1	-0.27082	-27.08	72.9	NA	NA	19.975	20.725	13240.301	11.329	88268.673	NA	NA	4.155	1.624	1.326	1.1154	1.1837	0.707	0	0	0.417	1.179
propionate	1	2016-02-29_050.lcd	STD-0012	Standard	5	20.315	21858	700	NA	NA	NA	NA	2.88772	2.5	0.38772	15.51	115.5	NA	NA	19.875	20.8	8923.726	16.809	59491.504	NA	NA	3.714	1.625	1.327	1.6368	1.4529	0.86	0	0	0.507	1.18
propionate	1	2016-02-29_049.lcd	STD-0011	Standard	6	20.303	50332	1464	NA	NA	NA	NA	6.6494	5	1.6494	32.99	133	NA	V	19.775	20.875	8046.592	18.641	53643.947	NA	NA	0.36	47.881	1.051	1.9506	1.5822	0.905	0	0	0.529	1.179
propionate	1	2016-02-29_001.lcd	BLANK	Control	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
propionate	1	2016-02-29_002.lcd	STD-0009	Unknown	NA	20.21	238423	6766	NA	NA	NA	NA	31.49849	NA	NA	NA	NA	NA	NA	19.425	20.95	7684.57	19.52	51230.466	NA	NA	3.528	1.622	1.326	2.1047	1.6087	0.922	0	0	0.534	1.179
propionate	1	2016-02-29_003.lcd	STD-0010	Unknown	NA	20.229	117780	3699	NA	NA	NA	NA	15.56007	NA	NA	NA	NA	NA	NA	19.65	20.925	8913.766	16.828	59425.105	1.241	1.222	3.725	1.622	1.326	1.7099	1.4213	0.857	1.05	0.917	0.498	1.179
propionate	1	2016-02-29_004.lcd	STD-0011	Unknown	NA	20.268	62251	1872	NA	NA	NA	NA	8.22415	NA	NA	NA	NA	NA	NA	19.375	20.8	7870.457	19.059	52469.71	NA	NA	3.587	1.624	1.326	1.8986	1.5171	0.914	0	0	0.532	1.18
propionate	1	2016-02-29_005.lcd	STD-0012	Unknown	NA	20.262	30282	993	NA	NA	NA	NA	4.00066	NA	NA	NA	NA	NA	NA	19.8	20.8	9505.679	15.78	63371.195	NA	NA	3.77	1.624	1.327	1.5148	1.3067	0.831	0	0	0.486	1.18
propionate	1	2016-02-29_006.lcd	STD-0013	Unknown	NA	20.259	10779	375	NA	NA	NA	NA	1.42398	NA	NA	NA	NA	NA	NA	19.875	20.725	10427.199	14.385	69514.663	NA	NA	3.895	1.626	1.328	1.3014	1.1823	0.794	0	0	0.468	1.18
propionate	1	2016-02-29_007.lcd	STD-0014	Unknown	NA	20.283	4237	162	NA	NA	NA	NA	0.55981	NA	NA	NA	NA	NA	NA	19.925	20.675	12149.196	12.346	80994.637	NA	NA	4.36	1.625	1.329	1.242	1.2279	0.736	0	0	0.435	1.181
propionate	1	2016-02-29_008.lcd	STD-0015	Unknown	NA	20.312	1164	55	NA	NA	NA	NA	0.15384	NA	NA	NA	NA	NA	NA	20.05	20.6	19813.668	7.571	132091.118	NA	NA	4.56	1.626	1.329	0.734	0.9095	0.577	0	0	0.348	1.181
propionate	1	2016-02-29_009.lcd	STD-0016	Unknown	NA	20.364	1159	44	NA	NA	NA	NA	0.15312	NA	NA	NA	NA	NA	NA	20.075	20.65	6198.559	24.199	41323.73	NA	NA	3.534	1.628	1.333	1.5207	1.5465	1.035	0	0	0	1.183
propionate	1	2016-02-29_010.lcd	S_A01	Unknown	NA	20.288	386	19	NA	NA	NA	NA	0.05102	NA	NA	NA	NA	Quant.Range(Low)	NA	20.025	20.625	23833.744	6.294	158891.628	NA	NA	4.412	1.376	1.362	0.1537	0.1736	0.526	0	0.51	0.325	1.182
propionate	1	2016-02-29_011.lcd	S_A02	Unknown	NA	20.311	576	26	NA	NA	NA	NA	0.07604	NA	NA	NA	NA	Quant.Range(Low)	NA	20.05	20.575	15587.813	9.623	103918.755	NA	NA	0.863	1.378	1.062	0.2294	0.2305	0.651	0	0	0	1.182
propionate	1	2016-02-29_012.lcd	S_A03	Unknown	NA	20.292	329	17	NA	NA	NA	NA	0.04345	NA	NA	NA	NA	Quant.Range(Low)	NA	20.05	20.6	31099.711	4.823	207331.405	NA	NA	4.304	1.376	1.364	0.1422	0.1703	0.46	0	0.48	0.299	1.183
propionate	1	2016-02-29_013.lcd	S_A04	Unknown	NA	20.298	7198	232	NA	NA	NA	NA	0.95099	NA	NA	NA	NA	NA	NA	19.925	20.725	4151.945	36.128	27679.636	NA	NA	3.035	1.229	1.381	2.3739	1.7753	1.26	0	0	0	1.18
propionate	1	2016-02-29_014.lcd	S_A05	Unknown	NA	20.323	8601	266	NA	NA	NA	NA	1.13634	NA	NA	NA	NA	NA	NA	19.925	20.725	4942.975	30.346	32953.17	NA	NA	3.244	1.229	1.387	2.1792	1.598	1.156	0	0	0	1.182
propionate	1	2016-02-29_015.lcd	S_A06	Unknown	NA	20.303	7474	250	NA	NA	NA	NA	0.98741	NA	NA	NA	NA	NA	NA	19.9	20.7	7296.621	20.557	48644.141	NA	NA	3.587	12.796	1.197	2.0526	1.6049	0.951	0	0	0	1.18
propionate	1	2016-02-29_016.lcd	S_A07	Unknown	NA	20.26	331	21	NA	NA	NA	NA	0.04379	NA	NA	NA	NA	Quant.Range(Low)	NA	20.05	20.575	32738.036	4.582	218253.576	1.132	1.123	2.677	11.364	1.12	0.1236	0.1721	0.448	0.435	0.415	0.276	1.178
propionate	1	2016-02-29_017.lcd	S_A08	Unknown	NA	20.361	527	25	NA	NA	NA	NA	0.06958	NA	NA	NA	NA	Quant.Range(Low)	V	20.125	20.5	2313.987	64.823	15426.578	NA	NA	2.523	1.389	1.365	0.2114	0.2165	1.693	0	0	0	1.184
propionate	1	2016-02-29_018.lcd	S_A09	Unknown	NA	20.292	124	8	NA	NA	NA	NA	0.01642	NA	NA	NA	NA	Quant.Range(Low)	NA	20.1	20.5	49901.752	3.006	332678.347	NA	NA	1.172	1.378	1.052	0.0429	0.0644	0.363	0	0.373	0.242	1.182
propionate	1	2016-02-29_019.lcd	S_A10	Unknown	NA	20.292	174	11	NA	NA	NA	NA	0.02301	NA	NA	NA	NA	Quant.Range(Low)	NA	20.05	20.55	37780.089	3.97	251867.261	1.135	1.117	1.143	1.231	1.055	0.0603	0.0926	0.418	0.427	0.403	0.24	1.18
propionate	1	2016-02-29_020.lcd	S_A11	Unknown	NA	20.313	-1	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	20.3	20.35	389542936.3	0	2596952909	NA	NA	1.928	1.233	1.051	-3e-4	-0.0016	0.004	0	0	0	1.182
propionate	1	2016-02-29_021.lcd	S_A12	Unknown	NA	20.264	83	7	NA	NA	NA	NA	0.01096	NA	NA	NA	NA	Quant.Range(Low)	NA	20.125	20.475	55115.427	2.722	367436.18	1.229	1.247	1.131	1.228	1.048	0.0238	0.0466	0.345	0.334	0.321	0.22	1.178
propionate	1	2016-02-29_022.lcd	S_B01	Unknown	NA	20.275	270	17	NA	NA	NA	NA	0.03567	NA	NA	NA	NA	Quant.Range(Low)	NA	20.05	20.5	39407.951	3.806	262719.675	1.021	1.023	1.11	1.228	1.051	0.1325	0.1774	0.409	0.416	0.398	0.259	1.178
propionate	1	2016-02-29_023.lcd	S_B02	Unknown	NA	20.369	95	9	NA	NA	NA	NA	0.01257	NA	NA	NA	NA	Quant.Range(Low)	NA	20	20.675	41997.057	3.572	279980.381	1.14	1.151	4.582	1.236	1.394	0.0392	0.0789	0.398	0.39	0.372	0.244	1.185
propionate	1	2016-02-29_024.lcd	S_B03	Unknown	NA	20.318	2401	72	NA	NA	NA	NA	0.31726	NA	NA	NA	NA	NA	NA	19.95	20.675	358.894	417.951	2392.624	NA	NA	1.25	1.236	1.393	0	0	4.29	0	0	0	1.185
propionate	1	2016-02-29_025.lcd	S_B04	Unknown	NA	20.052	30260	953	NA	NA	NA	NA	3.99771	NA	NA	NA	NA	NA	NA	19.525	20.575	8880.594	16.891	59203.961	NA	NA	3.74	1.225	1.382	6.1604	5.0376	0.851	0	0	0.498	1.179
propionate	1	2016-02-29_026.lcd	S_B05	Unknown	NA	19.943	28095	898	NA	NA	NA	NA	3.71172	NA	NA	NA	NA	NA	NA	19.425	20.475	9158.795	16.378	61058.631	NA	NA	3.783	24.438	1.188	8.8783	7.3105	0.834	0	0	0.487	1.18
propionate	1	2016-02-29_027.lcd	STD-0009	Unknown	NA	19.884	222302	6199	NA	NA	NA	NA	29.36875	NA	NA	NA	NA	NA	V	18.95	20.575	7704.815	19.468	51365.432	NA	NA	3.548	50.947	1.183	2.2565	1.6856	0.906	0	0	0.526	1.179
propionate	1	2016-02-29_028.lcd	STD-0010	Unknown	NA	19.852	112283	3155	NA	NA	NA	NA	14.8339	NA	NA	NA	NA	NA	V	18.8	20.5	7853.211	19.1	52354.739	NA	NA	3.588	1.622	1.326	2.1886	1.6356	0.896	0	0	0.522	1.179
propionate	1	2016-02-29_029.lcd	STD-0016	Unknown	NA	19.889	581	23	NA	NA	NA	NA	0.07675	NA	NA	NA	NA	NA	NA	19.6	20.175	5530.148	27.124	36867.653	NA	NA	3.427	1.624	1.338	0.7262	0.8209	1.07	0	0	0	1.185
propionate	1	2016-02-29_030.lcd	S_B06	Unknown	NA	19.759	39401	1185	NA	NA	NA	NA	5.20531	NA	NA	NA	NA	Quant.Range(High)	NA	18.6	20.325	8350.284	17.963	55668.562	NA	NA	3.68	1.22	1.383	7.6035	5.9737	0.865	0	0	0.505	1.18
propionate	1	2016-02-29_031.lcd	S_B07	Unknown	NA	19.774	44689	1327	NA	NA	NA	NA	5.90398	NA	NA	NA	NA	Quant.Range(High)	NA	18.725	20.35	8252.307	18.177	55015.383	NA	NA	3.646	1.224	1.382	11.2664	8.4803	0.871	0	0	0.508	1.179
propionate	1	2016-02-29_032.lcd	S_B08	Unknown	NA	19.738	23326	866	NA	NA	NA	NA	3.0816	NA	NA	NA	NA	NA	NA	19.225	20.3	11642.067	12.884	77613.783	1.134	1.143	3.971	1.223	1.381	5.3822	5.0336	0.732	0.842	0.761	0.429	1.179
propionate	1	2016-02-29_033.lcd	S_B09	Unknown	NA	19.734	33292	990	NA	NA	NA	NA	4.39821	NA	NA	NA	NA	NA	V	18.75	20.25	8133.446	18.442	54222.973	NA	NA	3.627	1.225	1.382	8.601	6.4797	0.875	0	0	0.51	1.179
propionate	1	2016-02-29_034.lcd	S_B10	Unknown	NA	19.743	14660	486	NA	NA	NA	NA	1.93679	NA	NA	NA	NA	NA	NA	18.9	20.225	8977.772	16.708	59851.812	NA	NA	3.737	1.223	1.384	4.1161	3.3289	0.833	0	0	0.488	1.18
propionate	1	2016-02-29_035.lcd	S_B11	Unknown	NA	19.737	9718	331	NA	NA	NA	NA	1.28383	NA	NA	NA	NA	NA	NA	19.325	20.175	8924.103	16.808	59494.022	NA	NA	3.755	1.226	1.385	3.1194	2.4924	0.836	0	0	0.496	1.181
propionate	1	2016-02-29_036.lcd	S_B12	Unknown	NA	19.713	11790	403	NA	NA	NA	NA	1.55759	NA	NA	NA	NA	NA	NA	19.3	20.15	8910.992	16.833	59406.616	NA	NA	3.737	1.224	1.385	3.5875	2.9965	0.835	0	0	0.492	1.18
propionate	1	2016-02-29_037.lcd	S_C01	Unknown	NA	19.7	9993	335	NA	NA	NA	NA	1.3202	NA	NA	NA	NA	NA	NA	19.275	20.15	9121.423	16.445	60809.486	NA	NA	3.76	1.224	1.384	3.0965	2.5031	0.825	0	0	0.496	1.18
propionate	1	2016-02-29_038.lcd	S_C02	Unknown	NA	19.801	8759	297	NA	NA	NA	NA	1.15713	NA	NA	NA	NA	NA	NA	19.4	20.225	8718.032	17.206	58120.214	NA	NA	3.731	1.227	1.386	2.8252	2.2689	0.848	0	0	0.524	1.181
propionate	1	2016-02-29_039.lcd	S_C03	Unknown	NA	19.887	14442	473	NA	NA	NA	NA	1.90791	NA	NA	NA	NA	NA	NA	19.425	20.375	9009.888	16.648	60065.921	NA	NA	3.741	1.226	1.384	3.97	3.2575	0.838	0	0	0.49	1.18
propionate	1	2016-02-29_040.lcd	S_C04	Unknown	NA	19.978	12881	422	NA	NA	NA	NA	1.70178	NA	NA	NA	NA	NA	NA	19.55	20.425	8335.808	17.995	55572.052	NA	NA	3.669	1.225	1.384	4.1156	3.0956	0.875	0	0	0.523	1.18
propionate	1	2016-02-29_041.lcd	S_C05	Unknown	NA	20.05	13692	450	NA	NA	NA	NA	1.80886	NA	NA	NA	NA	NA	NA	19.625	20.525	9182.445	16.336	61216.301	NA	NA	3.768	1.218	1.385	2.751	2.1538	0.837	0	0	0.495	1.18
propionate	1	2016-02-29_042.lcd	S_C06	Unknown	NA	20.108	17421	553	NA	NA	NA	NA	2.30149	NA	NA	NA	NA	NA	NA	19.65	20.6	8577.991	17.487	57186.608	NA	NA	3.706	1.22	1.384	3.4584	2.679	0.868	0	0	0.511	1.18
propionate	1	2016-02-29_043.lcd	S_C07	Unknown	NA	20.177	5365	185	NA	NA	NA	NA	0.70881	NA	NA	NA	NA	NA	NA	19.8	20.5	4988.966	30.066	33259.773	NA	NA	3.237	21.548	1.192	2.1175	1.6715	1.143	0	0	0	1.182
propionate	1	2016-02-29_044.lcd	S_C08	Unknown	NA	20.177	21519	662	NA	NA	NA	NA	2.84285	NA	NA	NA	NA	NA	NA	19.7	20.7	8396.533	17.865	55976.889	NA	NA	3.678	1.218	1.384	3.9412	2.9386	0.881	0	0	0.52	1.18
propionate	1	2016-02-29_045.lcd	S_C09	Unknown	NA	20.211	19140	615	NA	NA	NA	NA	2.52864	NA	NA	NA	NA	NA	NA	19.75	20.675	8560.026	17.523	57066.84	NA	NA	3.716	1.218	1.385	3.4578	2.75	0.874	0	0	0.521	1.18
propionate	1	2016-02-29_046.lcd	S_C10	Unknown	NA	20.232	18190	574	NA	NA	NA	NA	2.40311	NA	NA	NA	NA	NA	NA	19.775	20.7	8120.598	18.472	54137.318	NA	NA	3.657	44.441	1.185	4.0707	3.1855	0.898	0	0	0.54	1.18
propionate	1	2016-02-29_047.lcd	S_C11	Unknown	NA	20.272	10096	326	NA	NA	NA	NA	1.33378	NA	NA	NA	NA	NA	NA	19.85	20.7	7788.169	19.26	51921.126	NA	NA	3.635	15.047	1.195	2.7936	2.1165	0.919	0	0	0.617	1.18
propionate	1	2016-02-29_048.lcd	S_C12	Unknown	NA	20.281	14914	479	NA	NA	NA	NA	1.97026	NA	NA	NA	NA	NA	NA	19.825	20.75	8609.327	17.423	57395.512	NA	NA	3.728	1.22	1.384	2.5819	2.1102	0.874	0	0	0.518	1.18
methanol	1	2016-02-29_053.lcd	STD-0015	Standard	2	21.228	21296	596	NA	NA	NA	NA	0.35929	0.25	0.10929	43.72	143.7	NA	NA	20.6	22.775	9847.795	15.232	65651.969	1.524	1.422	1.113	1.821	1.066	16.8897	12.8085	0.856	1.438	1.155	0.496	1.23
methanol	1	2016-02-29_052.lcd	STD-0014	Standard	3	21.23	20912	593	NA	NA	NA	NA	0.35279	0.5	-0.14721	-29.44	70.6	NA	NA	20.7	22.95	9891.72	15.164	65944.799	NA	NA	1.148	1.734	1.07	8.2126	6.2988	0.854	0	1.128	0.495	1.23
