seqID	sampleID	mouse	percent_weight	sex	FMT_input	FMT_type	Experiment	day	type	CFU	sampleType	group	shannon	nseqs	fastq_file1	seqname	fastq_file2	move_command	missing_transfer	Dates
d32_1292_2	d32_1292_2	1292_2	100	F	D4_A	hFMT	HF4	32	fecal	9000000	mouse	hFMT	3.092221	9945	d32-1292-2_S165_L001_R1_001.fastq.gz	d32-1292-2	d32-1292-2_S165_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d32-1292-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d32_1292_3	d32_1292_3	1292_3	106.5934066	F	D4_A	hFMT	HF4	32	fecal	10000000	mouse	hFMT	3.053402	33447	d32-1292-3_S166_L001_R1_001.fastq.gz	d32-1292-3	d32-1292-3_S166_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d32-1292-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d32_1293_1	d32_1293_1	1293_1	101.1173184	F	D5_A	hFMT	HF4	32	fecal	48000000	mouse	hFMT	2.236352	29125	d32-1293-1_S58_L001_R1_001.fastq.gz	d32-1293-1	d32-1293-1_S58_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d32-1293-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d32_1293_2	d32_1293_2	1293_2	101.8404908	F	D5_A	hFMT	HF4	32	fecal	75000000	mouse	hFMT	2.224482	43790	d32-1293-2_S59_L001_R1_001.fastq.gz	d32-1293-2	d32-1293-2_S59_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d32-1293-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d32_1293_3	d32_1293_3	1293_3	110.3658537	F	D5_A	hFMT	HF4	32	fecal	84000000	mouse	hFMT	2.046575	34600	d32-1293-3_S60_L001_R1_001.fastq.gz	d32-1293-3	d32-1293-3_S60_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d32-1293-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d32_1295_2	d32_1295_2	1295_2	104.6511628	M	R4_F	hFMT	HF4	32	fecal	74000000	mouse	hFMT	2.559892	46273	d32-1295-2_S179_L001_R1_001.fastq.gz	d32-1295-2	d32-1295-2_S179_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d32-1295-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d32_1295_4	d32_1295_4	1295_4	105.8035714	M	R4_F	hFMT	HF4	32	fecal	62000000	mouse	hFMT	2.255967	32995	d32-1295-4_S178_L001_R1_001.fastq.gz	d32-1295-4	d32-1295-4_S178_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d32-1295-4_* | xargs cp -t /home/aseekat/forSRA	no	2015
d32_1296_1	d32_1296_1	1296_1	111.8483412	M	D4_A	hFMT	HF4	32	fecal	26000000	mouse	hFMT	3.058051	36281	d32-1296-1_S172_L001_R1_001.fastq.gz	d32-1296-1	d32-1296-1_S172_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d32-1296-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d32_1296_2	d32_1296_2	1296_2	105.0228311	M	D4_A	hFMT	HF4	32	fecal	30000000	mouse	hFMT	3.185746	28167	d32-1296-2_S173_L001_R1_001.fastq.gz	d32-1296-2	d32-1296-2_S173_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d32-1296-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d32_1296_3	d32_1296_3	1296_3	111.5384615	M	D4_A	hFMT	HF4	32	fecal	12000000	mouse	hFMT	2.815668	58120	d32-1296-3_S174_L001_R1_001.fastq.gz	d32-1296-3	d32-1296-3_S174_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d32-1296-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d32_1297_1	d32_1297_1	1297_1	111.4893617	M	D5_A	hFMT	HF4	32	fecal	21000000	mouse	hFMT	2.347369	30458	d32-1297-1_S169_L001_R1_001.fastq.gz	d32-1297-1	d32-1297-1_S169_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d32-1297-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d32_1297_2	d32_1297_2	1297_2	119.6261682	M	D5_A	hFMT	HF4	32	fecal	46000000	mouse	hFMT	2.315098	22080	d32-1297-2_S170_L001_R1_001.fastq.gz	d32-1297-2	d32-1297-2_S170_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d32-1297-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d32_1297_3	d32_1297_3	1297_3	108.6956522	M	D5_A	hFMT	HF4	32	fecal	33000000	mouse	hFMT	2.337244	40171	d32-1297-3_S171_L001_R1_001.fastq.gz	d32-1297-3	d32-1297-3_S171_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d32-1297-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d37_1223_3	d37_1223_3	1223_3	116.3043478	F	D2_A	hFMT	HF2	37	fecal	320000	mouse	hFMT	2.572626	29148	d37-1223-3_S262_L001_R1_001.fastq.gz	d37-1223-3	d37-1223-3_S262_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d37-1223-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d37_1223_4	d37_1223_4	1223_4	115.4696133	F	D2_A	hFMT	HF2	37	fecal	90000	mouse	hFMT	2.720798	22389	d37-1223-4_S254_L001_R1_001.fastq.gz	d37-1223-4	d37-1223-4_S254_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d37-1223-4_* | xargs cp -t /home/aseekat/forSRA	no	2015
d37_1223_5	d37_1223_5	1223_5	109.4972067	F	D2_A	hFMT	HF2	37	fecal	520000	mouse	hFMT	2.65411	21103	d37-1223-5_S268_L001_R1_001.fastq.gz	d37-1223-5	d37-1223-5_S268_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d37-1223-5_* | xargs cp -t /home/aseekat/forSRA	no	2015
d37_1225_1	d37_1225_1	1225_1	113.1067961	M	D2_A	hFMT	HF2	37	fecal	0	mouse	hFMT	2.29339	25268	d37-1225-1_S273_L001_R1_001.fastq.gz	d37-1225-1	d37-1225-1_S273_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d37-1225-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d37_1225_2	d37_1225_2	1225_2	109.9547511	M	D2_A	hFMT	HF2	37	fecal	0	mouse	hFMT	2.383037	30956	d37-1225-2_S287_L001_R1_001.fastq.gz	d37-1225-2	d37-1225-2_S287_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d37-1225-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d37_1225_3	d37_1225_3	1225_3	113.0232558	M	D2_A	hFMT	HF2	37	fecal	0	mouse	hFMT	2.195884	30695	d37-1225-3_S183_L001_R1_001.fastq.gz	d37-1225-3	d37-1225-3_S183_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d37-1225-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d41_1223_3	d41_1223_3	1223_3	113.5869565	F	D2_A	hFMT	HF2	41	fecal	20000	mouse	hFMT	2.710737	20196	d41-1223-3_S227_L001_R1_001.fastq.gz	d41-1223-3	d41-1223-3_S227_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-1223-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d41_1223_4	d41_1223_4	1223_4	111.6022099	F	D2_A	hFMT	HF2	41	fecal	780000	mouse	hFMT	2.650373	28480	d41-1223-4_S224_L001_R1_001.fastq.gz	d41-1223-4	d41-1223-4_S224_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-1223-4_* | xargs cp -t /home/aseekat/forSRA	no	2015
d41_1223_5	d41_1223_5	1223_5	110.6145251	F	D2_A	hFMT	HF2	41	fecal	10000	mouse	hFMT	2.347764	26710	d41-1223-5_S177_L001_R1_001.fastq.gz	d41-1223-5	d41-1223-5_S177_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-1223-5_* | xargs cp -t /home/aseekat/forSRA	no	2015
d41_1225_1	d41_1225_1	1225_1	114.5631068	M	D2_A	hFMT	HF2	41	fecal	0	mouse	hFMT	2.183077	30081	d41-1224-1_S89_L001_R1_001.fastq.gz	d41-1224-1	d41-1224-1_S89_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-1224-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d41_1225_2	d41_1225_2	1225_2	108.1447964	M	D2_A	hFMT	HF2	41	fecal	0	mouse	hFMT	2.341777	21517	d41-1225-2_S247_L001_R1_001.fastq.gz	d41-1225-2	d41-1225-2_S247_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-1225-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d41_1225_3	d41_1225_3	1225_3	113.9534884	M	D2_A	hFMT	HF2	41	fecal	0	mouse	hFMT	2.120384	27843	d41-1225-3_S87_L001_R1_001.fastq.gz	d41-1225-3	d41-1225-3_S87_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-1225-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d41_1291_1	d41_1291_1	1291_1	116.4893617	F	R4_F	hFMT	HF4	41	fecal	77000000	mouse	hFMT	2.617183	19160	d41-1291-1_S175_L001_R1_001.fastq.gz	d41-1291-1	d41-1291-1_S175_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-1291-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d41_1291_2	d41_1291_2	1291_2	119.6202532	F	R4_F	hFMT	HF4	41	fecal	66000000	mouse	hFMT	2.573654	32989	d41-1291-2_S176_L001_R1_001.fastq.gz	d41-1291-2	d41-1291-2_S176_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-1291-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d41_1291_3	d41_1291_3	1291_3	110.106383	F	R4_F	hFMT	HF4	41	fecal	128000000	mouse	hFMT	2.556658	18361	d41-1291-3_S177_L001_R1_001.fastq.gz	d41-1291-3	d41-1291-3_S177_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-1291-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d41_1292_1	d41_1292_1	1292_1	110.625	F	D4_A	hFMT	HF4	41	fecal	16000000	mouse	hFMT	2.750745	45393	d41-1292-1_S69_L001_R1_001.fastq.gz	d41-1292-1	d41-1292-1_S69_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-1292-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d41_1292_2	d41_1292_2	1292_2	102.1052632	F	D4_A	hFMT	HF4	41	fecal	4000000	mouse	hFMT	2.959676	25245	d41-1292-2_S71_L001_R1_001.fastq.gz	d41-1292-2	d41-1292-2_S71_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-1292-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d41_1292_3	d41_1292_3	1292_3	114.2857143	F	D4_A	hFMT	HF4	41	fecal	14000000	mouse	hFMT	2.915997	28056	d41-1292-3_S72_L001_R1_001.fastq.gz	d41-1292-3	d41-1292-3_S72_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-1292-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d41_1293_1	d41_1293_1	1293_1	106.1452514	F	D5_A	hFMT	HF4	41	fecal	78000000	mouse	hFMT	2.330186	28743	d41-1293-1_S67_L001_R1_001.fastq.gz	d41-1293-1	d41-1293-1_S67_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-1293-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d41_1293_2	d41_1293_2	1293_2	109.8159509	F	D5_A	hFMT	HF4	41	fecal	92000000	mouse	hFMT	2.402266	27949	d41-1293-2_S70_L001_R1_001.fastq.gz	d41-1293-2	d41-1293-2_S70_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-1293-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d41_1293_3	d41_1293_3	1293_3	115.2439024	F	D5_A	hFMT	HF4	41	fecal	74000000	mouse	hFMT	2.46141	11407	d41-1293-3_S68_L001_R1_001.fastq.gz	d41-1293-3	d41-1293-3_S68_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-1293-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d41_1295_2	d41_1295_2	1295_2	106.9767442	M	R4_F	hFMT	HF4	41	fecal	64000000	mouse	hFMT	2.516666	49472	d41-1295-2_S167_L001_R1_001.fastq.gz	d41-1295-2	d41-1295-2_S167_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-1295-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d41_1295_4	d41_1295_4	1295_4	108.9285714	M	R4_F	hFMT	HF4	41	fecal	70000000	mouse	hFMT	2.203996	20468	d41-1295-4_S168_L001_R1_001.fastq.gz	d41-1295-4	d41-1295-4_S168_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-1295-4_* | xargs cp -t /home/aseekat/forSRA	no	2015
d41_1296_1	d41_1296_1	1296_1	113.7440758	M	D4_A	hFMT	HF4	41	fecal	7000000	mouse	hFMT	3.040796	33717	d41-1296-1_S181_L001_R1_001.fastq.gz	d41-1296-1	d41-1296-1_S181_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-1296-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d41_1296_2	d41_1296_2	1296_2	109.5890411	M	D4_A	hFMT	HF4	41	fecal	1000000	mouse	hFMT	2.977673	11708	d41-1296-2_S182_L001_R1_001.fastq.gz	d41-1296-2	d41-1296-2_S182_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-1296-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d41_1296_3	d41_1296_3	1296_3	115.3846154	M	D4_A	hFMT	HF4	41	fecal	2000000	mouse	hFMT	2.967587	25215	d41-1296-3_S144_L001_R1_001.fastq.gz	d41-1296-3	d41-1296-3_S144_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-1296-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d41_1297_2	d41_1297_2	1297_2	123.8317757	M	D5_A	hFMT	HF4	41	fecal	12000000	mouse	hFMT	2.307983	36632	d41-1297-2_S132_L001_R1_001.fastq.gz	d41-1297-2	d41-1297-2_S132_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-1297-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d41_1297_3	d41_1297_3	1297_3	113.0434783	M	D5_A	hFMT	HF4	41	fecal	11000000	mouse	hFMT	2.407069	46895	d41-1297-3_S180_L001_R1_001.fastq.gz	d41-1297-3	d41-1297-3_S180_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-1297-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_1291_2	d42_1291_2	1291_2	NA	F	R4_F	hFMT	HF4	42	cecal	128000000	mouse	hFMT	2.413805	13724	R2-cecal-1291-2_S333_L001_R1_001.fastq.gz	R2-cecal-1291-2	R2-cecal-1291-2_S333_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name R2-cecal-1291-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_1291_3	d42_1291_3	1291_3	NA	F	R4_F	hFMT	HF4	42	cecal	166000000	mouse	hFMT	2.38051	12663	R2-cecal-1291-3_S334_L001_R1_001.fastq.gz	R2-cecal-1291-3	R2-cecal-1291-3_S334_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name R2-cecal-1291-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_1292_1	d42_1292_1	1292_1	NA	F	D4_A	hFMT	HF4	42	cecal	50000000	mouse	hFMT	2.947946	14561	R2-cecal-1292-1_S307_L001_R1_001.fastq.gz	R2-cecal-1292-1	R2-cecal-1292-1_S307_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name R2-cecal-1292-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_1292_2	d42_1292_2	1292_2	NA	F	D4_A	hFMT	HF4	42	cecal	13000000	mouse	hFMT	3.022737	8865	R2-cecal-1292-2_S344_L001_R1_001.fastq.gz	R2-cecal-1292-2	R2-cecal-1292-2_S344_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name R2-cecal-1292-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_1292_3	d42_1292_3	1292_3	NA	F	D4_A	hFMT	HF4	42	cecal	25000000	mouse	hFMT	2.94182	11395	R2-cecal-1292-3_S323_L001_R1_001.fastq.gz	R2-cecal-1292-3	R2-cecal-1292-3_S323_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name R2-cecal-1292-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_1292_4	d42_1292_4	1292_4	NA	F	D4_A	hFMT	HF4	42	cecal	19000000	mouse	hFMT	3.075075	8779	R2-cecal-1292-4_S342_L001_R1_001.fastq.gz	R2-cecal-1292-4	R2-cecal-1292-4_S342_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name R2-cecal-1292-4_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_1293_1	d42_1293_1	1293_1	NA	F	D5_A	hFMT	HF4	42	cecal	106000000	mouse	hFMT	2.234366	15314	R2-cecal-1293-1_S311_L001_R1_001.fastq.gz	R2-cecal-1293-1	R2-cecal-1293-1_S311_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name R2-cecal-1293-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_1293_2	d42_1293_2	1293_2	NA	F	D5_A	hFMT	HF4	42	cecal	145000000	mouse	hFMT	2.361949	14460	R2-cecal-1293-2_S306_L001_R1_001.fastq.gz	R2-cecal-1293-2	R2-cecal-1293-2_S306_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name R2-cecal-1293-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_1293_4	d42_1293_4	1293_4	NA	F	D5_A	hFMT	HF4	42	cecal	133000000	mouse	hFMT	2.345642	11442	R2-cecal-1293-4_S321_L001_R1_001.fastq.gz	R2-cecal-1293-4	R2-cecal-1293-4_S321_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name R2-cecal-1293-4_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_1296_1	d42_1296_1	1296_1	NA	M	D4_A	hFMT	HF4	42	cecal	19000000	mouse	hFMT	3.019574	10297	R2-cecal-1296-1_S319_L001_R1_001.fastq.gz	R2-cecal-1296-1	R2-cecal-1296-1_S319_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name R2-cecal-1296-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_1296_2	d42_1296_2	1296_2	NA	M	D4_A	hFMT	HF4	42	cecal	1000000	mouse	hFMT	3.064416	9303	R2-cecal-1296-2_S324_L001_R1_001.fastq.gz	R2-cecal-1296-2	R2-cecal-1296-2_S324_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name R2-cecal-1296-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_1296_3	d42_1296_3	1296_3	NA	M	D4_A	hFMT	HF4	42	cecal	9000000	mouse	hFMT	2.999027	11396	R2-cecal-1296-3_S329_L001_R1_001.fastq.gz	R2-cecal-1296-3	R2-cecal-1296-3_S329_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name R2-cecal-1296-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_1297_1	d42_1297_1	1297_1	NA	M	D5_A	hFMT	HF4	42	cecal	47000000	mouse	hFMT	2.330238	13523	R2-cecal-1297-1_S310_L001_R1_001.fastq.gz	R2-cecal-1297-1	R2-cecal-1297-1_S310_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name R2-cecal-1297-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_1297_2	d42_1297_2	1297_2	NA	M	D5_A	hFMT	HF4	42	cecal	23000000	mouse	hFMT	2.0948	21631	R2-cecal-1297-2_S340_L001_R1_001.fastq.gz	R2-cecal-1297-2	R2-cecal-1297-2_S340_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name R2-cecal-1297-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_1297_4	d42_1297_4	1297_4	NA	M	D5_A	hFMT	HF4	42	cecal	36000000	mouse	hFMT	2.374031	10794	R2-cecal-1297-4_S322_L001_R1_001.fastq.gz	R2-cecal-1297-4	R2-cecal-1297-4_S322_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name R2-cecal-1297-4_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_d42_1223_3	d42_1223_3	1223_3	NA	F	D2_A	hFMT	HF2	42	cecal	0	mouse	hFMT	2.424621	21516	d41-C1223-3_S356_L001_R1_001.fastq.gz	d41-C1223-3	d41-C1223-3_S356_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-C1223-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_d42_1223_4	d42_1223_4	1223_4	NA	F	D2_A	hFMT	HF2	42	cecal	960000	mouse	hFMT	2.476479	20389	d41-C1223-4_S339_L001_R1_001.fastq.gz	d41-C1223-4	d41-C1223-4_S339_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-C1223-4_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_d42_1223_5	d42_1223_5	1223_5	NA	F	D2_A	hFMT	HF2	42	cecal	6000	mouse	hFMT	2.475931	22403	d41-C1223-5_S361_L001_R1_001.fastq.gz	d41-C1223-5	d41-C1223-5_S361_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-C1223-5_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_d42_1225_1	d42_1225_1	1225_1	NA	M	D2_A	hFMT	HF2	42	cecal	0	mouse	hFMT	2.06296	24383	d41-C1225-1_S354_L001_R1_001.fastq.gz	d41-C1225-1	d41-C1225-1_S354_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-C1225-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_d42_1225_2	d42_1225_2	1225_2	NA	M	D2_A	hFMT	HF2	42	cecal	0	mouse	hFMT	2.232017	26303	d41-C1225-2_S377_L001_R1_001.fastq.gz	d41-C1225-2	d41-C1225-2_S377_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-C1225-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_d42_1225_3	d42_1225_3	1225_3	NA	M	D2_A	hFMT	HF2	42	cecal	14000	mouse	hFMT	2.301885	15593	d41-C1225-3_S378_L001_R1_001.fastq.gz	d41-C1225-3	d41-C1225-3_S378_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-C1225-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_d42_1225_4	d42_1225_4	1225_4	NA	M	D2_A	hFMT	HF2	42	cecal	0	mouse	hFMT	2.148507	24356	d41-C1225-4_S323_L001_R1_001.fastq.gz	d41-C1225-4	d41-C1225-4_S323_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-C1225-4_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_d42_1225_5	d42_1225_5	1225_5	NA	M	D2_A	hFMT	HF2	42	cecal	0	mouse	hFMT	2.340957	21652	d41-C1225-5_S376_L001_R1_001.fastq.gz	d41-C1225-5	d41-C1225-5_S376_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-C1225-5_* | xargs cp -t /home/aseekat/forSRA	no	2015
FMT1A_R4_F	FMT1A_R4_F	NA	NA	NA	R4_F	hFMT	HF4	NA	fecal	NA	FMTinput	hFMT	3.175257	63547	FMT1A-R4-F_S306_L001_R1_001.fastq.gz	FMT1A-R4-F	FMT1A-R4-F_S306_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name FMT1A-R4-F_* | xargs cp -t /home/aseekat/forSRA	no	2015
FMT1B_R4_F	FMT1B_R4_F	NA	NA	NA	R4_F	hFMT	HF4	NA	fecal	NA	FMTinput	hFMT	3.151072	32084	FMT1B-R4-F_S305_L001_R1_001.fastq.gz	FMT1B-R4-F	FMT1B-R4-F_S305_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name FMT1B-R4-F_* | xargs cp -t /home/aseekat/forSRA	no	2015
FMT2A_D4_A	FMT2A_D4_A	NA	NA	NA	D4_A	hFMT	HF4	NA	fecal	NA	FMTinput	hFMT	3.770654	47189	FMT2A-D4-A_S307_L001_R1_001.fastq.gz	FMT2A-D4-A	FMT2A-D4-A_S307_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name FMT2A-D4-A_* | xargs cp -t /home/aseekat/forSRA	no	2015
FMT2B_D4_A	FMT2B_D4_A	NA	NA	NA	D4_A	hFMT	HF4	NA	fecal	NA	FMTinput	hFMT	3.770958	49787	FMT2B-D4-A_S308_L001_R1_001.fastq.gz	FMT2B-D4-A	FMT2B-D4-A_S308_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name FMT2B-D4-A_* | xargs cp -t /home/aseekat/forSRA	no	2015
FMT3A_D5_A	FMT3A_D5_A	NA	NA	NA	D5_A	hFMT	HF4	NA	fecal	NA	FMTinput	hFMT	2.264117	33469	FMT3A-D5-A_S309_L001_R1_001.fastq.gz	FMT3A-D5-A	FMT3A-D5-A_S309_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name FMT3A-D5-A_* | xargs cp -t /home/aseekat/forSRA	no	2015
FMT3B_D5_A	FMT3B_D5_A	NA	NA	NA	D5_A	hFMT	HF4	NA	fecal	NA	FMTinput	hFMT	2.171798	35968	FMT3B-D5-A_S310_L001_R1_001.fastq.gz	FMT3B-D5-A	FMT3B-D5-A_S310_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name FMT3B-D5-A_* | xargs cp -t /home/aseekat/forSRA	no	2015
HF10_hFMT1	HF10_hFMT1	NA	NA	NA	AMS001	hFMT	HF10	NA	fecal	NA	FMTinput	hFMT	3.499489	29525	HF10-hFMT1_S201_L001_R1_001.fastq.gz	HF10-hFMT1	HF10-hFMT1_S201_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name HF10-hFMT1_* | xargs cp -t /home/aseekat/forSRA	no	20150
HF9_hFMT1	HF9_hFMT1	NA	NA	NA	AMS001	hFMT	HF9	NA	fecal	NA	FMTinput	hFMT	3.482185	17658	HF9-hFMT1_S86_L001_R1_001.fastq.gz	HF9-hFMT1	HF9-hFMT1_S86_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name HF9-hFMT1_* | xargs cp -t /home/aseekat/forSRA	no	2018
