seqID	SRA_ID	BioProjectID	BioSampleID	sampleID	mouse	percent_weight	sex	FMT_input	FMT_type	Experiment	day	type	CFU	sampleType	group	shannon	nseqs	propionate	succinate	acetate	butyrate	DCA	HDCA_UDCA	CDCA	aMCA	bMCA	CA	HCA	wMCA	GLCA	GCDCA	GDCA	GHDCA	GUDCA	GCA	GHCA	TLCA	TCDCA	TDCA	THDCA_TUDCA	THCA	TaMCA_TbMCA	TCA	Acetate_nmol	Propionate_nmol	Butyrate_nmol	Isovalerate_nmol	Valerate_nmol	Hexanoate_nmol	Heptanoate_nmol	Octanoate_nmol
d18_1839_2	d18_1839_2	PRJNA1168499	SAMN44422917	d18_1839_2	1839_2	95.57522124	F	AMS005	hFMT	HF9	18	fecal	100000000	mouse	hFMT	2.702141	30485	15.30987003	30.48737311	76.12281882	2.476886715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d18_1839_3	d18_1839_3	PRJNA1168499	SAMN44422918	d18_1839_3	1839_3	89.1509434	F	AMS005	hFMT	HF9	18	fecal	660000000	mouse	hFMT	2.779626	14329	15.43916548	13.76454002	66.0302898	1.195820272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1199_2	d19_1199_2	PRJNA1168499	SAMN44422919	d19_1199_2	1199_2	104.7619048	F	D2_A	hFMT	HF1	19	fecal	2100000	mouse	hFMT	2.588138	14957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1199_3	d19_1199_3	PRJNA1168499	SAMN44422920	d19_1199_3	1199_3	101.7751479	F	D2_A	hFMT	HF1	19	fecal	2300000	mouse	hFMT	2.714869	9460	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1199_4	d19_1199_4	PRJNA1168499	SAMN44422921	d19_1199_4	1199_4	99.44751381	F	D2_A	hFMT	HF1	19	fecal	2200000	mouse	hFMT	2.465921	17261	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1200_1	d19_1200_1	PRJNA1168499	SAMN44422922	d19_1200_1	1200_1	103.3519553	M	D2_A	hFMT	HF1	19	fecal	4300000	mouse	hFMT	2.349331	16485	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1200_2	d19_1200_2	PRJNA1168499	SAMN44422923	d19_1200_2	1200_2	106.3157895	M	D2_A	hFMT	HF1	19	fecal	6700000	mouse	hFMT	2.363929	25316	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1200_3	d19_1200_3	PRJNA1168499	SAMN44422924	d19_1200_3	1200_3	109.0534979	M	D2_A	hFMT	HF1	19	fecal	10100000	mouse	hFMT	2.544374	18580	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1200_4	d19_1200_4	PRJNA1168499	SAMN44422925	d19_1200_4	1200_4	102.4390244	M	D2_A	hFMT	HF1	19	fecal	10700000	mouse	hFMT	2.519379	15918	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1291_1	d19_1291_1	PRJNA1168499	SAMN44422926	d19_1291_1	1291_1	101.0638298	F	R4_F	hFMT	HF4	19	fecal	75000000	mouse	hFMT	1.785997	55908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1291_2	d19_1291_2	PRJNA1168499	SAMN44422927	d19_1291_2	1291_2	94.93670886	F	R4_F	hFMT	HF4	19	fecal	109000000	mouse	hFMT	1.868973	29321	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1291_3	d19_1291_3	PRJNA1168499	SAMN44422928	d19_1291_3	1291_3	96.27659574	F	R4_F	hFMT	HF4	19	fecal	172000000	mouse	hFMT	2.057857	24043	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1292_1	d19_1292_1	PRJNA1168499	SAMN44422929	d19_1292_1	1292_1	98.125	F	D4_A	hFMT	HF4	19	fecal	60000000	mouse	hFMT	2.465928	27891	32.2815995	0.364478814	62.77929108	0.741075966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1292_2	d19_1292_2	PRJNA1168499	SAMN44422930	d19_1292_2	1292_2	92.10526316	F	D4_A	hFMT	HF4	19	fecal	21000000	mouse	hFMT	2.955303	37572	33.08505469	0.590970204	66.74536528	2.435179516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1292_3	d19_1292_3	PRJNA1168499	SAMN44422931	d19_1292_3	1292_3	102.7472527	F	D4_A	hFMT	HF4	19	fecal	7000000	mouse	hFMT	3.029658	6786	27.74495336	0.542851154	69.48826884	1.417925749	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1293_1	d19_1293_1	PRJNA1168499	SAMN44422932	d19_1293_1	1293_1	96.08938547	F	D5_A	hFMT	HF4	19	fecal	33100000	mouse	hFMT	2.502344	10676	6.520490534	11.89148018	44.15422555	1.51631494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1293_2	d19_1293_2	PRJNA1168499	SAMN44422933	d19_1293_2	1293_2	98.1595092	F	D5_A	hFMT	HF4	19	fecal	32500000	mouse	hFMT	2.552791	16985	15.26438362	6.904521406	45.65609329	3.804711825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1293_3	d19_1293_3	PRJNA1168499	SAMN44422934	d19_1293_3	1293_3	100	F	D5_A	hFMT	HF4	19	fecal	600000	mouse	hFMT	2.427173	24055	10.67022333	13.67520358	45.14157555	2.38485401	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1295_2	d19_1295_2	PRJNA1168499	SAMN44422935	d19_1295_2	1295_2	97.20930233	M	R4_F	hFMT	HF4	19	fecal	43000000	mouse	hFMT	2.477366	36463	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1295_4	d19_1295_4	PRJNA1168499	SAMN44422936	d19_1295_4	1295_4	98.21428571	M	R4_F	hFMT	HF4	19	fecal	57000000	mouse	hFMT	1.774297	11743	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1296_1	d19_1296_1	PRJNA1168499	SAMN44422937	d19_1296_1	1296_1	97.63033175	M	D4_A	hFMT	HF4	19	fecal	25000000	mouse	hFMT	2.709747	34342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1296_2	d19_1296_2	PRJNA1168499	SAMN44422938	d19_1296_2	1296_2	98.63013699	M	D4_A	hFMT	HF4	19	fecal	62000000	mouse	hFMT	2.75935	42492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1296_3	d19_1296_3	PRJNA1168499	SAMN44422939	d19_1296_3	1296_3	98.55769231	M	D4_A	hFMT	HF4	19	fecal	108000000	mouse	hFMT	2.835845	30979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1297_1	d19_1297_1	PRJNA1168499	SAMN44422940	d19_1297_1	1297_1	103.8297872	M	D5_A	hFMT	HF4	19	fecal	6000000	mouse	hFMT	2.487683	31366	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1297_2	d19_1297_2	PRJNA1168499	SAMN44422941	d19_1297_2	1297_2	109.8130841	M	D5_A	hFMT	HF4	19	fecal	29100000	mouse	hFMT	2.510749	40592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1297_3	d19_1297_3	PRJNA1168499	SAMN44422942	d19_1297_3	1297_3	97.82608696	M	D5_A	hFMT	HF4	19	fecal	17000000	mouse	hFMT	2.617633	30724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
c21_1835_1	c21_1835_1	PRJNA1168499	SAMN44422943	d21_1835_1	1835_1	98.96193772	M	AMS001	hFMT	HF9	21	cecal	1290000000	mouse	hFMT	3.209821	10018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
c21_1835_3	c21_1835_3	PRJNA1168499	SAMN44422944	d21_1835_3	1835_3	103.5335689	M	AMS001	hFMT	HF9	21	cecal	190000000	mouse	hFMT	3.293301	14973	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
c21_1836_2	c21_1836_2	PRJNA1168499	SAMN44422945	d21_1836_2	1836_2	98.63636364	F	AMS001	hFMT	HF9	21	cecal	730000000	mouse	hFMT	2.86128	16522	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
c21_1836_3	c21_1836_3	PRJNA1168499	SAMN44422946	d21_1836_3	1836_3	94.24778761	F	AMS001	hFMT	HF9	21	cecal	470000000	mouse	hFMT	2.960396	19109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
c21_1836_4	c21_1836_4	PRJNA1168499	SAMN44422947	d21_1836_4	1836_4	103.6866359	F	AMS001	hFMT	HF9	21	cecal	1030000000	mouse	hFMT	2.94124	12062	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
c21_1837_1	c21_1837_1	PRJNA1168499	SAMN44422948	d21_1837_1	1837_1	99.61832061	M	AMS005	hFMT	HF9	21	cecal	1150000000	mouse	hFMT	2.260534	21955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
c21_1837_2	c21_1837_2	PRJNA1168499	SAMN44422949	d21_1837_2	1837_2	98.45559846	M	AMS005	hFMT	HF9	21	cecal	350000000	mouse	hFMT	2.439223	22261	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
c21_1837_3	c21_1837_3	PRJNA1168499	SAMN44422950	d21_1837_3	1837_3	101.8315018	M	AMS005	hFMT	HF9	21	cecal	60000000	mouse	hFMT	2.238277	22840	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
c21_1839_1	c21_1839_1	PRJNA1168499	SAMN44422951	d21_1839_1	1839_1	93.39622642	F	AMS005	hFMT	HF9	21	cecal	1110000000	mouse	hFMT	2.66715	14347	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
c21_1839_2	c21_1839_2	PRJNA1168499	SAMN44422952	d21_1839_2	1839_2	97.78761062	F	AMS005	hFMT	HF9	21	cecal	350000000	mouse	hFMT	2.683412	22546	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
c21_1839_3	c21_1839_3	PRJNA1168499	SAMN44422953	d21_1839_3	1839_3	97.64150943	F	AMS005	hFMT	HF9	21	cecal	1600000000	mouse	hFMT	2.650354	12547	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cecal_d21_1199_2	cecal_d21_1199_2	PRJNA1168499	SAMN44422954	d21_1199_2	1199_2	106.3492063	F	D2_A	hFMT	HF1	21	cecal	3000000	mouse	hFMT	2.739263	19328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cecal_d21_1199_3	cecal_d21_1199_3	PRJNA1168499	SAMN44422955	d21_1199_3	1199_3	104.7337278	F	D2_A	hFMT	HF1	21	cecal	49000000	mouse	hFMT	2.527851	21344	NA	NA	NA	NA	1.043760842	0	0	0.108122742	1.679642608	0.936124166	0.006802741	0.173695048	0	9.85E-05	3.74E-05	2.32E-04	0	0.001521713	0	0.001342306	8.41E-04	0.004720975	0.002951662	0	0.996194048	0.011845216	35.53165655	10.03728319	5.533230332	0.175186353	0.14028936	0.024476296	0.003351411	0.059506263
cecal_d21_1199_4	cecal_d21_1199_4	PRJNA1168499	SAMN44422956	d21_1199_4	1199_4	104.9723757	F	D2_A	hFMT	HF1	21	cecal	14000000	mouse	hFMT	2.848536	16758	NA	NA	NA	NA	0.10063851	0	0	0.022907788	0.474572549	0.404977342	0	0.119279574	0	5.48E-05	0	2.25E-04	0	0.001218995	0	3.98E-04	4.24E-04	3.02E-04	0.001024211	0	0.377917342	0.004673463	63.50902937	19.03663391	12.17845916	0.192031216	0.217267216	0.039147592	0.006006465	0.093503226
cecal_d21_1200_1	cecal_d21_1200_1	PRJNA1168499	SAMN44422957	d21_1200_1	1200_1	108.3798883	M	D2_A	hFMT	HF1	21	cecal	2000000	mouse	hFMT	2.598322	28493	NA	NA	NA	NA	2.182930669	0	0	0.744157669	2.793458063	0.035232471	0	0.824234604	0	1.00E-04	9.61E-04	3.25E-05	0	0	0	0.002238016	0	0.020628657	0.001814184	0	0.823884288	0.006472195	44.3441338	12.66428755	8.937526292	0.32141165	0.12765058	0.030219791	0.004412629	0.08491365
cecal_d21_1200_2	cecal_d21_1200_2	PRJNA1168499	SAMN44422958	d21_1200_2	1200_2	107.3684211	M	D2_A	hFMT	HF1	21	cecal	846501.1287	mouse	hFMT	2.713402	23385	NA	NA	NA	NA	1.595777879	0	0	0.261755516	2.28737963	0.076841623	0.01420889	0.568162802	0	6.12E-05	0.001414874	1.06E-04	0	0	0	0.002043687	0	0.020953439	0.003174543	0	0.859257465	0.006209151	23.27258064	6.529941288	6.983725036	0.259082349	0.294129577	0.099665285	0.038077343	0.090702875
cecal_d21_1200_3	cecal_d21_1200_3	PRJNA1168499	SAMN44422959	d21_1200_3	1200_3	107.4074074	M	D2_A	hFMT	HF1	21	cecal	4100000	mouse	hFMT	2.675088	21563	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cecal_d21_1200_4	cecal_d21_1200_4	PRJNA1168499	SAMN44422960	d21_1200_4	1200_4	107.3170732	M	D2_A	hFMT	HF1	21	cecal	8100000	mouse	hFMT	2.75965	15819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d21_1223_3	d21_1223_3	PRJNA1168499	SAMN44422961	d21_1223_3	1223_3	103.2608696	F	D2_A	hFMT	HF2	21	fecal	14000000	mouse	hFMT	2.498091	24460	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d21_1223_4	d21_1223_4	PRJNA1168499	SAMN44422962	d21_1223_4	1223_4	102.2099448	F	D2_A	hFMT	HF2	21	fecal	18000000	mouse	hFMT	2.341387	20947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d21_1223_5	d21_1223_5	PRJNA1168499	SAMN44422963	d21_1223_5	1223_5	102.2346369	F	D2_A	hFMT	HF2	21	fecal	2000000	mouse	hFMT	2.575171	22128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d21_1225_2	d21_1225_2	PRJNA1168499	SAMN44422964	d21_1225_2	1225_2	102.7149321	M	D2_A	hFMT	HF2	21	fecal	1000000	mouse	hFMT	2.613304	21434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d21_1225_3	d21_1225_3	PRJNA1168499	SAMN44422965	d21_1225_3	1225_3	106.9767442	M	D2_A	hFMT	HF2	21	fecal	4000000	mouse	hFMT	2.22386	15421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d21_1225_4	d21_1225_4	PRJNA1168499	SAMN44422966	d21_1225_4	1225_4	105.106383	M	D2_A	hFMT	HF2	21	fecal	2000000	mouse	hFMT	2.289297	21768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d24_1223_3	d24_1223_3	PRJNA1168499	SAMN44422967	d24_1223_3	1223_3	107.6086957	F	D2_A	hFMT	HF2	24	fecal	21700000	mouse	hFMT	2.307193	35651	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d24_1223_4	d24_1223_4	PRJNA1168499	SAMN44422968	d24_1223_4	1223_4	106.0773481	F	D2_A	hFMT	HF2	24	fecal	5200000	mouse	hFMT	2.273356	29239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d24_1223_5	d24_1223_5	PRJNA1168499	SAMN44422969	d24_1223_5	1223_5	102.2346369	F	D2_A	hFMT	HF2	24	fecal	15200000	mouse	hFMT	2.362615	25738	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d24_1225_1	d24_1225_1	PRJNA1168499	SAMN44422970	d24_1225_1	1225_1	105.3398058	M	D2_A	hFMT	HF2	24	fecal	350000	mouse	hFMT	2.551744	22510	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d24_1225_3	d24_1225_3	PRJNA1168499	SAMN44422971	d24_1225_3	1225_3	112.5581395	M	D2_A	hFMT	HF2	24	fecal	1500000	mouse	hFMT	2.533645	26172	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d24_1225_4	d24_1225_4	PRJNA1168499	SAMN44422972	d24_1225_4	1225_4	109.787234	M	D2_A	hFMT	HF2	24	fecal	600000	mouse	hFMT	2.424557	23915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d28_1223_3	d28_1223_3	PRJNA1168499	SAMN44422973	d28_1223_3	1223_3	107.6086957	F	D2_A	hFMT	HF2	28	fecal	17800000	mouse	hFMT	2.291802	23823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d28_1223_4	d28_1223_4	PRJNA1168499	SAMN44422974	d28_1223_4	1223_4	101.1049724	F	D2_A	hFMT	HF2	28	fecal	21200000	mouse	hFMT	2.528383	24205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d28_1225_1	d28_1225_1	PRJNA1168499	SAMN44422975	d28_1225_1	1225_1	108.2524272	M	D2_A	hFMT	HF2	28	fecal	0	mouse	hFMT	2.463505	27326	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d28_1225_2	d28_1225_2	PRJNA1168499	SAMN44422976	d28_1225_2	1225_2	105.4298643	M	D2_A	hFMT	HF2	28	fecal	110000	mouse	hFMT	2.364653	25067	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d28_1225_3	d28_1225_3	PRJNA1168499	SAMN44422977	d28_1225_3	1225_3	112.0930233	M	D2_A	hFMT	HF2	28	fecal	20000	mouse	hFMT	2.630818	30129	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d32_1223_3	d32_1223_3	PRJNA1168499	SAMN44422978	d32_1223_3	1223_3	110.8695652	F	D2_A	hFMT	HF2	32	fecal	3900000	mouse	hFMT	2.55763	18709	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d32_1223_4	d32_1223_4	PRJNA1168499	SAMN44422979	d32_1223_4	1223_4	111.6022099	F	D2_A	hFMT	HF2	32	fecal	500000	mouse	hFMT	2.29184	27482	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d32_1223_5	d32_1223_5	PRJNA1168499	SAMN44422980	d32_1223_5	1223_5	109.4972067	F	D2_A	hFMT	HF2	32	fecal	3400000	mouse	hFMT	2.283782	36727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d32_1225_1	d32_1225_1	PRJNA1168499	SAMN44422981	d32_1225_1	1225_1	111.6504854	M	D2_A	hFMT	HF2	32	fecal	0	mouse	hFMT	2.129739	19785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d32_1225_2	d32_1225_2	PRJNA1168499	SAMN44422982	d32_1225_2	1225_2	106.7873303	M	D2_A	hFMT	HF2	32	fecal	0	mouse	hFMT	2.528152	22315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d32_1225_3	d32_1225_3	PRJNA1168499	SAMN44422983	d32_1225_3	1225_3	113.0232558	M	D2_A	hFMT	HF2	32	fecal	0	mouse	hFMT	2.516014	20542	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
