seqID	BioProjectID	BioSampleID	sampleID	mouse	percent_weight	sex	FMT_input	FMT_type	Experiment	day	type	CFU	sampleType	group	shannon	nseqs
d12_1203_2	PRJNA1168499	SAMN44423469	d12_1203_2	1203_2	102.259887	F	none	noFMT	HF1	12	fecal	52000	mouse	noFMT	1.39823	22079
d12_1203_3	PRJNA1168499	SAMN44423470	d12_1203_3	1203_3	98.9010989	F	none	noFMT	HF1	12	fecal	32000	mouse	noFMT	1.557826	14158
d12_1203_4	PRJNA1168499	SAMN44423471	d12_1203_4	1203_4	102.688172	F	none	noFMT	HF1	12	fecal	44000	mouse	noFMT	1.580557	19135
d12_1207_1	PRJNA1168499	SAMN44423472	d12_1207_1	1207_1	103.9800995	M	none	noFMT	HF1	12	fecal	6600000	mouse	noFMT	1.783226	20111
d12_1207_2	PRJNA1168499	SAMN44423473	d12_1207_2	1207_2	106.0606061	M	none	noFMT	HF1	12	fecal	156000	mouse	noFMT	1.795756	23934
d12_1207_3	PRJNA1168499	SAMN44423474	d12_1207_3	1207_3	103.1818182	M	none	noFMT	HF1	12	fecal	NA	mouse	noFMT	1.408539	18425
d12_1207_4	PRJNA1168499	SAMN44423475	d12_1207_4	1207_4	114.0909091	M	none	noFMT	HF1	12	fecal	7900000	mouse	noFMT	1.417091	17744
d13_1203_1	PRJNA1168499	SAMN44423476	d13_1203_1	1203_1	102.7210884	F	none	noFMT	HF1	13	fecal	43000000	mouse	noFMT	1.471962	19699
d13_1203_2	PRJNA1168499	SAMN44423477	d13_1203_2	1203_2	101.6949153	F	none	noFMT	HF1	13	fecal	34000000	mouse	noFMT	1.468341	18964
d13_1203_3	PRJNA1168499	SAMN44423478	d13_1203_3	1203_3	99.45054945	F	none	noFMT	HF1	13	fecal	20000000	mouse	noFMT	1.622515	25395
d13_1203_4	PRJNA1168499	SAMN44423479	d13_1203_4	1203_4	98.92473118	F	none	noFMT	HF1	13	fecal	11000000	mouse	noFMT	1.621503	18575
d13_1207_1	PRJNA1168499	SAMN44423480	d13_1207_1	1207_1	105.4726368	M	none	noFMT	HF1	13	fecal	26500000	mouse	noFMT	1.591601	22626
d13_1207_2	PRJNA1168499	SAMN44423481	d13_1207_2	1207_2	101.7316017	M	none	noFMT	HF1	13	fecal	6400000	mouse	noFMT	1.623137	17608
d13_1207_3	PRJNA1168499	SAMN44423482	d13_1207_3	1207_3	106.3636364	M	none	noFMT	HF1	13	fecal	38700000	mouse	noFMT	1.827687	20841
d13_1207_4	PRJNA1168499	SAMN44423483	d13_1207_4	1207_4	114.0909091	M	none	noFMT	HF1	13	fecal	NA	mouse	noFMT	1.62203	21465
d13_1216_1	PRJNA1168499	SAMN44423484	d13_1216_1	1216_1	95.47738693	F	none	noFMT	HF2	13	fecal	72000000	mouse	noFMT	1.184635	35676
d13_1216_2	PRJNA1168499	SAMN44423485	d13_1216_2	1216_2	96.04519774	F	none	noFMT	HF2	13	fecal	45000000	mouse	noFMT	1.253314	27173
d13_1216_4	PRJNA1168499	SAMN44423486	d13_1216_4	1216_4	98.35164835	F	none	noFMT	HF2	13	fecal	108000000	mouse	noFMT	1.296737	37154
d13_1217_2	PRJNA1168499	SAMN44423487	d13_1217_2	1217_2	91.58415842	F	none	noFMT	HF2	13	fecal	NA	mouse	noFMT	1.075851	31010
d16_1192_1	PRJNA1168499	SAMN44423488	d16_1192_1	1192_1	106.9565217	M	none	noFMT	HF4	16	fecal	8800000	mouse	noFMT	1.019693	8378
d16_1192_3	PRJNA1168499	SAMN44423489	d16_1192_3	1192_3	102.8340081	M	none	noFMT	HF4	16	fecal	17300000	mouse	noFMT	1.049119	30284
d16_1203_2	PRJNA1168499	SAMN44423490	d16_1203_2	1203_2	97.17514124	F	none	noFMT	HF1	16	fecal	45000000	mouse	noFMT	1.452363	19073
d16_1203_3	PRJNA1168499	SAMN44423491	d16_1203_3	1203_3	92.85714286	F	none	noFMT	HF1	16	fecal	3000000	mouse	noFMT	1.714527	16927
d16_1203_4	PRJNA1168499	SAMN44423492	d16_1203_4	1203_4	91.93548387	F	none	noFMT	HF1	16	fecal	NA	mouse	noFMT	1.560176	19404
d16_1207_1	PRJNA1168499	SAMN44423493	d16_1207_1	1207_1	97.01492537	M	none	noFMT	HF1	16	fecal	NA	mouse	noFMT	1.161333	15441
d16_1207_2	PRJNA1168499	SAMN44423494	d16_1207_2	1207_2	101.2987013	M	none	noFMT	HF1	16	fecal	8000000	mouse	noFMT	1.461191	16148
d16_1207_3	PRJNA1168499	SAMN44423495	d16_1207_3	1207_3	98.63636364	M	none	noFMT	HF1	16	fecal	5800000	mouse	noFMT	1.435863	18239
d16_1207_4	PRJNA1168499	SAMN44423496	d16_1207_4	1207_4	110.9090909	M	none	noFMT	HF1	16	fecal	NA	mouse	noFMT	1.654586	17634
d16_1216_1	PRJNA1168499	SAMN44423497	d16_1216_1	1216_1	100.5025126	F	none	noFMT	HF2	16	fecal	60000000	mouse	noFMT	1.263948	25763
d16_1216_4	PRJNA1168499	SAMN44423498	d16_1216_4	1216_4	103.2967033	F	none	noFMT	HF2	16	fecal	55000000	mouse	noFMT	1.170691	25241
d16_1217_1	PRJNA1168499	SAMN44423499	d16_1217_1	1217_1	96.72131148	F	none	noFMT	HF2	16	fecal	33000000	mouse	noFMT	1.075738	30716
d16_1217_2	PRJNA1168499	SAMN44423500	d16_1217_2	1217_2	98.51485149	F	none	noFMT	HF2	16	fecal	36000000	mouse	noFMT	1.083192	31194
d16_1217_3	PRJNA1168499	SAMN44423501	d16_1217_3	1217_3	96.0591133	F	none	noFMT	HF2	16	fecal	35000000	mouse	noFMT	1.858022	24143
d16_1294_1	PRJNA1168499	SAMN44423502	d16_1294_1	1294_1	92.89340102	F	none	noFMT	HF4	16	fecal	12400000	mouse	noFMT	1.059512	20111
d16_1294_2	PRJNA1168499	SAMN44423503	d16_1294_2	1294_2	91.70984456	F	none	noFMT	HF4	16	fecal	10500000	mouse	noFMT	0.922221	27942
d16_1294_3	PRJNA1168499	SAMN44423504	d16_1294_3	1294_3	98.80239521	F	none	noFMT	HF4	16	fecal	4500000	mouse	noFMT	0.751717	13143
d19_1192_1	PRJNA1168499	SAMN44423505	d19_1192_1	1192_1	105.6521739	M	none	noFMT	HF4	19	fecal	10000000	mouse	noFMT	1.388495	35209
d19_1192_3	PRJNA1168499	SAMN44423506	d19_1192_3	1192_3	102.8340081	M	none	noFMT	HF4	19	fecal	11000000	mouse	noFMT	1.112115	10971
d19_1203_1	PRJNA1168499	SAMN44423507	d19_1203_1	1203_1	100.6802721	F	none	noFMT	HF1	19	fecal	32000000	mouse	noFMT	1.509056	19675
d19_1203_2	PRJNA1168499	SAMN44423508	d19_1203_2	1203_2	98.8700565	F	none	noFMT	HF1	19	fecal	27000000	mouse	noFMT	1.462595	19643
d19_1203_3	PRJNA1168499	SAMN44423509	d19_1203_3	1203_3	98.35164835	F	none	noFMT	HF1	19	fecal	1800000	mouse	noFMT	1.887292	21609
d19_1203_4	PRJNA1168499	SAMN44423510	d19_1203_4	1203_4	100.5376344	F	none	noFMT	HF1	19	fecal	67000000	mouse	noFMT	1.691242	21880
d19_1207_1	PRJNA1168499	SAMN44423511	d19_1207_1	1207_1	106.9651741	M	none	noFMT	HF1	19	fecal	46000000	mouse	noFMT	1.642048	17693
d19_1207_2	PRJNA1168499	SAMN44423512	d19_1207_2	1207_2	108.2251082	M	none	noFMT	HF1	19	fecal	33000000	mouse	noFMT	1.606018	18923
d19_1207_3	PRJNA1168499	SAMN44423513	d19_1207_3	1207_3	102.7272727	M	none	noFMT	HF1	19	fecal	11000000	mouse	noFMT	1.614585	22785
d19_1207_4	PRJNA1168499	SAMN44423514	d19_1207_4	1207_4	113.6363636	M	none	noFMT	HF1	19	fecal	2000000	mouse	noFMT	1.778782	19583
d19_1294_1	PRJNA1168499	SAMN44423515	d19_1294_1	1294_1	100	F	none	noFMT	HF4	19	fecal	49000000	mouse	noFMT	1.110166	9638
d19_1294_2	PRJNA1168499	SAMN44423516	d19_1294_2	1294_2	101.0362694	F	none	noFMT	HF4	19	fecal	31000000	mouse	noFMT	1.258973	11585
d19_1294_3	PRJNA1168499	SAMN44423517	d19_1294_3	1294_3	107.1856287	F	none	noFMT	HF4	19	fecal	3000000	mouse	noFMT	1.163089	3155
cecal_d21_1203_1	PRJNA1168499	SAMN44423518	d21_1203_1	1203_1	101.3605442	F	none	noFMT	HF1	21	cecal	41500000	mouse	noFMT	1.731577	33662
cecal_d21_1203_2	PRJNA1168499	SAMN44423519	d21_1203_2	1203_2	98.30508475	F	none	noFMT	HF1	21	cecal	30300000	mouse	noFMT	1.777539	32339
cecal_d21_1203_3	PRJNA1168499	SAMN44423520	d21_1203_3	1203_3	97.25274725	F	none	noFMT	HF1	21	cecal	38400000	mouse	noFMT	1.664174	23764
cecal_d21_1203_4	PRJNA1168499	SAMN44423521	d21_1203_4	1203_4	103.2258065	F	none	noFMT	HF1	21	cecal	42200000	mouse	noFMT	1.429928	26117
cecal_d21_1207_1	PRJNA1168499	SAMN44423522	d21_1207_1	1207_1	110.4477612	M	none	noFMT	HF1	21	cecal	15400000	mouse	noFMT	1.717043	29449
cecal_d21_1207_2	PRJNA1168499	SAMN44423523	d21_1207_2	1207_2	110.8225108	M	none	noFMT	HF1	21	cecal	38800000	mouse	noFMT	1.895943	24746
cecal_d21_1207_3	PRJNA1168499	SAMN44423524	d21_1207_3	1207_3	102.7272727	M	none	noFMT	HF1	21	cecal	5900000	mouse	noFMT	1.994916	31068
cecal_d21_1207_4	PRJNA1168499	SAMN44423525	d21_1207_4	1207_4	114.0909091	M	none	noFMT	HF1	21	cecal	15400000	mouse	noFMT	1.830553	33863
d21_1216_1	PRJNA1168499	SAMN44423526	d21_1216_1	1216_1	97.48743719	F	none	noFMT	HF2	21	fecal	180000000	mouse	noFMT	1.32347	37290
d21_1216_2	PRJNA1168499	SAMN44423527	d21_1216_2	1216_2	100.5649718	F	none	noFMT	HF2	21	fecal	238000000	mouse	noFMT	1.202351	29676
d21_1216_4	PRJNA1168499	SAMN44423528	d21_1216_4	1216_4	101.6483516	F	none	noFMT	HF2	21	fecal	490000000	mouse	noFMT	1.172985	30287
d21_1217_1	PRJNA1168499	SAMN44423529	d21_1217_1	1217_1	98.90710383	F	none	noFMT	HF2	21	fecal	245000000	mouse	noFMT	1.122096	22969
d21_1217_2	PRJNA1168499	SAMN44423530	d21_1217_2	1217_2	102.970297	F	none	noFMT	HF2	21	fecal	271000000	mouse	noFMT	1.11679	22451
d21_1217_3	PRJNA1168499	SAMN44423531	d21_1217_3	1217_3	97.53694581	F	none	noFMT	HF2	21	fecal	188000000	mouse	noFMT	1.214302	25295
d24_1216_1	PRJNA1168499	SAMN44423532	d24_1216_1	1216_1	99.49748744	F	none	noFMT	HF2	24	fecal	53000000	mouse	noFMT	1.471375	23522
d24_1216_2	PRJNA1168499	SAMN44423533	d24_1216_2	1216_2	102.259887	F	none	noFMT	HF2	24	fecal	90000000	mouse	noFMT	1.294393	23275
d24_1216_4	PRJNA1168499	SAMN44423534	d24_1216_4	1216_4	102.1978022	F	none	noFMT	HF2	24	fecal	93000000	mouse	noFMT	1.012815	19939
d24_1217_1	PRJNA1168499	SAMN44423535	d24_1217_1	1217_1	100.5464481	F	none	noFMT	HF2	24	fecal	123000000	mouse	noFMT	1.05472	27356
d24_1217_2	PRJNA1168499	SAMN44423536	d24_1217_2	1217_2	101.4851485	F	none	noFMT	HF2	24	fecal	91000000	mouse	noFMT	1.729271	28470
d24_1217_3	PRJNA1168499	SAMN44423537	d24_1217_3	1217_3	96.0591133	F	none	noFMT	HF2	24	fecal	139000000	mouse	noFMT	1.172572	41308
d28_1216_1	PRJNA1168499	SAMN44423538	d28_1216_1	1216_1	105.5276382	F	none	noFMT	HF2	28	fecal	20000000	mouse	noFMT	1.219996	32771
d28_1216_2	PRJNA1168499	SAMN44423539	d28_1216_2	1216_2	101.1299435	F	none	noFMT	HF2	28	fecal	175000000	mouse	noFMT	1.110972	28561
d28_1216_4	PRJNA1168499	SAMN44423540	d28_1216_4	1216_4	103.8461538	F	none	noFMT	HF2	28	fecal	142000000	mouse	noFMT	1.283988	28012
d28_1217_1	PRJNA1168499	SAMN44423541	d28_1217_1	1217_1	98.90710383	F	none	noFMT	HF2	28	fecal	191000000	mouse	noFMT	1.46056	25862
d28_1217_2	PRJNA1168499	SAMN44423542	d28_1217_2	1217_2	100.4950495	F	none	noFMT	HF2	28	fecal	268000000	mouse	noFMT	1.232299	24852
d28_1217_3	PRJNA1168499	SAMN44423543	d28_1217_3	1217_3	98.02955665	F	none	noFMT	HF2	28	fecal	358000000	mouse	noFMT	1.305754	28099
d32_1192_1	PRJNA1168499	SAMN44423544	d32_1192_1	1192_1	114.7826087	M	none	noFMT	HF4	32	fecal	240000000	mouse	noFMT	1.62961	6293
d32_1192_2	PRJNA1168499	SAMN44423545	d32_1192_2	1192_2	120.3539823	M	none	noFMT	HF4	32	fecal	249000000	mouse	noFMT	1.620608	28043
d32_1192_3	PRJNA1168499	SAMN44423546	d32_1192_3	1192_3	110.1214575	M	none	noFMT	HF4	32	fecal	147000000	mouse	noFMT	1.628726	15236
d32_1216_1	PRJNA1168499	SAMN44423547	d32_1216_1	1216_1	105.5276382	F	none	noFMT	HF2	32	fecal	14000000	mouse	noFMT	1.229169	27919
d32_1216_2	PRJNA1168499	SAMN44423548	d32_1216_2	1216_2	103.9548023	F	none	noFMT	HF2	32	fecal	150000000	mouse	noFMT	1.296683	29027
d32_1216_4	PRJNA1168499	SAMN44423549	d32_1216_4	1216_4	107.1428571	F	none	noFMT	HF2	32	fecal	96000000	mouse	noFMT	2.256723	21160
d32_1217_1	PRJNA1168499	SAMN44423550	d32_1217_1	1217_1	104.9180328	F	none	noFMT	HF2	32	fecal	149000000	mouse	noFMT	1.344666	30683
d32_1217_2	PRJNA1168499	SAMN44423551	d32_1217_2	1217_2	103.4653465	F	none	noFMT	HF2	32	fecal	61000000	mouse	noFMT	1.187433	25394
d32_1217_3	PRJNA1168499	SAMN44423552	d32_1217_3	1217_3	102.955665	F	none	noFMT	HF2	32	fecal	227000000	mouse	noFMT	1.475667	31508
d32_1294_1	PRJNA1168499	SAMN44423553	d32_1294_1	1294_1	101.5228426	F	none	noFMT	HF4	32	fecal	170000000	mouse	noFMT	1.513043	9497
d32_1294_2	PRJNA1168499	SAMN44423554	d32_1294_2	1294_2	108.8082902	F	none	noFMT	HF4	32	fecal	287000000	mouse	noFMT	1.690748	7358
d32_1294_3	PRJNA1168499	SAMN44423555	d32_1294_3	1294_3	113.7724551	F	none	noFMT	HF4	32	fecal	160000000	mouse	noFMT	1.556657	15334
d37_1216_1	PRJNA1168499	SAMN44423556	d37_1216_1	1216_1	93.96984925	F	none	noFMT	HF2	37	fecal	58000000	mouse	noFMT	1.271638	21723
d37_1216_2	PRJNA1168499	SAMN44423557	d37_1216_2	1216_2	98.8700565	F	none	noFMT	HF2	37	fecal	80000000	mouse	noFMT	1.300049	24563
d37_1216_4	PRJNA1168499	SAMN44423558	d37_1216_4	1216_4	96.15384615	F	none	noFMT	HF2	37	fecal	61000000	mouse	noFMT	1.17493	32488
d37_1217_1	PRJNA1168499	SAMN44423559	d37_1217_1	1217_1	107.6502732	F	none	noFMT	HF2	37	fecal	146000000	mouse	noFMT	1.036793	31173
d37_1217_2	PRJNA1168499	SAMN44423560	d37_1217_2	1217_2	108.4158416	F	none	noFMT	HF2	37	fecal	7000000	mouse	noFMT	1.061831	32432
d37_1217_3	PRJNA1168499	SAMN44423561	d37_1217_3	1217_3	105.91133	F	none	noFMT	HF2	37	fecal	54000000	mouse	noFMT	1.402691	29188
d41_1192_2	PRJNA1168499	SAMN44423562	d41_1192_2	1192_2	124.7787611	M	none	noFMT	HF4	41	fecal	23000000	mouse	noFMT	1.826046	26659
d41_1192_3B	PRJNA1168499	SAMN44423563	d41_1192_1	1192_1	114.7826087	M	none	noFMT	HF4	41	fecal	88000000	mouse	noFMT	1.827778	34451
d41_1216_1	PRJNA1168499	SAMN44423564	d41_1216_1	1216_1	105.5276382	F	none	noFMT	HF2	41	fecal	43000000	mouse	noFMT	1.649202	26137
d41_1216_2	PRJNA1168499	SAMN44423565	d41_1216_2	1216_2	110.1694915	F	none	noFMT	HF2	41	fecal	151000000	mouse	noFMT	1.392546	31747
d41_1216_4	PRJNA1168499	SAMN44423566	d41_1216_4	1216_4	108.7912088	F	none	noFMT	HF2	41	fecal	36000000	mouse	noFMT	1.50179	31125
d41_1217_1	PRJNA1168499	SAMN44423567	d41_1217_1	1217_1	109.8360656	F	none	noFMT	HF2	41	fecal	154000000	mouse	noFMT	1.22724	38127
d41_1217_2	PRJNA1168499	SAMN44423568	d41_1217_2	1217_2	106.4356436	F	none	noFMT	HF2	41	fecal	55000000	mouse	noFMT	1.234937	34786
d41_1217_3	PRJNA1168499	SAMN44423569	d41_1217_3	1217_3	106.4039409	F	none	noFMT	HF2	41	fecal	73000000	mouse	noFMT	1.347359	30254
d41_1294_1	PRJNA1168499	SAMN44423570	d41_1294_1	1294_1	105.5837563	F	none	noFMT	HF4	41	fecal	171000000	mouse	noFMT	1.77704	17344
d41_1294_2	PRJNA1168499	SAMN44423571	d41_1294_2	1294_2	108.8082902	F	none	noFMT	HF4	41	fecal	191000000	mouse	noFMT	2.327165	13426
d41_1294_3	PRJNA1168499	SAMN44423572	d41_1294_3	1294_3	117.9640719	F	none	noFMT	HF4	41	fecal	70000000	mouse	noFMT	1.951486	3872
cecal_1192_1	PRJNA1168499	SAMN44423573	d42_1192_1	1192_1	NA	M	none	noFMT	HF4	42	cecal	40000000	mouse	noFMT	1.934237	14464
cecal_1192_3	PRJNA1168499	SAMN44423574	d42_1192_3	1192_3	NA	M	none	noFMT	HF4	42	cecal	261000000	mouse	noFMT	1.933192	12915
cecal_1294_1	PRJNA1168499	SAMN44423575	d42_1294_1	1294_1	NA	F	none	noFMT	HF4	42	cecal	NA	mouse	noFMT	2.211059	9919
cecal_1294_2	PRJNA1168499	SAMN44423576	d42_1294_2	1294_2	NA	F	none	noFMT	HF4	42	cecal	135000000	mouse	noFMT	2.254711	9004
cecal_1294_3	PRJNA1168499	SAMN44423577	d42_1294_3	1294_3	NA	F	none	noFMT	HF4	42	cecal	201000000	mouse	noFMT	2.293283	13121
cecal_1295_4	PRJNA1168499	SAMN44423578	d42_1294_4	1294_4	NA	F	none	noFMT	HF4	42	cecal	136000000	mouse	noFMT	2.422433	11925
cecal_d42_1216_1	PRJNA1168499	SAMN44423579	d42_1216_1	1216_1	NA	F	none	noFMT	HF2	42	cecal	22000000	mouse	noFMT	1.682452	32668
cecal_d42_1216_2	PRJNA1168499	SAMN44423580	d42_1216_2	1216_2	NA	F	none	noFMT	HF2	42	cecal	87000000	mouse	noFMT	1.415182	30104
cecal_d42_1216_4	PRJNA1168499	SAMN44423581	d42_1216_4	1216_4	NA	F	none	noFMT	HF2	42	cecal	83000000	mouse	noFMT	1.312814	26475
cecal_d42_1217_1	PRJNA1168499	SAMN44423582	d42_1217_1	1217_1	NA	F	none	noFMT	HF2	42	cecal	148000000	mouse	noFMT	1.415079	30275
cecal_d42_1217_2	PRJNA1168499	SAMN44423583	d42_1217_2	1217_2	NA	F	none	noFMT	HF2	42	cecal	30000000	mouse	noFMT	1.306518	26316
cecal_d42_1217_3	PRJNA1168499	SAMN44423584	d42_1217_3	1217_3	NA	F	none	noFMT	HF2	42	cecal	100000000	mouse	noFMT	1.334004	27833
AMS01	PRJNA1168499	SAMN44423585	AMS01	NA	NA	NA	AMS001	NA	human	NA	fecal	NA	human	hFMT	3.635821	20827
AMS05	PRJNA1168499	SAMN44423586	AMS05	NA	NA	NA	AMS005	NA	human	NA	fecal	NA	human	hFMT	3.203722	11984
D2_A	PRJNA384621	SAMN06842881	D2_A	NA	NA	NA	D2_A	NA	human	NA	fecal	NA	human	hFMT	3.571555	47950
D4_A	PRJNA384621	SAMN06842885	D4_A	NA	NA	NA	D4_A	NA	human	NA	fecal	NA	human	hFMT	3.988166	41048
D5_A	PRJNA384621	SAMN06842887	D5_A	NA	NA	NA	D5_A	NA	human	NA	fecal	NA	human	hFMT	2.743831	9838
R4_F	PRJNA384621	SAMN06842911	R4_F	NA	NA	NA	R4_F	NA	human	NA	fecal	NA	human	hFMT	3.761048	20630
healthy_cecal_1912_1	PRJNA1168499	SAMN44423587	healthy_cecal_1912_1	NA	NA	NA	NA	NA	HF10	NA	cecal	NA	mouse_survey	mFMT	4.3653	19456
healthy_cecal_1913_1	PRJNA1168499	SAMN44423588	healthy_cecal_1913_1	NA	NA	NA	NA	NA	HF10	NA	cecal	NA	mouse_survey	mFMT	4.117093	21032
healthy_cecal_1913_2	PRJNA1168499	SAMN44423589	healthy_cecal_1913_2	NA	NA	NA	NA	NA	HF10	NA	cecal	NA	mouse_survey	mFMT	4.408787	15742
